"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00241460","1899","46.63333","-111.7","1058.0","CANYON FERRY, MT US","","","","","        98","6","        43","6","         0","6","","","        31","6","       153","6","        53","6","       111","6","         8","6","","","","","  -36.7","6,0204, ","","","  15.2"," ,6,0714, ","   35.6","6,0718, ","0.0","6,1003","-3.3","6,1011","-5.0","6,1012","-10.0","6,1013","-10.0","6,1013","0.0","6,0505","-2.8","6,0502","-6.1","6,0402","-8.9","6,0401","-8.9","6,0401","","","","","    286.4"," ,6","","","      5.72","6","     11.98","6","     -0.55","6"
"USC00241460","1900","46.63333","-111.7","1058.0","CANYON FERRY, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3757.2","2","    3757.2","6","","","","","","","","","",""
"USC00241460","1902","46.63333","-111.7","1058.0","CANYON FERRY, MT US","","","","","        72","6","        35","6","         2","6","","","","","","","","","","","","","","","","","","","","","  45.0"," ,6,0520, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    318.4"," ,6","","","","","","","",""
"USC00241460","1903","46.63333","-111.7","1058.0","CANYON FERRY, MT US","    133.2","","     133.2","6","        83","6","        41","6","         1","6","","","        19","6","       190","6","        52","6","       112","6","        11","6","         2"," ","","","  -30.6","6,1118, ","","","  25.4"," ,6,0730, ","   35.6","6,0819, ","-2.2","6,0914","-2.2","6,0914","-5.0","6,1025","-7.2","6,1109","-9.4","6,1111","-0.6","6,0524","-2.2","6,0520","-5.6","6,0429","-7.8","6,0323","-11.1","6,0320","","","","","    303.9"," ,6","","","      6.16","6","     13.36","6","     -1.04","6"
"USC00241460","1904","46.63333","-111.7","1058.0","CANYON FERRY, MT US","     99.9","","      99.9","6","        72","6","        26","6","         0","6","","","        16","6","       177","6","        40","6","       127","6","        11","6","","","","","  -26.1","6,0210, ","","","  17.5"," ,6,0713, ","   35.6","6,0814,+","0.0","6,0913","-5.6","6,1018","-5.6","6,1018","-6.7","6,1110","-8.9","6,1112","-0.6","6,0525","-2.2","6,0516","-4.4","6,0417","-10.6","6,0416","-10.6","6,0416","    4506.5","5","    4506.5","6","    214.2"," ,6","","","      7.06","6","     14.69","6","     -0.56","6"
"USC00241460","1905","46.63333","-111.7","1058.0","CANYON FERRY, MT US","    151.7","","     151.7","6","        62","6","        28","6","         0","6","","","        25","6","       186","6","        62","6","       124","6","        20","6","","","","","  -36.1","6,0212, ","","","  22.9"," ,6,0509, ","   35.0","6,0710, ","-0.6","6,0930","-3.9","6,1010","-4.4","6,1011","-13.3","6,1018","-13.3","6,1018","-0.6","6,0510","-3.9","6,0505","-6.7","6,0414","-6.7","6,0414","-11.7","6,0313","    4185.5","5","    4185.5","6","    195.7"," ,6","","","      6.22","6","     13.47","6","     -1.04","6"
"USC00241460","1906","46.63333","-111.7","1058.0","CANYON FERRY, MT US","    134.3","","     134.3","6","        80","6","        41","6","         1","6","","","        25","6","       167","6","        49","6","       118","6","        17","6","","","","","  -31.7","6,0315, ","","","  33.5"," ,6,0606, ","   35.6","6,0817,+","-1.7","6,0926","-3.3","6,1015","-5.0","6,1019","-7.8","6,1021","-9.4","6,1022","0.0","6,0508","-2.2","6,0415","-7.2","6,0413","-7.2","6,0413","-11.1","6,0321","    4407.3","3","    4407.3","6","    368.7"," ,6","","","      6.73","6","     13.95","6","     -0.49","6"
"USC00241460","1907","46.63333","-111.7","1058.0","CANYON FERRY, MT US","     36.7","","      36.7","6","        65","6","        37","6","         1","6","","","        24","6","       187","6","        37","6","       104","6","         2","6","","","","","  -32.2","6,0114, ","","","  48.3"," ,6,0623, ","   32.2","6,0817,+","-0.6","6,0914","-3.3","6,1018","-5.6","6,1109","-7.8","6,1112","-8.9","6,1118","0.0","6,0508","-5.0","6,0505","-5.0","6,0505","-6.7","6,0430","-10.6","6,0428","    4605.2","2","    4605.2","6","    300.6"," ,6","","","      5.87","6","     12.86","6","     -1.12","6"
"USC00241460","1908","46.63333","-111.7","1058.0","CANYON FERRY, MT US","    120.6","","     120.6","6","        75","6","        39","6","         2","6","","","         7","6","       182","6","        33","6","       111","6","        16","6","","","","","  -27.8","6,0201, ","","","  63.5"," ,6,0605, ","   37.8","6,0801, ","0.0","6,0925","-3.9","6,1018","-6.1","6,1019","-8.9","6,1022","-8.9","6,1022","0.0","6,0505","-2.2","6,0430","-5.6","6,0408","-8.9","6,0402","-8.9","6,0402","    4132.3","3","    4132.3","6","    415.5"," ,6","","","      6.71","6","     14.04","6","     -0.62","6"
"USC00241460","1909","46.63333","-111.7","1058.0","CANYON FERRY, MT US","    127.8","","     127.8","6","        87","6","        38","6","         0","6","","","        34","6","       194","6","        48","6","       116","6","        15","6","","","","","  -37.8","6,0110, ","","","  24.9"," ,6,0629, ","   36.1","6,0820, ","-0.6","6,0923","-2.8","6,1008","-4.4","6,1015","-7.8","6,1107","-11.7","6,1113","-0.6","6,0519","-2.8","6,0508","-5.6","6,0507","-11.1","6,0430","-11.1","6,0430","    4668.6","6","    4668.6","6","    326.6"," ,6","","","      5.72","6","     12.74","6","     -1.30","6"
