"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00242886","1920","46.61667","-110.35","1495.0","FINDON, MT US","     23.4","","      23.4","6","       121","6","        58","6","         0","6","        18","6","        18","6","       212","6","        64","6","        72","6","         0","6","","","  -30.0","6,0306, ","   142"," ,6,0219, ","  21.6"," ,6,0512, ","   30.0","6,0731, ","0.0","6,0819","-2.2","6,0928","-7.2","6,1016","-7.2","6,1016","-8.9","6,1031","0.0","6,0624","-2.2","6,0602","-4.4","6,0526","-6.7","6,0425","-8.9","6,0418","    5478.9","9","    5478.9","6","    488.6"," ,6","     1508"," ,6","      4.14","6","     10.13","6","     -1.86","6"
"USC00242886","1921","46.61667","-110.35","1495.0","FINDON, MT US","     26.3","","      26.3","6","       129","6","        47","6","         1","6","        28","6","        18","6","       185","6","        46","6","        86","6","         2","6","","","  -33.9","6,1220, ","   295"," ,6,1121, ","  26.7"," ,6,0702, ","   35.6","6,0715, ","-1.7","6,0909","-5.0","6,0910","-5.0","6,0910","-7.2","6,0911","-12.8","6,1108","-0.6","6,0529","-2.8","6,0513","-5.0","6,0501","-7.8","6,0425","-8.9","6,0416","    4762.2","2","    4762.2","6","    486.8"," ,6","     2149"," ,6","      5.33","6","     11.66","6","     -1.00","6"
"USC00242886","1922","46.61667","-110.35","1495.0","FINDON, MT US","     28.2","","      28.2","6","       125","6","        64","6","         0","6","        21","6","        32","6","       189","6","        67","6","        98","6","         0","6","","","  -33.9","6,0223, ","   208"," ,6,1206, ","  21.1"," ,6,0609, ","   31.1","6,0719, ","0.0","6,1005","-3.9","6,1011","-5.6","6,1014","-7.8","6,1016","-10.0","6,1104","0.0","6,0601","-3.3","6,0511","-5.0","6,0418","-10.0","6,0417","-10.0","6,0417","    5227.8","8","    5227.8","6","    430.1"," ,6","     2133"," ,6","      4.13","6","     10.47","6","     -2.21","6"
"USC00242886","1923","46.61667","-110.35","1495.0","FINDON, MT US","     26.9","","      26.9","6","       137","6","        54","6","         3","6","","","        19","6","       207","6","        60","6","        84","6","         0","6","","","  -37.8","6,1231, ","","","  36.8"," ,6,0619, ","   31.7","6,0721,+","-0.6","6,0910","-2.8","6,0918","-6.1","6,1012","-8.3","6,1024","-11.7","6,1025","-0.6","6,0602","-5.6","6,0515","-5.6","6,0515","-15.6","6,0407","-15.6","6,0407","    4911.6","6","    4911.6","6","    520.5"," ,6","","","      4.81","6","     11.07","6","     -1.46","6"
"USC00242886","1924","46.61667","-110.35","1495.0","FINDON, MT US","     38.4","","      38.4","6","       132","6","        44","6","         0","6","        29","6","        24","6","       199","6","        55","6","        84","6","         2","6","","","  -35.6","6,1217, ","   198"," ,6,1228, ","  18.0"," ,6,0925, ","   34.4","6,0828, ","0.0","6,0911","-4.4","6,0920","-4.4","6,0920","-10.0","6,1105","-10.0","6,1105","-0.6","6,0609","-2.8","6,0509","-7.2","6,0426","-7.2","6,0426","-8.9","6,0425","    4874.8","8","    4874.8","6","    348.1"," ,6","     2342"," ,6","      4.70","6","     11.04","6","     -1.65","6"
"USC00242886","1925","46.61667","-110.35","1495.0","FINDON, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4711.2","2","    4711.2"," ","","","","","","","","","",""
"USC00242886","1937","46.61667","-110.35","1495.0","FINDON, MT US","","","","","","","","","","","        24","6","","","","","","","","","","","","","","","   178"," ,6,0407, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1847"," ,6","","","","","",""
"USC00242886","1938","46.61667","-110.35","1495.0","FINDON, MT US","      4.7","","       4.7","6","        96","6","        46","6","         1","6","","","        14","6","       203","6","        43","6","        96","6","         0","6","","","  -32.2","6,0216, ","","","  27.2"," ,6,0622, ","   30.6","6,0811, ","0.0","6,0815","-2.8","6,1015","-5.6","6,1016","-10.0","6,1018","-10.0","6,1018","-1.7","6,0611","-3.9","6,0515","-6.1","6,0508","-8.3","6,0506","-8.9","6,0406","","","","","    389.3"," ,6","","","      4.77","6","     11.47","6","     -1.94","6"
"USC00242886","1939","46.61667","-110.35","1495.0","FINDON, MT US","","","","","        76","6","        43","6","         0","6","        17","6","","","","","","","","","","","","","","","   152"," ,6,0303,+","  24.4"," ,6,0601, ","","","","","","","","","","","","","","","","","","","","","","","    5031.7","7","    5031.7","6","    347.7"," ,6","     1456"," ,6","","","","","",""
"USC00242886","1940","46.61667","-110.35","1495.0","FINDON, MT US","     85.4","","      85.4","6","","","","","","","        19","6","        16","6","       194","6","        49","6","        99","6","         6","6","","","  -28.9","6,0124, ","    89"," ,6,0325, ","","","   34.4","6,0812, ","-0.6","6,0910","-2.2","6,1006","-5.0","6,1101","-7.8","6,1104","-10.0","6,1106","-1.1","6,0623","-3.3","6,0514","-5.6","6,0425","-7.2","6,0412","-20.6","6,0411","","","","","","","     1208"," ,6","      5.90","6","     12.42","6","     -0.61","6"
"USC00242886","1941","46.61667","-110.35","1495.0","FINDON, MT US","","","","","        94","6","        58","6","         3","6","        19","6","","","","","","","","","","","","","","","   203"," ,6,1117, ","  31.0"," ,6,0605, ","","","","","","","","","","","","","","","","","","","","","","","    4428.9","9","    4428.9"," ","    536.4"," ,6","     1485"," ,6","","","","","",""
