"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BN000065335","2009","8.032","2.467","200.0","SAVE, BN","","","","","","","","","         0","S","       341","S","       233","S","","","   40.2","S,0309, ","","","","","","","     33.69","S","",""
"BN000065335","2010","8.032","2.467","200.0","SAVE, BN","","","","","","","","","         0","S","       348","S","       251","S","","","   41.0","S,0406, ","       0.0","0","       0.0"," ","","","     34.37","S","",""
"BN000065335","2011","8.032","2.467","200.0","SAVE, BN","   3340.5","","    3340.5","S","         0","S","         0","S","         0","S","       354","S","       249","S","   15.6","S,1204, ","   39.5","S,0504, ","","","","","     28.30","S","     34.00","S","     22.60","S"
"BN000065335","2012","8.032","2.467","200.0","SAVE, BN","","","","","         0","S","         0","S","","","","","","","   18.1","S,0115, ","","","       0.0","0","       0.0"," ","","","","","     22.81","S"
"BN000065335","2013","8.032","2.467","200.0","SAVE, BN","","","","","","","","","         0","S","       350","S","       245","S","","","   40.0","S,0211, ","","","","","","","     34.02","S","",""
"BN000065335","2016","8.032","2.467","200.0","SAVE, BN","","","","","","","","","         0","S","       359","S","       265","S","","","   41.0","S,0220, ","","","","","","","     34.64","S","",""
"BN000065335","2017","8.032","2.467","200.0","SAVE, BN","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","S","","","","","",""
"BN000065335","2019","8.032","2.467","200.0","SAVE, BN","","","","","         0","S","         0","S","         0","S","       356","S","       211","S","   16.5","S,1223, ","   39.6","S,0328, ","","","","","     28.27","S","     33.45","S","     23.08","S"
"BN000065335","2020","8.032","2.467","200.0","SAVE, BN","","","","","","","","","         0","S","       352","S","       235","S","","","   41.3","S,0229, ","","","","","","","     33.94","S","",""
"BN000065335","2023","8.032","2.467","200.0","SAVE, BN","","","","","","","","","         0","S","       341","S","       246","S","","","   40.2","S,0201, ","","","","","","","     33.90","S","",""
