"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067975","1952","-20.067","30.867","1095.0","MASVINGO, ZI","    802.7","","     802.7","Q","        86","Q","        48","Q","        11","Q","         0","Q","         0","Q","         0","Q","       320","Q","        36","Q","    2.2","Q,0720, ","  48.3"," ,Q,1213, ","   36.6","Q,1011, ","","","","","     466.0","0","     466.0","Q","    822.3"," ,Q","     19.32","Q","     26.14","Q","     12.50","Q"
"ZI000067975","1953","-20.067","30.867","1095.0","MASVINGO, ZI","    847.1","","     847.1","Q","        95","Q","        56","Q","        10","Q","         0","Q","         0","Q","         0","Q","       302","Q","        10","Q","    0.2","Q,0701, ","  62.7"," ,Q,1106, ","   35.8","Q,1030, ","","","","","     621.4","4","     621.4","Q","    899.8"," ,Q","     18.77","Q","     25.43","Q","     12.11","Q"
"ZI000067975","1954","-20.067","30.867","1095.0","MASVINGO, ZI","    784.2","","     784.2","Q","        80","Q","        43","Q","        11","Q","         0","Q","         0","Q","         0","Q","       316","Q","        31","Q","    0.6","Q,0624,+"," 112.8"," ,Q,1222, ","   38.3","Q,1026, ","","","","","     531.9","9","     531.9","Q","    857.0"," ,Q","     19.15","Q","     26.27","Q","     12.03","Q"
"ZI000067975","1955","-20.067","30.867","1095.0","MASVINGO, ZI","    741.8","","     741.8","Q","        97","Q","        44","Q","        11","Q","         0","Q","         0","Q","         0","Q","       311","Q","        25","Q","    0.1","Q,0812, ","  51.3"," ,Q,1122, ","   38.9","Q,1114, ","","","","","     512.4","4","     512.4","Q","    790.4"," ,Q","     18.86","Q","     25.68","Q","     12.04","Q"
"ZI000067975","1956","-20.067","30.867","1095.0","MASVINGO, ZI","    719.2","","     719.2","Q","        77","Q","        49","Q","         7","Q","         0","Q","         0","Q","         0","Q","       324","Q","        19","Q","    0.5","Q,0728, ","  47.2"," ,Q,1123, ","   35.3","Q,1024, ","","","","","     452.3","3","     452.3","Q","    626.9"," ,Q","     19.04","Q","     25.78","Q","     12.31","Q"
"ZI000067975","1957","-20.067","30.867","1095.0","MASVINGO, ZI","    813.1","","     813.1","Q","        67","Q","        36","Q","         7","Q","         0","Q","         0","Q","         0","Q","       341","Q","        45","Q","    0.5","Q,0621, ","  85.9"," ,Q,0109, ","   36.9","Q,1124, ","","","","","     352.9","9","     352.9","Q","    597.0"," ,Q","     20.16","Q","     27.39","Q","     12.93","Q"
"ZI000067975","1958","-20.067","30.867","1095.0","MASVINGO, ZI","    959.5","","     959.5","Q","        91","Q","        46","Q","         8","Q","         0","Q","         0","Q","         0","Q","       309","Q","        36","Q","    0.1","Q,0621, ","  71.4"," ,Q,0118, ","   36.7","Q,1119, ","","","","","     488.1","1","     488.1","Q","    817.2"," ,Q","     19.39","Q","     26.02","Q","     12.75","Q"
"ZI000067975","1959","-20.067","30.867","1095.0","MASVINGO, ZI","    839.0","","     839.0","Q","        73","Q","        35","Q","         6","Q","         0","Q","         0","Q","         0","Q","       316","Q","        36","Q","    2.2","Q,0722, ","  68.1"," ,Q,1116, ","   37.8","Q,1031, ","","","","","     399.0","0","     399.0","Q","    600.1"," ,Q","     19.52","Q","     26.37","Q","     12.67","Q"
"ZI000067975","1960","-20.067","30.867","1095.0","MASVINGO, ZI","    814.0","","     814.0","Q","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZI000067975","1963","-20.067","30.867","1095.0","MASVINGO, ZI","    736.5","","     736.5","S","        60","S","        35","S","         8","S","         0","S","         3","S","         0","S","       320","S","        17","S","   -0.6","S,0715, ","  83.1"," ,S,0224, ","   35.6","S,1128,+","0.0","S,0713","","","     556.0","0","     556.0","S","    653.8"," ,S","     18.75","S","     25.67","S","     11.82","S"
