"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00266228","2000","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    348.8","","     348.8","0","        62","0","        34","0","         0","0","         2","0","         0","0","       177","0","         4","0","       146","0","        55","0","","","  -17.2","0,1117,+","   140"," ,0,0223, ","  18.0"," ,0,0524, ","   41.1","0,0801, ","0.0","0,0906","-8.3","0,0923","-8.3","0,0923","-8.3","0,0923","-9.4","0,1104","-2.2","0,0601","-2.2","0,0601","-5.6","0,0512","-7.2","0,0407","-8.9","0,0315","","","","","    270.7"," ,0","      191"," ,0","      9.22","0","     17.40","0","      1.03","0"
"USC00266228","2001","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    459.9","","     459.9","0","        42","0","        29","0","         1","0","         9","0","        12","0","       169","0","        30","0","       159","0","        63","0","         8"," ","  -21.7","0,1221, ","   152"," ,0,1129,+","  38.1"," ,0,1223, ","   40.6","0,0703, ","-2.2","0,0907","-2.2","0,0907","-8.9","0,1008","-8.9","0,1008","-8.9","0,1008","0.0","0,0612","-3.9","0,0604","-5.6","0,0505","-6.7","0,0410","-9.4","0,0409","    3812.2","2","    3812.2","0","    214.7"," ,0","      684"," ,0","      9.12","0","     17.53","0","      0.71","0"
"USC00266228","2002","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    466.5","","     466.5","0","","","","","","","         7","0","        16","0","       176","0","        35","0","       147","0","        58","0","         6"," ","  -26.1","0,0128, ","   178"," ,0,0127, ","","","   40.6","0,0713,+","0.0","0,0921","-5.0","0,1002","-5.0","0,1002","-9.4","0,1011","-9.4","0,1011","-4.4","0,0608","-4.4","0,0608","-4.4","0,0608","-8.3","0,0317","-8.9","0,0316","    3943.1","1","    3943.1","0","","","      528"," ,0","      8.57","0","     16.75","0","      0.40","0"
"USC00266228","2003","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","","","","","","","","","","","","","         1","0","       163","0","        14","0","       159","0","        64","0","         8"," ","  -18.9","0,0207, ","","","","","   40.0","0,0722, ","0.0","0,0913","-2.8","0,0917","-4.4","0,0918","-7.2","0,1010","-9.4","0,1030","-5.6","0,0519","-5.6","0,0519","-5.6","0,0519","-6.7","0,0407","-8.9","0,0303","    3479.2","2","    3479.2","0","","","","","     10.33","0","     17.94","0","      2.72","0"
"USC00266228","2004","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    282.9","","     282.9","0","","","","","","","","","         4","0","       140","0","        43","0","       151","0","        41","0","        10"," ","  -22.2","0,0120,+","","","","","   36.7","0,0812,+","-6.1","0,0921","-6.1","0,0921","-6.1","0,0921","-6.7","0,1031","-20.6","0,1128","0.0","0,0529","-6.7","0,0329","-6.7","0,0329","-6.7","0,0329","-9.4","0,0229","","","","","","","","","      9.11","0","     16.26","0","      1.97","0"
"USC00266228","2005","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    302.3","","     302.3","0","","","","","","","","","         9","0","       163","0","        25","0","       126","0","        47","0","        12"," ","  -22.8","0,1215, ","","","","","   40.0","0,0719,+","-0.6","0,0911","-2.2","0,0912","-8.3","0,1031","-8.3","0,1031","-11.7","0,1115","0.0","0,0501","-2.2","0,0421","-7.8","0,0415","-7.8","0,0415","-10.6","0,0225","    3673.9","9","    3673.9","0","","","","","      8.43","0","     16.07","0","      0.80","0"
"USC00266228","2006","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    397.1","","     397.1","0","","","","","","","","","         2","0","       183","0","        19","0","       136","0","        54","0","","","  -22.8","0,1128, ","","","","","   38.9","0,0728,+","-3.3","0,0917","-3.3","0,0917","-5.0","0,0918","-7.2","0,1020","-8.9","0,1027","-1.1","0,0529","-3.3","0,0429","-7.8","0,0418","-7.8","0,0418","-11.1","0,0312","    3727.9","9","    3727.9","0","","","","","      8.88","0","     16.89","0","      0.87","0"
"USC00266228","2007","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","    501.0","","     501.0","0","","","","","","","","","         9","0","       183","0","        33","0","       149","0","        64","0","         1"," ","  -23.9","0,0113, ","","","","","   39.4","0,0715,+","-5.6","0,0924","-5.6","0,0924","-5.6","0,0924","-8.3","0,1102","-8.9","0,1111","-2.2","0,0529","-2.2","0,0529","-4.4","0,0412","-7.2","0,0410","-10.0","0,0303","    3630.1","1","    3630.1","0","","","","","      9.36","0","     17.57","0","      1.15","0"
"USC00266228","2008","41.10944","-114.12083","1498.4","PILOT VALLEY MONTELLO 11 SSE, NV US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4118.7","7","    4118.7","0","","","","","","","","","",""
