"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00298358","1945","34.18333","-104.48333","1275.0","SKIPWORTH RANCH, NM US","        16","6","        10","6","         1","6","","","  29.2"," ,6,0912, ","    115.8"," ,6"
"USC00298358","1962","34.18333","-104.48333","1275.0","SKIPWORTH RANCH, NM US","","","","","","","         5"," ","","","",""
