"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LG000026406","1882","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","        94","r","        68","r","         1","r","","","","","","","","","","","","","  28.4"," ,r,0804, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    492.8"," ,r","","","","","",""
"LG000026406","1883","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       117","r","        88","r","         0","r","","","","","","","","","","","","","  25.0"," ,r,0720, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    711.7"," ,r","","","","","",""
"LG000026406","1885","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       125","r","        85","r","         0","r","","","","","","","","","","","","","  25.0"," ,r,0806,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    683.1"," ,r","","","","","",""
"LG000026406","1896","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       160","r","        68","r","         0","r","         1"," ","       137","r","","","","","","","  -20.1","r,0101, ","  19.1"," ,r,0924, ","","","-2.0","r,1104","-3.1","r,1105","-6.1","r,1112","-6.9","r,1114","-10.2","r,1115","-0.5","r,0518","-3.1","r,0407","-5.1","r,0404","-13.7","r,0227","-13.7","r,0227","","","","","    592.4"," ,r","","","","","      3.18","r"
"LG000026406","1897","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       149","r","        75","r","         3","r","         1"," ","       117","r","","","","","","","  -18.3","r,0111, ","  42.7"," ,r,0819, ","","","0.0","r,1007","-3.6","r,1109","-6.1","r,1110","-7.1","r,1211","","","0.0","r,0417","-2.5","r,0328","-4.6","r,0327","-9.2","r,0216","-9.2","r,0216","","","","","    711.2"," ,r","","","","","      3.82","r"
"LG000026406","1898","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       183","r","        90","r","         0","r","         0"," ","        90","r","","","","","","","  -11.7","r,0212, ","  15.2"," ,r,0714, ","","","-2.5","r,1014","-2.5","r,1014","-5.3","r,1019","-8.0","r,1216","","","-1.8","r,0417","-2.6","r,0414","-6.6","r,0324","-10.2","r,0213","-10.2","r,0213","","","","","    688.6"," ,r","","","","","      4.95","r"
"LG000026406","1899","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       168","r","        86","r","         0","r","         0"," ","        87","r","","","","","","","  -16.9","r,1211, ","  17.1"," ,r,0606, ","","","-0.4","r,1122","-6.0","r,1206","-6.0","r,1206","-7.8","r,1209","-12.5","r,1210","-1.0","r,0504","-4.1","r,0327","-13.9","r,0325","-13.9","r,0325","-13.9","r,0325","","","","","    635.8"," ,r","","","","","      4.09","r"
"LG000026406","1900","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       153","r","        92","r","         3","r","         4"," ","       104","r","","","","","","","  -20.5","r,0218,+","  32.5"," ,r,0906, ","","","-0.2","r,1115","-2.5","r,1120","-11.1","r,1228","-11.1","r,1228","-11.1","r,1228","-0.4","r,0516","-2.4","r,0501","-5.5","r,0403","-13.6","r,0308","-13.6","r,0308","","","","","    700.1"," ,r","","","","","      3.69","r"
"LG000026406","1901","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       157","r","        68","r","         5","r","         1"," ","       121","r","","","","","","","  -19.3","r,0215, ","  44.0"," ,r,0817, ","","","-0.5","r,1109","-2.9","r,1112","-8.9","r,1201","-8.9","r,1201","-8.9","r,1201","-0.9","r,0507","-2.5","r,0408","-5.5","r,0331","-9.1","r,0328","-9.1","r,0328","","","","","    668.3"," ,r","","","","","      3.99","r"
"LG000026406","1902","56.4831","21.0167","7.0","LIEPAJA, LG","","","","","       156","r","        78","r","         0","r","         4"," ","       128","r","","","","","","","  -21.2","r,1204,+","  22.8"," ,r,0917, ","","","-1.4","r,1003","-2.8","r,1107","-8.4","r,1117","-8.4","r,1117","-9.6","r,1118","-4.0","r,0429","-4.0","r,0429","-5.0","r,0410","-17.1","r,0313","-17.1","r,0313","","","","","    572.4"," ,r","","","","","      2.62","r"
