"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048014","1919","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","        29","6","        27","6","         1","6","","","","","","","","","","","","","","","","","","","","","","","","","  41.7"," ,6,0210, ","","","","","","","","","","","","","","","","","","","","","    311.8"," ,6","","","","","","","",""
"USC00048014","1920","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","        35","6","        28","6","         3","6","","","","","","","","","","","","","","","","","","","","","","","","","  63.5"," ,6,0322, ","","","","","","","","","","","","","","","","","","","","","    396.2"," ,6","","","","","","","",""
"USC00048014","1921","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","        50","6","        39","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","","","  91.9"," ,6,1220, ","","","","","","","","","","","","","","","","","","","","","    780.1"," ,6","","","","","","","",""
"USC00048014","1922","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","        52","6","        33","6","         4","6","","","","","","","","","","","","","","","","","","","","","","","","","  50.8"," ,6,0102, ","","","","","","","","","","","","","","","","","","","","","    558.6"," ,6","","","","","","","",""
"USC00048014","1933","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    660.5","","     660.5","6","","","","","","","","","","","         0","6","        43","6","         0","6","       245","6","        99","6","         1"," ","","","   -6.7","6,0207, ","","","","","","","   45.6","6,0813,+","-1.1","6,1130","","","","","0.0","6,0417","-2.8","6,0323","-5.0","6,0208","-6.7","6,0207","","","","","","","","","     16.13","6","     25.28","6","      6.98","6"
"USC00048014","1934","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    656.7","","     656.7","6","","","","","","","","","","","         0","6","         7","6","         0","6","       262","6","        93","6","         1"," ","","","   -1.7","6,1201, ","","","","","","","   46.7","6,0727, ","-1.7","6,1201","","","","","0.0","6,0111","","","","","","","     881.7","7","     881.7","6","","","","","     17.39","6","     26.26","6","      8.51","6"
"USC00048014","1935","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    590.6","","     590.6","6","","","","","","","","","","","         0","6","        32","6","         0","6","       221","6","        95","6","","","","","   -2.8","6,0319, ","","","","","","","   42.8","6,0809, ","-2.2","6,1030","-2.2","6,1030","","","0.0","6,0409","-2.2","6,0321","","","","","    1384.5","5","    1384.5","6","","","","","     15.77","6","     24.10","6","      7.43","6"
"USC00048014","1936","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","","","","","","","","","","","","","","","         0","6","       248","6","       109","6","         3"," ","","","","","","","","","","","   43.3","6,0717, ","","","","","","","","","","","","","","","    1340.6","6","    1340.6","6","","","","","","","     25.68","6","",""
"USC00048014","1937","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","","","","","","","","","","","","","","","         1","6","       240","6","        97","6","         5"," ","","","","","","","","","","","   42.8","6,0915, ","","","","","","","","","","","","","","","","","","","","","","","","","     24.64","6","",""
"USC00048014","1938","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","        54","6","        37","6","         9","6","","","","","","","","","         0","6","       222","6","        87","6","        15"," ","","","","","","","","","  97.0"," ,6,0303, ","   41.7","6,0801,+","","","","","","","","","","","","","","","","","","","    743.8"," ,6","","","","","     24.38","6","",""
"USC00048014","1939","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","","","","","","","","","","","","","","","         0","6","       260","6","        98","6","        14"," ","","","","","","","","","","","   40.0","6,0816,+","","","","","","","","","","","","","","","","","","","","","","","","","     25.63","6","",""
"USC00048014","1940","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","","","","","","","","","","","","","","","         0","6","       235","6","        96","6","        12"," ","","","","","","","","","","","   40.6","6,0810, ","","","","","","","","","","","","","","","","","","","","","","","","","     24.85","6","",""
"USC00048014","1941","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        12"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00048014","1942","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","","","","","        34","6","        21","6","         0","6","","","","","","","","","","","","","","","         4"," ","","","","","","","","","  23.4"," ,6,0222, ","","","","","","","","","","","","","","","","","","","","","    222.7"," ,6","","","","","","","",""
"USC00048014","1945","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    556.2","","     556.2","6","        32","6","        27","6","         3","6","","","","","         0","6","        57","6","         0","6","       218","6","        89","6","","","","","   -5.0","6,1213, ","","","",""," 101.3"," ,6,1222, ","   42.2","6,0913, ","0.0","6,1107","-2.2","6,1130","-5.0","6,1213","0.0","6,0412","-3.3","6,0125","-4.4","6,0120","","","    1698.4","4","    1698.4","6","    449.9"," ,6","","","     15.06","6","     23.66","6","      6.47","6"
"USC00048014","1946","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    537.9","","     537.9","6","        41","6","        35","6","         7","6","","","","","         0","6","        57","6","         0","6","       217","6","        89","6","","","","","   -3.3","6,1230,+","","","","","  68.6"," ,6,1120, ","   41.1","6,0803, ","0.0","6,1017","-3.3","6,1110","","","0.0","6,0405","-2.2","6,0218","","","","","    1624.6","6","    1624.6","6","    605.9"," ,6","","","     15.14","6","     24.00","6","      6.26","6"
"USC00048014","1947","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    532.7","","     532.7","6","","","","","","","","","","","         0","6","        49","6","         0","6","       229","6","        89","6","","","","","   -5.6","6,0115, ","","","","","","","   41.1","6,0719, ","-1.7","6,1109","-3.9","6,1120","","","-0.6","6,0308","-2.8","6,0131","-5.6","6,0115","","","    1530.6","6","    1530.6","6","","","","","     15.60","6","     24.52","6","      6.68","6"
"USC00048014","1948","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    412.1","","     412.1","0","        29","0","        20","0","         3","0","","","         0","0","         0","0","        73","0","         0","0","       226","0","        69","0","         2"," ","","","   -6.1","0,0213,+","","","    13"," ,0,0206, ","  27.2"," ,0,1227, ","   41.1","0,0914,+","0.0","0,1031","-3.3","0,1204","-5.6","0,1224","0.0","6,0520","-2.8","6,0306","-6.1","6,0213","","","    1735.5","5","    1735.5","0","    252.6"," ,0","       13"," ,0","     14.52","0","     23.79","0","      5.24","0"
"USC00048014","1949","34.58998","-118.45412","658.7","SAUGUS POWER PLANT 1, CA US","    602.9","","     602.9","0","        43","0","        26","0","         2","0","","","","","         0","0","        67","0","         1","0","       239","0","       106","0","         6"," ","         2"," ","   -6.1","0,0104, ","","","","","  47.8"," ,0,1110, ","   43.3","0,0923, ","-1.7","0,1020","-5.0","0,1212","-5.0","0,1212","-0.6","0,0401","-2.2","0,0331","-5.0","0,0215","","","    1917.8","8","    1917.8","0","    316.2"," ,0","","","     15.24","0","     24.60","0","      5.88","0"
