"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00384111","2004","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","        32"," ","        44"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00384111","2005","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","        44"," ","        52"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00384111","2006","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","    933.7","","     933.7","0","        99","0","        73","0","        18","0","","","         0","0","         0","0","        44","0","         0","0","       240","0","        34","0","        53"," ","        54"," ","   -7.8","0,1210,+","","","     0","T,0,1122, "," 109.5"," ,0,0725, ","   35.6","0,0805, ","-0.6","0,1025","-2.8","0,1205","-7.8","0,1209","-7.8","0,1209","-0.6","0,0327","-4.4","0,0228","-4.4","0,0228","","","","","","","","","   1397.1"," ,0","        0","T,0","     17.29","0","     23.58","0","     11.01","0"
"USC00384111","2007","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","        85","0","        68","0","         8","0","","","         0","0","","","","","","","","","","","        46"," ","        41"," ","","","","","     0"," ,0,1231,+","  85.3"," ,0,0603, ","","","","","","","","","","","","","","","","","","","","","    1327.0","0","    1327.0","0","    861.8"," ,0","        0"," ,0","","","","","",""
"USC00384111","2008","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","        94","0","        80","0","        15","0","","","         0","0","         0","0","        50","0","","","","","","","        63"," ","        50"," ","   -9.4","0,0105,+","","","     0"," ,0,1231,+"," 112.3"," ,0,0906, ","","","0.0","0,1029","-2.8","0,1119","-5.6","0,1122","","","0.0","0,0326","-3.9","0,0229","-4.4","0,0228","-7.2","0,0121","-9.4","0,0105","","","","","   1222.0"," ,0","        0"," ,0","","","","","     11.22","0"
"USC00384111","2009","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","   1031.7","","    1031.7","0","       104","0","        77","0","        14","0","        0","","         0","0","         0","0","        45","0","         0","0","       231","0","        42","0","        59"," ","        41"," ","   -8.9","0,0117, ","     0","T,0,0205,+","     0","T,0,0205,+","  70.6"," ,0,0926, ","   35.6","0,0812, ","-1.1","0,1128","-2.2","0,1221","","","","","-2.8","0,0306","-2.8","0,0306","-7.2","0,0304","-7.2","0,0304","-8.9","0,0117","    1373.3","3","    1373.3","0","   1160.5"," ,0","        0","T,0","     17.39","0","     23.07","0","     11.71","0"
"USC00384111","2010","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","        80","0","        65","0","        14","0","        1","","         1","0","","","","","","","","","","","        30"," ","        42"," ","","","   152"," ,0,0213, ","   173"," ,0,0213, "," 113.3"," ,0,0930, ","","","","","","","","","","","","","","","","","","","","","","","","","   1241.9"," ,0","      178"," ,0","","","","","",""
"USC00384111","2011","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","        82","7","        67","7","         6","7","","","","","","","","","","","","","","","        21"," ","        32"," ","","","","","","","  76.5"," ,7,0819, ","","","","","","","","","","","","","","","","","","","","","","","","","    941.9"," ,7","","","","","","","",""
"USC00384111","2012","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","   1066.9","","    1066.9","7","       108","7","        83","7","        11","7","","","","","         0","7","        37","7","         0","7","       254","7","        41","7","        30"," ","        41"," ","   -8.3","7,0104, ","","","","","  90.2"," ,7,0530, ","   40.6","7,0701, ","-0.6","7,1101","-3.3","7,1125","","","","","-1.1","7,0306","-6.7","7,0214","-6.7","7,0214","-6.7","7,0214","","","","","","","   1211.5"," ,7","","","     18.09","7","     24.44","7","     11.75","7"
"USC00384111","2013","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","        95","7","        79","7","        16","7","","","","","","","","","         0","7","       230","7","        25","7","        36"," ","        22"," ","","","","","","","  61.0"," ,7,1008, ","   35.6","7,0813, ","","","","","","","","","","","","","","","","","","","    1417.9","9","    1417.9","7","   1208.8"," ,7","","","","","     23.21","7","",""
"USC00384111","2014","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","       104","7","        80","7","        18","7","","","","","","","","","","","","","","","        36"," ","        33"," ","","","","","",""," 112.3"," ,7,1224, ","","","","","","","","","","","","","","","","","","","","","","","","","   1424.5"," ,7","","","","","","","",""
"USC00384111","2015","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","   1128.1","","    1128.1","7","       107","7","        86","7","        23","7","","","","","         0","7","        49","7","         2","7","       254","7","        49","7","        40"," ","        31"," ","  -10.6","7,0220, ","","","",""," 212.6"," ,7,1005, ","   37.8","7,0724,+","-1.7","7,1124","-2.8","7,1220","","","","","-1.1","7,0330","-3.3","7,0308","-9.4","7,0221","-9.4","7,0221","-9.4","7,0221","","","","","   1751.5"," ,7","","","     17.96","7","     23.84","7","     12.07","7"
"USC00384111","2016","33.6789","-79.3808","12.2","HEMINGWAY 8 ESE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","        12"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
