"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"CA1ON000092","2015","45.42318","-76.045259","70.1","DUNROBIN 1.9 W MVCA, ON CA","    736.3"," ,N"
"CA1ON000092","2016","45.42318","-76.045259","70.1","DUNROBIN 1.9 W MVCA, ON CA","    857.6"," ,N"
"CA1ON000092","2024","45.42318","-76.045259","70.1","DUNROBIN 1.9 W MVCA, ON CA","   1023.9"," ,N"
