"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00515721","1913","20.18333","-155.9","3.0","MAHUKONA 159, HI US","   2468.8","","    2468.8","6","","","","","","","","","","","         0","6","         0","6","         0","6","       360","6","        65","6","","","   15.6","6,0128, ","","","","","","","   36.1","6,1207, ","       0.0","0","       0.0","6","","","","","     25.22","6","     30.75","6","     19.70","6"
"USC00515721","1914","20.18333","-155.9","3.0","MAHUKONA 159, HI US","   2453.6","","    2453.6","6","        73","6","        42","6","         6","6","","","","","         0","6","         0","6","         0","6","       363","6","        51","6","","","   15.6","6,0321,+","","","","","  52.8"," ,6,1225, ","   33.3","6,0930,+","       0.0","0","       0.0","6","    533.1"," ,6","","","     25.09","6","     29.63","6","     20.56","6"
"USC00515721","1915","20.18333","-155.9","3.0","MAHUKONA 159, HI US","","","","","        40","6","        24","6","         1","6","","","","","","","","","","","","","","","","","","","","","","","  40.6"," ,6,0421, ","","","","","","","    213.6"," ,6","","","","","","","",""
"USC00515721","1916","20.18333","-155.9","3.0","MAHUKONA 159, HI US","   2599.1","","    2599.1","6","        63","6","        36","6","         6","6","","","","","         0","6","         0","6","         0","6","       366","6","        91","6","","","   15.6","6,0112, ","","","",""," 119.4"," ,6,0428, ","   35.6","6,1008,+","       0.0","0","       0.0","6","    716.1"," ,6","","","     25.43","6","     30.66","6","     20.20","6"
"USC00515721","1917","20.18333","-155.9","3.0","MAHUKONA 159, HI US","","","","","        51","6","        26","6","         2","6","","","","","","","","","","","","","","","","","","","","","","","  44.5"," ,6,1205, ","","","","","","","    329.2"," ,6","","","","","","","",""
"USC00515721","1918","20.18333","-155.9","3.0","MAHUKONA 159, HI US","   2447.1","","    2447.1","6","        52","6","        42","6","         8","6","","","","","         0","6","         0","6","         0","6","       365","6","       146","6","","","   15.6","6,1230,+","","","","","  71.1"," ,6,0408, ","   36.1","6,0928,+","       0.0","0","       0.0","6","    643.3"," ,6","","","     25.02","6","     30.66","6","     19.38","6"
"USC00515721","1919","20.18333","-155.9","3.0","MAHUKONA 159, HI US","","","","","","","","","","","","","","","","","","","         0","6","       365","6","       123","6","","","","","","","","","","","   36.1","6,1007,+","       0.0","0","       0.0","6","","","","","","","     30.66","6","",""
"USC00515721","1920","20.18333","-155.9","3.0","MAHUKONA 159, HI US","   2234.9","","    2234.9","6","        42","6","        22","6","         5","6","","","","","         0","6","         0","6","         0","6","       363","6","       112","6","","","   11.1","6,0122,+","","","","","  79.2"," ,6,0122, ","   35.6","6,0824,+","","","","","    409.1"," ,6","","","     24.37","6","     29.85","6","     18.89","6"
"USC00515721","1921","20.18333","-155.9","3.0","MAHUKONA 159, HI US","","","","","        52","6","        27","6","         3","6","","","","","","","","","","","","","","","","","","","","","","","  57.2"," ,6,0218, ","","","","","","","    415.4"," ,6","","","","","","","",""
"USC00515721","1922","20.18333","-155.9","3.0","MAHUKONA 159, HI US","   2238.9","","    2238.9","6","        45","6","        21","6","         4","6","","","","","         0","6","         0","6","         0","6","       365","6","        90","6","","","   12.8","6,0305, ","","","","","  46.5"," ,6,0228, ","   35.6","6,0925, ","       0.9","9","       0.9","6","    343.1"," ,6","","","     24.44","6","     29.78","6","     19.10","6"
