"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00294722","1906","34.6","-104.71667","1493.5","LAGUNITA, NM US","    391.5","","     391.5","6","        55","6","        39","6","         5","6","","","         0","6","       146","6","         6","6","       213","6","        36","6","","","  -16.7","6,1120,+","","","  46.2"," ,6,0927, ","   37.8","6,0610, ","-0.6","6,1021","-4.4","6,1022","-4.4","6,1022","-6.7","6,1023","-9.4","6,1119","0.0","6,0428","-3.9","6,0414","-5.0","6,0322","-7.8","6,0319","-8.9","6,0207","    2665.5","5","    2665.5","6","    462.4"," ,6","","","     12.45","6","     21.30","6","      3.59","6"
"USC00294722","1908","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        35","6","        26","6","         3","6","","","","","","","","","","","","","","","","","","","  68.8"," ,6,0419, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    306.0"," ,6","","","","","","","",""
"USC00294722","1909","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        33","6","        14","6","         2","6","","","","","","","","","","","","","","","","","","","  46.7"," ,6,0312, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    200.8"," ,6","","","","","","","",""
"USC00294722","1910","34.6","-104.71667","1493.5","LAGUNITA, NM US","    645.1","","     645.1","6","        36","6","        20","6","         4","6","         4","6","         2","6","       130","6","         3","6","       235","6","        76","6","","","  -22.2","6,0217, ","    38"," ,6,0404,+","  47.2"," ,6,0814, ","   38.3","6,0706,+","0.0","6,1006","-2.2","6,1020","-8.3","6,1028","-8.3","6,1028","-9.4","6,1202","-0.6","6,0418","-2.2","6,0405","-5.0","6,0312","-8.3","6,0219","-12.8","6,0218","    2293.2","2","    2293.2","6","    268.3"," ,6","      167"," ,6","     14.01","6","     23.47","6","      4.56","6"
"USC00294722","1911","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        47","6","        31","6","         5","6","","","","","","","","","","","","","","","","","","","  54.6"," ,6,0823, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    395.7"," ,6","","","","","","","",""
"USC00294722","1917","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        34","6","        19","6","         2","6","","","","","","","","","","","","","","","","","","","  45.2"," ,6,0813, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    228.5"," ,6","","","","","","","",""
"USC00294722","1919","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","","","","","","","         4","6","","","","","","","","","","","","","","","    76"," ,6,1128,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      249"," ,6","","","","","",""
"USC00294722","1920","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        40","6","        32","6","         4","6","         4","6","","","","","","","","","","","","","","","   152"," ,6,0111, ","  35.8"," ,6,1031, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    355.7"," ,6","      382"," ,6","","","","","",""
"USC00294722","1922","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        30","6","        22","6","         3","6","         2","6","","","","","","","","","","","","","","","   102"," ,6,0309,+","  46.7"," ,6,0507, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    293.7"," ,6","      230"," ,6","","","","","",""
"USC00294722","1923","34.6","-104.71667","1493.5","LAGUNITA, NM US","","","","","        50","6","        40","6","         5","6","         7","6","","","","","","","","","","","         1"," ","","","   254"," ,6,1210, ","  30.2"," ,6,1002, ","","","","","","","","","","","","","","","","","","","","","","","    2285.5","5","    2285.5","6","    453.7"," ,6","     1016"," ,6","","","","","",""
