"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00120922","2002","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","    113.0","","     113.0","E","         0","E","        28","E","        14","E","        43","E","         0","E","   -6.5","E,1210, ","   30.2","E,0820, ","-1.1","E,1121","-4.0","E,1207","-6.1","E,1209","","","-2.7","E,0111","-2.7","E,0111","-4.7","E,0104","","","","","    2764.8","8","    2764.8","E","     10.38","E","     12.35","E","      8.41","E"
"GME00120922","2007","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     40.2","","      40.2","E","         0","E","        11","E","         0","E","        24","E","         0","E","   -3.6","E,1222, ","   28.5","E,0716, ","-0.4","E,1219","-3.4","E,1221","","","","","-2.8","E,0211","-2.8","E,0211","","","","","","","","","","","     11.27","E","     13.63","E","      8.91","E"
"GME00120922","2008","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     61.5","","      61.5","E","         0","E","        14","E","         1","E","        32","E","         0","E","   -4.3","E,1230, ","   31.0","E,0729, ","-1.0","E,1213","-2.7","E,1229","","","","","-0.1","E,0327","-2.4","E,0323","","","","","","","    2781.8","8","    2781.8","E","     10.60","E","     12.85","E","      8.36","E"
"GME00120922","2009","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     55.3","","      55.3","E","         0","E","        38","E","         9","E","        28","E","         1","E","   -7.1","E,1219, ","   32.5","E,0820, ","-0.2","E,1214","-2.7","E,1217","-6.3","E,1218","-7.1","E,1219","0.0","E,0219","-3.1","E,0201","","","","","","","    3073.9","9","    3073.9","E","     10.09","E","     12.12","E","      8.05","E"
"GME00120922","2010","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     78.0","","      78.0","E","         0","E","        92","E","        45","E","        32","E","         0","E","   -8.5","E,0124, ","   31.4","E,0702, ","-0.7","E,1126","-2.5","E,1127","-4.6","E,1201","-7.1","E,1219","0.0","E,0315","-2.3","E,0306","-5.1","E,0217","-7.5","E,0215","","","    3412.4","4","    3412.4","E","      8.48","E","     10.49","E","      6.46","E"
"GME00120922","2011","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     34.4","","      34.4","E","         0","E","        33","E","         5","E","        29","E","         0","E","   -6.5","E,0222, ","   29.0","E,0628, ","0.0","E,1117","","","","","","","-0.8","E,0307","-2.4","E,0304","-4.5","E,0223","","","","","    3187.0","0","    3187.0","E","     10.03","E","     12.17","E","      7.88","E"
"GME00120922","2013","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     66.5","","      66.5","E","         0","E","        58","E","        16","E","        30","E","         1","E","   -7.2","E,0126, ","   33.4","E,0802, ","","","","","","","","","-0.3","E,0404","-2.2","E,0325","-4.4","E,0324","-7.2","E,0126","","","    3517.3","3","    3517.3","E","      9.29","E","     11.26","E","      7.32","E"
"GME00120922","2014","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","    104.6","","     104.6","E","         0","E","        20","E","         8","E","        42","E","         0","E","   -9.0","E,0126, ","   31.1","E,0719, ","-0.6","E,1130","-3.0","E,1201","","","","","-4.8","E,0131","-4.8","E,0131","-4.8","E,0131","-9.0","E,0126","-9.0","E,0126","    2727.2","2","    2727.2","E","     11.28","E","     13.34","E","      9.22","E"
"GME00120922","2016","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     78.9","","      78.9","E","         0","E","        24","E","         6","E","        41","E","         0","E","   -6.2","E,0104, ","   30.2","E,0825, ","-0.5","E,1112","","","","","","","-1.0","E,0313","-2.2","E,0217","-5.0","E,0122","","","","","","","","","     10.46","E","     12.42","E","      8.50","E"
"GME00120922","2017","53.8631","8.1275","32.0","LEUCHTTURM ALTE WESER, GM","     29.2","","      29.2","E","         0","E","        22","E","         5","E","        20","E","         0","E","   -4.6","E,0209, ","   27.1","E,0619, ","-0.1","E,1202","","","","","","","-2.7","E,0214","-2.7","E,0214","-4.6","E,0209","","","","","    2911.5","5","    2911.5","E","     10.41","E","     12.40","E","      8.42","E"
