"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00296321","1946","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        32","6","        24","6","         2","6","","","","","","","","","  50.8"," ,6,0316, ","    276.7"," ,6","",""
"USC00296321","1947","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","         4"," ","","","","","","","",""
"USC00296321","1949","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","         2"," ","","","","","","","",""
"USC00296321","1950","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","         1"," ","","","","","","","",""
"USC00296321","1951","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        31","0","        25","0","         0","0","         9","0","","","","","    89"," ,0,1205,+","  17.3"," ,0,0804, ","    160.7"," ,0","      392"," ,0"
"USC00296321","1952","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        37","0","        20","0","         1","0","         7","0","","","","","   152"," ,0,1109, ","  36.3"," ,0,0517, ","    203.1"," ,0","      405"," ,0"
"USC00296321","1953","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","         1"," ","         1"," ","","","","","","","",""
"USC00296321","1954","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        45","0","        35","0","         0","0","","","","","        10"," ","","","  21.6"," ,0,0806, ","    248.2"," ,0","",""
"USC00296321","1955","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        34","0","        25","0","         1","0","         6","0","","","","","   152"," ,0,0218,+","  33.0"," ,0,0518, ","    261.1"," ,0","      482"," ,0"
"USC00296321","1956","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        19","0","        10","0","         0","0","         5","0","         1"," ","","","   178"," ,0,0201, ","  15.2"," ,0,0129, ","     80.3"," ,0","      381"," ,0"
"USC00296321","1957","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        60","0","        37","0","         3","0","         9","0","","","        23"," ","    76"," ,0,0110, ","  38.9"," ,0,1019, ","    364.9"," ,0","      393"," ,0"
"USC00296321","1958","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        47","0","        24","0","         1","0","         9","0","         1"," ","        14"," ","   203"," ,0,0119, ","  26.7"," ,0,0913, ","    215.2"," ,0","      642"," ,0"
"USC00296321","1959","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        43","0","        25","0","         1","0","         4","0","         3"," ","        16"," ","   127"," ,0,0325, ","  31.5"," ,0,1030, ","    275.5"," ,0","      369"," ,0"
"USC00296321","1960","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        36","0","        21","0","         0","0","         8","0","","","        10"," ","   102"," ,0,0301,+","  18.3"," ,0,1017, ","    181.0"," ,0","      406"," ,0"
"USC00296321","1961","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        46","0","        27","0","         2","0","         6","0","","","        22"," ","   102"," ,0,0227,+","  34.8"," ,0,0823, ","    282.4"," ,0","      406"," ,0"
"USC00296321","1962","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","         1"," ","","","","","","","",""
"USC00296321","1963","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        41","0","        30","0","         0","0","         9","0","","","         3"," ","   356"," ,0,0211, ","  18.5"," ,0,0304, ","    220.2"," ,0","     1042"," ,0"
"USC00296321","1964","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","        10"," ","","","","","","","",""
"USC00296321","1965","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","        21"," ","","","","","","","",""
"USC00296321","1966","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","        31"," ","","","","","","","",""
"USC00296321","1967","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","        27"," ","","","","","","","",""
"USC00296321","1968","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","","","","","        11"," ","","","","","","","",""
"USC00296321","1969","36.3","-106.05","1919.0","OJO CALIENTE, NM US","","","","","","","         5","0","","","         3"," ","   203"," ,0,1012, ","","","","","      463"," ,0"
"USC00296321","1970","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        63","0","        18","0","         1","0","         0","0","","","         2"," ","    13"," ,0,1227,+","  26.7"," ,0,0715, ","    186.4"," ,0","       34"," ,0"
"USC00296321","1971","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        63","0","        37","0","         2","0","        12","0","","","","","   152"," ,0,1214, ","  28.2"," ,0,0917, ","    326.7"," ,0","      783"," ,0"
"USC00296321","1972","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        71","0","        35","0","         1","0","         8","0","","","","","   229"," ,0,1120, ","  30.5"," ,0,1019, ","    260.3"," ,0","      588"," ,0"
"USC00296321","1973","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        68","0","        23","0","         0","0","        13","0","","","        48"," ","   203"," ,0,0324, ","  14.7"," ,0,0911, ","    201.5"," ,0","      922"," ,0"
"USC00296321","1974","36.3","-106.05","1919.0","OJO CALIENTE, NM US","        69","0","        32","0","         0","0","        12","0","","","        11"," ","   279"," ,0,0101, ","  17.0"," ,0,0101, ","    266.9"," ,0","     1299"," ,0"
