"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00243176","1957","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    342.6","","     342.6","0","        72","0","        18","0","         0","0","","","","","        31","0","       165","0","        55","0","       126","0","        27","0","","","  -35.0","0,0126,+","","","","","  16.8"," ,0,0521, ","   38.9","0,0711, ","-1.7","0,0919","-5.0","0,1005","-5.0","0,1005","-7.8","0,1024","-10.6","0,1121","-5.0","0,0417","-5.0","0,0417","-5.0","0,0417","-11.7","0,0412","-11.7","0,0412","","","","","    199.1"," ,0","","","      6.83","0","     13.00","0","      0.66","0"
"USC00243176","1959","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    340.0","","     340.0","0","        77","0","        37","0","         1","0","","","","","        45","0","       172","0","        70","0","       108","0","        29","0","","","  -34.4","0,0201, ","","","","","  26.4"," ,0,0922, ","   39.4","0,0725, ","0.0","0,1007","-6.1","0,1008","-6.1","0,1008","-7.2","0,1009","-13.3","0,1105","-2.2","0,0426","-2.2","0,0426","-7.2","0,0425","-7.2","0,0425","-12.2","0,0307","    4875.2","2","    4875.2","0","    274.7"," ,0","","","      5.82","0","     11.76","0","     -0.12","0"
"USC00243176","1960","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    397.0","","     397.0","0","        68","0","        25","0","         2","0","","","","","        45","0","       163","0","        79","0","       130","0","        38","0","","","  -32.8","0,0304, ","","","","","  32.5"," ,0,0825, ","   40.0","0,0720,+","0.0","0,0922","-2.2","0,1015","-6.7","0,1019","-6.7","0,1019","-10.0","0,1108","0.0","0,0430","-3.9","0,0428","-5.6","0,0427","-11.7","0,0317","-11.7","0,0317","    4796.3","3","    4796.3","0","    231.3"," ,0","","","      6.78","0","     13.34","0","      0.22","0"
"USC00243176","1961","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    479.3","","     479.3","0","        45","0","        17","0","         3","0","","","","","        21","0","       172","0","        46","0","       127","0","        53","0","","","  -28.9","0,1219, ","","","","","  31.5"," ,0,0910, ","   40.0","0,0805, ","-2.8","0,0927","-2.8","0,0927","-5.0","0,0930","-10.0","0,1102","-10.0","0,1102","0.0","0,0506","-3.9","0,0427","-6.7","0,0416","-6.7","0,0416","-8.9","0,0308","    3837.0","0","    3837.0","0","    212.9"," ,0","","","      8.24","0","     15.02","0","      1.47","0"
"USC00243176","1962","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    213.8","","     213.8","0","        80","0","        34","0","         3","0","","","","","        39","0","       145","0","        52","0","       126","0","        12","0","","","  -38.9","0,0228, ","","","","","  52.1"," ,0,0714, ","   35.6","0,0804, ","-2.8","0,0909","-2.8","0,0909","-5.6","0,1122","-7.8","0,1123","-8.9","0,1205","-1.7","0,0413","-5.6","0,0412","-5.6","0,0412","-8.3","0,0330","-10.6","0,0318","    4649.4","4","    4649.4","0","    371.9"," ,0","","","      7.23","0","     13.89","0","      0.57","0"
"USC00243176","1963","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    326.7","","     326.7","0","        61","0","        24","0","         2","0","","","","","        39","0","       150","0","        54","0","       147","0","        24","0","","","  -34.4","0,0127, ","","","","","  53.1"," ,0,0606, ","   38.9","0,0722, ","-3.9","0,1027","-3.9","0,1027","-7.8","0,1031","-7.8","0,1031","-11.7","0,1112","-2.8","0,0521","-2.8","0,0521","-6.1","0,0421","-7.2","0,0409","-11.1","0,0316","    3965.2","2","    3965.2","0","    287.9"," ,0","","","      7.86","0","     14.83","0","      0.90","0"
"USC00243176","1964","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    325.1","","     325.1","0","        69","0","        25","0","         4","0","","","","","        35","0","       164","0","        57","0","       114","0","        31","0","","","  -32.2","0,1218, ","","","",""," 101.3"," ,0,0618, ","   38.3","0,0818, ","-1.1","0,1004","-4.4","0,1019","-4.4","0,1019","-12.8","0,1115","-12.8","0,1115","-1.1","0,0429","-3.3","0,0418","-7.8","0,0407","-7.8","0,0407","-8.9","0,0330","    3971.5","5","    3971.5","0","    353.6"," ,0","","","      7.12","0","     13.77","0","      0.48","0"
"USC00243176","1965","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    213.3","","     213.3","0","        85","0","        31","0","         5","0","","","","","        52","0","       167","0","        76","0","       113","0","        12","0","","","  -30.6","0,0108, ","","","","","  71.9"," ,0,0506, ","   37.8","0,0812, ","-1.7","0,0917","-2.8","0,0925","-5.0","0,1108","-8.3","0,1112","-12.2","0,1113","0.0","0,0508","-4.4","0,0417","-4.4","0,0417","-9.4","0,0402","-9.4","0,0402","    5085.9","9","    5085.9","0","    541.8"," ,0","","","      5.19","0","     11.57","0","     -1.18","0"
"USC00243176","1966","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    328.0","","     328.0","0","        77","0","        35","0","         3","0","","","","","        51","0","       166","0","        77","0","       128","0","        32","0","","","  -32.2","0,0120, ","","","","","  55.4"," ,0,0820, ","   40.0","0,0716, ","-0.6","0,1011","-3.9","0,1014","-10.6","0,1101","-10.6","0,1101","-10.6","0,1101","-0.6","0,0502","-6.1","0,0430","-6.1","0,0430","-10.6","0,0429","-10.6","0,0429","    4777.3","3","    4777.3","0","    382.4"," ,0","","","      6.11","0","     12.76","0","     -0.54","0"
"USC00243176","1967","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    326.3","","     326.3","0","        63","0","        24","0","         0","0","","","","","        35","0","       170","0","        66","0","       122","0","        35","0","","","  -35.0","0,0117, ","","","","","  24.9"," ,0,0612, ","   36.7","0,0823, ","-1.1","0,1018","-3.9","0,1027","-8.9","0,1103","-8.9","0,1103","-8.9","0,1103","-1.7","0,0512","-3.9","0,0505","-5.0","0,0504","-11.1","0,0423","-11.1","0,0423","    4622.7","7","    4622.7","0","    236.7"," ,0","","","      6.73","0","     13.44","0","      0.03","0"
