"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00108548","1896","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     95.9","","      95.9","6","","","","","","","","","        30","6","       225","6","        57","6","       118","6","        14","6","         2"," ","  -36.1","6,1129, ","","","","","   35.0","6,0815, ","-1.1","6,0805","-6.1","6,0909","-6.1","6,0909","-7.8","6,0910","-8.9","6,1010","-0.6","6,0611","-3.3","6,0520","-5.0","6,0518","-7.2","6,0417","-11.1","6,0402","    4804.1","1","    4804.1","6","","","","","      4.14","6","     11.72","6","     -3.45","6"
"USC00108548","1897","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     62.1","","      62.1","6","","","","","","","","","        27","6","       220","6","        57","6","       130","6","        26","6","         3"," ","  -31.7","6,1216, ","","","","","   36.1","6,0824,+","0.0","6,0801","-3.3","6,0904","-5.6","6,0916","-12.2","6,1015","-12.2","6,1015","0.0","6,0719","-6.1","6,0618","-6.1","6,0618","-7.2","6,0417","-11.7","6,0413","    4715.7","7","    4715.7","6","","","","","      5.03","6","     13.78","6","     -3.72","6"
"USC00108548","1898","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     93.3","","      93.3","6","","","","","","","","","        47","6","       224","6","        63","6","       120","6","        31","6","         1"," ","  -36.1","6,0126,+","","","","","   37.8","6,0811, ","-1.1","6,0901","-2.2","6,0903","-4.4","6,0907","-7.2","6,0929","-12.2","6,1002","0.0","6,0719","-2.8","6,0604","-6.1","6,0531","-11.1","6,0405","-11.1","6,0405","    4830.6","6","    4830.6","6","","","","","      4.09","6","     13.42","6","     -5.24","6"
"USC00108548","1899","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     32.3","","      32.3","6","","","","","","","","","        16","6","       245","6","        46","6","       107","6","        16","6","         2"," ","  -33.3","6,1220, ","","","","","   36.1","6,0719, ","-4.4","6,0816","-4.4","6,0816","-4.4","6,0816","-6.7","6,0907","-10.6","6,1002","-0.6","6,0723","-4.4","6,0623","-4.4","6,0623","-7.2","6,0606","-10.0","6,0409","    4822.4","4","    4822.4","6","","","","","      4.81","6","     13.14","6","     -3.53","6"
"USC00108548","1900","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     74.7","","      74.7","6","        59","6","        37","6","         1","6","","","        16","6","       219","6","        51","6","       125","6","        26","6","","","  -26.1","6,1231, ","","","  32.3"," ,6,1019, ","   38.9","6,0730, ","-1.1","6,0818","-5.6","6,0919","-5.6","6,0919","-7.2","6,0926","-8.9","6,0927","-3.3","6,0707","-3.3","6,0707","-5.6","6,0523","-6.7","6,0501","-14.4","6,0306","    4643.4","4","    4643.4","6","    307.3"," ,6","","","      6.01","6","     14.45","6","     -2.43","6"
"USC00108548","1901","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5020.6","6","    5020.6","6","","","","","","","","","",""
"USC00108548","1902","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     43.6","","      43.6","6","","","","","","","","","        30","6","       238","6","        56","6","       115","6","        22","6","","","  -36.1","6,0128,+","","","","","   36.1","6,0721, ","-4.4","6,0818","-4.4","6,0818","-4.4","6,0818","-7.8","6,0926","-8.9","6,0929","-1.1","6,0709","-2.2","6,0617","-5.0","6,0505","-6.7","6,0413","-18.3","6,0330","","","","","","","","","      4.40","6","     12.88","6","     -4.08","6"
"USC00108548","1903","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     44.9","","      44.9","6","","","","","","","","","        58","6","       237","6","        76","6","       117","6","        14","6","","","  -38.3","6,0213, ","","","","","   36.1","6,0819, ","0.0","6,0804","-7.2","6,0909","-7.2","6,0909","-7.2","6,0909","-11.1","6,1030","-0.6","6,0709","-2.2","6,0708","-6.1","6,0523","-6.7","6,0520","-9.4","6,0413","    5402.8","8","    5402.8","6","","","","","      3.08","6","     11.90","6","     -5.74","6"
"USC00108548","1904","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","     66.9","","      66.9","6","        65","6","        48","6","         3","6","","","        56","6","       242","6","        59","6","       135","6","        13","6","","","  -28.9","6,1227, ","","","  45.7"," ,6,0214, ","   35.0","6,0814, ","-1.1","6,0820","-2.2","6,0924","-4.4","6,0926","-11.1","6,1018","-11.1","6,1018","-0.6","6,0730","-2.2","6,0716","-6.7","6,0611","-6.7","6,0611","-8.9","6,0424","    5416.6","6","    5416.6","6","    503.0"," ,6","","","      4.31","6","     13.96","6","     -5.33","6"
"USC00108548","1908","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","","","        61","6","        43","6","         0","6","","","","","","","        52","6","       105","6","         7","6","","","","","","","  22.9"," ,6,0814, ","   36.7","6,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","    336.2"," ,6","","","","","     12.90","6","",""
