"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1PABK0015","1999","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       119","N","        70","N","        12","N","","","",""," 211.6"," ,N,0916, ","   1388.4"," ,N","",""
"US1PABK0015","2000","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       141","N","        76","N","        12","N","","","","","  49.0"," ,N,1217, ","   1114.7"," ,N","",""
"US1PABK0015","2001","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       122","N","        71","N","        12","N","","","",""," 101.1"," ,N,0616, ","   1049.0"," ,N","",""
"US1PABK0015","2002","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       125","N","        74","N","        13","N","","","","","  38.6"," ,N,0518, ","   1091.9"," ,N","",""
"US1PABK0015","2003","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       164","N","       103","N","        18","N","","","","","  72.6"," ,N,1211, ","   1550.8"," ,N","",""
"US1PABK0015","2004","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       143","N","        83","N","        12","N","","","",""," 142.0"," ,N,0928, ","   1291.5"," ,N","",""
"US1PABK0015","2005","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       129","N","        81","N","        14","N","","","",""," 146.8"," ,N,1008, ","   1324.2"," ,N","",""
"US1PABK0015","2006","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       132","N","        83","N","        11","N","","","","","  78.0"," ,N,0902, ","   1429.3"," ,N","",""
"US1PABK0015","2007","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       142","N","        72","N","        14","N","","","",""," 116.3"," ,N,0415, ","   1237.8"," ,N","",""
"US1PABK0015","2008","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       131","N","        76","N","        15","N","","","","","  64.5"," ,N,0604, ","   1293.7"," ,N","",""
"US1PABK0015","2009","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       142","N","        92","N","        15","N","","","","","  87.9"," ,N,0802, ","   1401.3"," ,N","",""
"US1PABK0015","2010","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       113","N","        62","N","        16","N","","","","","  79.0"," ,N,1001, ","   1197.0"," ,N","",""
"US1PABK0015","2011","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       140","N","        94","N","        22","N","","","",""," 105.4"," ,N,0814, ","   1873.7"," ,N","",""
"US1PABK0015","2012","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       142","N","        86","N","        10","N","","","","","  52.8"," ,N,0422, ","   1050.6"," ,N","",""
"US1PABK0015","2013","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       131","N","        80","N","        14","N","","","","","  90.4"," ,N,0607, ","   1281.9"," ,N","",""
"US1PABK0015","2014","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       135","N","        85","N","        14","N","","","",""," 113.8"," ,N,0430, ","   1239.0"," ,N","",""
"US1PABK0015","2015","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       125","N","        78","N","        11","N","","","","","  46.5"," ,N,0627, ","   1133.2"," ,N","",""
"US1PABK0015","2016","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       128","N","        78","N","        12","N","","","","","  65.5"," ,N,0123, ","   1029.5"," ,N","",""
"US1PABK0015","2017","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       132","N","        76","N","        13","N","","","","","  61.7"," ,N,1029, ","   1130.2"," ,N","",""
"US1PABK0015","2018","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","","","","","","","","","","","","","   1702.9"," ,N","",""
"US1PABK0015","2019","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       153","N","        94","N","        13","N","","","","","  86.1"," ,N,0529, ","   1411.2"," ,N","",""
"US1PABK0015","2020","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       156","N","        90","N","        11","N","","","","","  92.2"," ,N,0804, ","   1376.7"," ,N","",""
"US1PABK0015","2021","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       139","N","        86","N","        10","N","","","",""," 190.8"," ,N,0901, ","   1264.6"," ,N","",""
"US1PABK0015","2022","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       132","N","        89","N","        11","N","","","","","  60.7"," ,N,1002, ","   1321.7"," ,N","",""
"US1PABK0015","2023","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       134","N","        83","N","        17","N","","","","","  77.0"," ,N,0709, ","   1361.6"," ,N","",""
"US1PABK0015","2024","40.289325","-75.093096","78.0","FURLONG 0.7 SW, PA US","       129","N","        81","N","        10","N","         6","N","   155"," ,N,0213, ","  84.8"," ,N,0109, ","   1048.4"," ,N","      568"," ,N"
