"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RP000986530","1951","9.8","125.5","55.0","SURIGAO, RP","   3080.7","","    3080.7","G","         0","G","         0","G","         0","G","       365","G","        51","G","   20.2","G,0225, ","   35.2","G,0820, ","","","","","     26.77","G","     30.45","G","     23.09","G"
"RP000986530","1952","9.8","125.5","55.0","SURIGAO, RP","   3081.3","","    3081.3","G","         0","G","         0","G","         0","G","       365","G","        48","G","   19.7","G,0213, ","   33.4","G,0711, ","       0.0","0","       0.0","G","     26.77","G","     30.47","G","     23.07","G"
"RP000986530","1953","9.8","125.5","55.0","SURIGAO, RP","   3099.0","","    3099.0","G","         0","G","         0","G","         0","G","       365","G","        62","G","   20.7","G,1218, ","   33.7","G,1017,+","       0.0","0","       0.0","G","     26.82","G","     30.49","G","     23.15","G"
"RP000986530","1954","9.8","125.5","55.0","SURIGAO, RP","   3109.2","","    3109.2","G","         0","G","         0","G","         0","G","       365","G","        55","G","   18.8","G,0323, ","   33.6","G,0925, ","       0.0","0","       0.0","G","     26.85","G","     30.63","G","     23.07","G"
"RP000986530","1955","9.8","125.5","55.0","SURIGAO, RP","   3029.1","","    3029.1","G","         0","G","         0","G","         0","G","       365","G","        64","G","   20.2","G,1220, ","   33.7","G,0716, ","       0.0","0","       0.0","G","     26.63","G","     30.33","G","     22.93","G"
"RP000986530","1956","9.8","125.5","55.0","SURIGAO, RP","   2983.0","","    2983.0","G","         0","G","         0","G","         0","G","       366","G","        33","G","   19.2","G,0116, ","   33.9","G,0908, ","       0.0","0","       0.0","G","     26.48","G","     30.06","G","     22.91","G"
"RP000986530","1957","9.8","125.5","55.0","SURIGAO, RP","   3146.8","","    3146.8","G","         0","G","         0","G","         0","G","       365","G","        64","G","   19.8","G,0225, ","   34.7","G,0820, ","       0.0","0","       0.0","G","     26.95","G","     30.63","G","     23.26","G"
"RP000986530","1958","9.8","125.5","55.0","SURIGAO, RP","   3189.9","","    3189.9","G","         0","G","         0","G","         0","G","       365","G","       105","G","   19.3","G,0319, ","   34.9","G,0531, ","       0.0","0","       0.0","G","     27.07","G","     30.96","G","     23.17","G"
"RP000986530","1959","9.8","125.5","55.0","SURIGAO, RP","   3161.1","","    3161.1","G","         0","G","         0","G","         0","G","       365","G","        93","G","   19.3","G,0116, ","   34.4","G,0904, ","       0.0","0","       0.0","G","     26.99","G","     30.90","G","     23.09","G"
"RP000986530","1960","9.8","125.5","55.0","SURIGAO, RP","   3247.2","","    3247.2","G","         0","G","         0","G","         0","G","       366","G","       129","G","   19.3","G,0225, ","   36.0","G,0730, ","       0.0","0","       0.0","G","     27.20","G","     31.19","G","     23.20","G"
"RP000986530","1961","9.8","125.5","55.0","SURIGAO, RP","   3169.2","","    3169.2","G","         0","G","         0","G","         0","G","       365","G","        82","G","   19.6","G,0120, ","   34.4","G,0825, ","       0.0","0","       0.0","G","     27.01","G","     30.56","G","     23.46","G"
"RP000986530","1962","9.8","125.5","55.0","SURIGAO, RP","   3086.4","","    3086.4","G","         0","G","         0","G","         0","G","       365","G","        90","G","   20.2","G,1213, ","   34.1","G,0905, ","       0.0","0","       0.0","G","     26.78","G","     30.33","G","     23.23","G"
"RP000986530","1963","9.8","125.5","55.0","SURIGAO, RP","   2990.9","","    2990.9","G","         0","G","         0","G","         0","G","       365","G","        70","G","   18.9","G,0405, ","   35.0","G,0609, ","       0.0","0","       0.0","G","     26.51","G","     29.95","G","     23.07","G"
"RP000986530","1964","9.8","125.5","55.0","SURIGAO, RP","","","","","","","","","","","","","","","","","","","       0.0","0","       0.0","G","","","","","",""
"RP000986530","1965","9.8","125.5","55.0","SURIGAO, RP","   3173.4","","    3173.4","G","         0","G","         0","G","         0","G","       365","G","        83","G","   20.1","G,0807,+","   34.8","G,0511, ","","","","","     27.02","G","     30.52","G","     23.52","G"
"RP000986530","1967","9.8","125.5","55.0","SURIGAO, RP","   3149.2","","    3149.2","G","         0","G","         0","G","         0","G","       365","G","       103","G","   19.6","G,0319, ","   35.0","G,0531, ","       0.0","0","       0.0","G","     26.95","G","     30.51","G","     23.39","G"
"RP000986530","1968","9.8","125.5","55.0","SURIGAO, RP","   3120.8","","    3120.8","G","         0","G","         0","G","         0","G","       364","G","       108","G","   20.2","G,0218, ","   35.6","G,0726, ","       0.0","0","       0.0","G","     26.90","G","     30.56","G","     23.25","G"
"RP000986530","1969","9.8","125.5","55.0","SURIGAO, RP","   3166.6","","    3166.6","G","         0","G","         0","G","         0","G","       365","G","        84","G","   19.9","G,0304, ","   35.2","G,0610, ","       0.0","0","       0.0","G","     27.00","G","     30.62","G","     23.39","G"
"RP000986530","1970","9.8","125.5","55.0","SURIGAO, RP","   3162.8","","    3162.8","G","         0","G","         0","G","         0","G","       365","G","       111","G","   20.6","G,1012, ","   34.6","G,1101, ","       0.0","0","       0.0","G","     26.99","G","     30.80","G","     23.18","G"
"RP000986530","1971","9.8","125.5","55.0","SURIGAO, RP","   3019.2","","    3019.2","G","         0","G","         0","G","         0","G","       365","G","        81","G","   18.9","G,0112, ","   34.8","G,0921,+","       0.0","0","       0.0","G","     26.60","G","     30.37","G","     22.83","G"
"RP000986530","1972","9.8","125.5","55.0","SURIGAO, RP","   3275.8","","    3275.8","G","         0","G","         0","G","         0","G","       366","G","       162","G","   19.3","G,0326, ","   36.1","G,0802, ","       0.0","0","       0.0","G","     27.28","G","     31.43","G","     23.13","G"
"RP000986530","1973","9.8","125.5","55.0","SURIGAO, RP","   3312.1","","    3312.1","G","         0","G","         0","G","         0","G","       365","G","       147","G","   19.2","G,0126, ","   35.9","G,0720, ","       0.0","0","       0.0","G","     27.40","G","     31.49","G","     23.31","G"
"RP000986530","1974","9.8","125.5","55.0","SURIGAO, RP","   3183.2","","    3183.2","G","         0","G","         0","G","         0","G","       365","G","       134","G","   20.0","G,0116, ","   36.1","G,0901, ","       0.0","0","       0.0","G","     27.05","G","     30.83","G","     23.27","G"
"RP000986530","1975","9.8","125.5","55.0","SURIGAO, RP","   3259.6","","    3259.6","G","         0","G","         0","G","         0","G","       365","G","       157","G","   20.4","G,0124, ","   36.2","G,1102, ","       0.0","0","       0.0","G","     27.26","G","     31.37","G","     23.14","G"
