"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00302941","1903","42.95","-74.283333","91.4","FORT HUNTER, NY US","         3"," "
"USC00302941","1904","42.95","-74.283333","91.4","FORT HUNTER, NY US","         2"," "
"USC00302941","1906","42.95","-74.283333","91.4","FORT HUNTER, NY US","         2"," "
"USC00302941","1908","42.95","-74.283333","91.4","FORT HUNTER, NY US","         6"," "
