"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00153451","1917","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","        92","6","        74","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","","","  56.4"," ,6,0402, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1125.8"," ,6","","","","","","","",""
"USC00153451","1918","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","","","","","","","","","","","         5","6","        83","6","","","","","","","","","","","  -26.1","6,0112, ","","","","","","","","","-3.3","6,1102","-3.3","6,1102","-4.4","6,1125","-8.3","6,1229","","","-1.7","6,0413","-3.3","6,0318","-5.6","6,0223","-11.1","6,0221","-11.1","6,0221","","","","","","","","","","","","","","","","","","","","","","","","","      7.62","6"
"USC00153451","1919","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","        85","6","        69","6","        17","6","","","","","","","","","","","","","","","","","","","","","","","","","  96.5"," ,6,1130, ","","","","","","","","","","","","","","","","","","","","","","","    1894.6","6","","","    1894.6","6","","","","","","","","","","","   1368.6"," ,6","","","","","","","",""
"USC00153451","1920","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","    624.3","","     624.3","6","","","","","","","","","","","         0","6","        99","6","        13","6","       185","6","        31","6","","","","","  -15.6","6,0301, ","","","","","","","   37.8","6,0627, ","0.0","6,1002","-3.9","6,1029","-5.6","6,1112","-10.6","6,1113","-10.6","6,1113","-3.3","6,0414","-3.3","6,0414","-11.7","6,0308","-11.7","6,0308","-11.7","6,0308","","","","","","","","","","","","","","","","","","","","","     13.63","6","     20.07","6","      7.19","6"
"USC00153451","1921","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","    943.3","","     943.3","6","       105","6","        83","6","        14","6","","","","","         0","6","        68","6","         1","6","       200","6","        83","6","","","","","  -11.1","6,0225,+","","","","","  68.1"," ,6,0924, ","   38.3","6,0731,+","0.0","6,1008","-2.8","6,1013","-6.7","6,1112","-6.7","6,1112","","","-0.6","6,0418","-2.8","6,0411","-4.4","6,0329","-11.1","6,0225","-11.1","6,0225","    1863.5","5","","","    1863.5","6","","","","","","","","","","","   1283.3"," ,6","","","     15.71","6","     22.44","6","      8.96","6"
"USC00153451","1922","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","        99","6","        79","6","        10","6","","","","","         0","6","        87","6","         8","6","       195","6","        63","6","","","","","  -12.2","6,1219, ","","","",""," 111.8"," ,6,0628, ","   38.9","6,0908, ","0.0","6,1013","-2.2","6,1018","-6.1","6,1121","-7.8","6,1125","-9.4","6,1126","-1.1","6,0423","-4.4","6,0322","-4.4","6,0322","-9.4","6,0217","-9.4","6,0217","    2070.9","9","","","    2070.9","6","","","","","","","","","","","   1233.2"," ,6","","","     14.53","6","     21.46","6","      7.60","6"
"USC00153451","1923","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","       108","6","        85","6","        24","6","","","","","         0","6","        89","6","         4","6","       188","6","        43","6","","","","","  -14.4","6,0218, ","","","","","  75.7"," ,6,1018, ","   37.2","6,0724, ","0.0","6,1020","-5.6","6,1031","-5.6","6,1031","-9.4","6,1214","-9.4","6,1214","-0.6","6,0510","-5.6","6,0409","-5.6","6,0409","-7.8","6,0401","-10.0","6,0320","","","","","","","","","","","","","","","","","   1679.3"," ,6","","","     14.18","6","     21.31","6","      7.05","6"
"USC00153451","1924","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","        98","6","        76","6","        10","6","","","","","         2","6","       108","6","        12","6","       185","6","        41","6","","","","","  -20.6","6,0106,+","","","","","  68.6"," ,6,1207, ","   38.9","6,0821, ","-1.1","6,1001","-4.4","6,1023","-4.4","6,1023","-6.7","6,1125","-11.7","6,1202","0.0","6,0423","-2.8","6,0403","-7.2","6,0402","-7.2","6,0402","-10.0","6,0222","    2185.1","1","","","    2185.1"," ","","","","","","","","","","","   1065.8"," ,6","","","     12.97","6","     20.16","6","      5.78","6"
"USC00153451","1925","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","        97","6","        69","6","        15","6","","","","","","","","","","","","","","","","","","","","","","","","","  60.5"," ,6,0222, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1157.3"," ,6","","","","","","","",""
"USC00153451","1926","37.18333","-87.21667","167.6","GREENVILLE 2 W, KY US","","","","","       111","6","        83","6","         9","6","","","","","         0","6","        96","6","","","","","","","","","","","  -16.1","6,0123, ","","","","","  61.0"," ,6,0121, ","","","-2.2","6,1102","-2.2","6,1102","-4.4","6,1103","-11.1","6,1111","-11.1","6,1111","-2.8","6,0420","-2.8","6,0420","-5.6","6,0328","-11.1","6,0314","-11.1","6,0314","","","","","","","","","","","","","","","","","   1149.2"," ,6","","","","","","","      7.33","6"
