"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NOE00110191","1900","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       145","E","        88","E","         8","E","      180","","  1450"," ,E,0411, ","  44.1"," ,E,1027, ","    972.4"," ,E"
"NOE00110191","1901","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       140","E","        79","E","         5","E","      169","","  1200"," ,E,1231, ","  49.5"," ,E,0815, ","    857.2"," ,E"
"NOE00110191","1902","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       144","E","        76","E","         5","E","      167","","  1200"," ,E,0101, ","  37.9"," ,E,0809, ","    757.1"," ,E"
"NOE00110191","1903","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       161","E","        97","E","         5","E","      192","","   710"," ,E,1213, ","  33.9"," ,E,0729, ","    966.0"," ,E"
"NOE00110191","1904","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       146","E","        76","E","         1","E","      194","","  1400"," ,E,0403,+","  31.7"," ,E,0330, ","    691.0"," ,E"
"NOE00110191","1905","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       135","E","        76","E","         5","E","      166","","   670"," ,E,0312,+","  50.0"," ,E,0823, ","    903.3"," ,E"
"NOE00110191","1906","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       155","E","        94","E","         2","E","      160","","   660"," ,E,0302,+","  52.9"," ,E,0430, ","    902.1"," ,E"
"NOE00110191","1907","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       168","E","       105","E","         6","E","      167","","   900"," ,E,1224,+","  55.0"," ,E,0703, ","   1043.0"," ,E"
"NOE00110191","1908","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       143","E","        84","E","         5","E","      189","","  1500"," ,E,0314,+","  71.2"," ,E,0726, ","    966.8"," ,E"
"NOE00110191","1909","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       166","E","       101","E","         2","E","      205","","  1160"," ,E,0405,+","  26.7"," ,E,1013, ","    983.8"," ,E"
"NOE00110191","1910","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       167","E","       114","E","         6","E","      181","","  1300"," ,E,0314,+","  44.1"," ,E,0801, ","   1274.1"," ,E"
"NOE00110191","1911","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       131","E","        73","E","         1","E","      185","","  1050"," ,E,0319,+","  27.5"," ,E,0624, ","    652.3"," ,E"
"NOE00110191","1912","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       163","E","        95","E","         6","E","      186","","  1050"," ,E,0330,+","  50.0"," ,E,0808, ","   1064.3"," ,E"
"NOE00110191","1913","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       156","E","        83","E","         2","E","      172","","   960"," ,E,0324, ","  43.0"," ,E,1106, ","    826.9"," ,E"
"NOE00110191","1914","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       148","E","        86","E","         2","E","      163","","  1500"," ,E,0328,+","  32.9"," ,E,0804, ","    834.0"," ,E"
"NOE00110191","1915","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       151","E","        91","E","         5","E","      198","","  1350"," ,E,0309,+","  72.4"," ,E,0926, ","    992.7"," ,E"
"NOE00110191","1916","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       173","E","       107","E","         6","E","      163","","  1550"," ,E,0117, ","  38.9"," ,E,0509, ","   1130.0"," ,E"
"NOE00110191","1917","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       120","E","        67","E","         3","E","      196","","  1270"," ,E,0411, ","  50.8"," ,E,0719, ","    686.5"," ,E"
"NOE00110191","1918","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       134","E","        79","E","         4","E","      132","","   560"," ,E,0223,+","  48.3"," ,E,0828, ","    791.7"," ,E"
"NOE00110191","1919","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       147","E","        83","E","         3","E","      194","","  1460"," ,E,0331, ","  40.2"," ,E,0329, ","    767.9"," ,E"
"NOE00110191","1920","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       145","E","        84","E","         2","E","      148","","  1610"," ,E,0201, ","  57.0"," ,E,0806, ","    827.9"," ,E"
"NOE00110191","1921","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       102","E","        58","E","         2","E","      141","","   500"," ,E,0204, ","  31.0"," ,E,0815, ","    474.8"," ,E"
"NOE00110191","1922","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       132","E","        85","E","         6","E","      188","","  1060"," ,E,0122,+","  42.8"," ,E,0822, ","    837.1"," ,E"
"NOE00110191","1923","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       149","E","        83","E","         4","E","      176","","  1090"," ,E,0304, ","  53.6"," ,E,1028, ","    881.2"," ,E"
"NOE00110191","1924","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       163","E","       103","E","         6","E","      166","","  1360"," ,E,0304, ","  70.4"," ,E,0719, ","   1047.4"," ,E"
"NOE00110191","1925","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       126","E","        79","E","         2","E","      159","","   640"," ,E,0302, ","  27.4"," ,E,0528, ","    856.1"," ,E"
"NOE00110191","1926","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       173","E","        93","E","         6","E","      198","","   920"," ,E,0217, ","  59.8"," ,E,0611, ","   1124.0"," ,E"
"NOE00110191","1927","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       186","E","       115","E","         5","E","      209","","  1430"," ,E,0327, ","  73.7"," ,E,0628, ","   1177.5"," ,E"
"NOE00110191","1928","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       152","E","        91","E","         1","E","      178","","  1090"," ,E,0401, ","  35.8"," ,E,0816, ","    833.3"," ,E"
"NOE00110191","1929","60.0119","9.51","402.0","HIASEN I SIGDAL, NO","       155","E","        82","E","         4","E","      170","","   690"," ,E,0225, ","  41.6"," ,E,1006, ","    832.9"," ,E"
