"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047672","1949","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        38","0","        27","0","         3","0","","","","","","","","","","","","","","","         1"," ","","","","","","","","","  57.2"," ,0,1110, ","","","","","","","","","","","","","","","","","","","","","","","    417.3"," ,0","","","","","","","",""
"USC00047672","1950","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        42","0","        29","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0","T,0,0608, ","  57.7"," ,0,1027, ","","","","","","","","","","","","","","","","","","","","","","","    494.9"," ,0","        0","T,0","","","","","",""
"USC00047672","1951","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        46","0","        29","0","         4","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.2"," ,0,1120, ","","","","","","","","","","","","","","","","","","","","","","","    438.4"," ,0","        0"," ,0","","","","","",""
"USC00047672","1952","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        64","0","        38","0","        10","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  73.9"," ,0,0315, ","","","","","","","","","","","","","","","","","","","","","","","    704.4"," ,0","        0"," ,0","","","","","",""
"USC00047672","1953","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        30","0","        16","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,1114, ","","","","","","","","","","","","","","","","","","","","","","","    219.3"," ,0","        0"," ,0","","","","","",""
"USC00047672","1954","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        39","0","        27","0","         8","0","        0","","         0","0","","","","","","","","","","","        38"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  67.3"," ,0,0125, ","","","","","","","","","","","","","","","","","","","","","","","    510.3"," ,0","        0"," ,0","","","","","",""
"USC00047672","1955","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        49","0","        33","0","         7","0","        0","","         0","0","","","","","","","","","","","        52"," ","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 107.2"," ,0,1224, ","","","","","","","","","","","","","","","","","","","","","","","    549.3"," ,0","        0"," ,0","","","","","",""
"USC00047672","1956","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        39","0","        17","0","         4","0","        0","","         0","0","","","","","","","","","","","        63"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.1"," ,0,0125, ","","","","","","","","","","","","","","","","","","","","","","","    285.8"," ,0","        0"," ,0","","","","","",""
"USC00047672","1957","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        60","0","        35","0","         7","0","        2","","         0","0","","","","","","","","","","","        61"," ","","","","","    51"," ,0,0127, ","     0"," ,0,1231,+","  88.9"," ,0,0418, ","","","","","","","","","","","","","","","","","","","","","","","    543.3"," ,0","        0"," ,0","","","","","",""
"USC00047672","1958","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        58","0","        39","0","        11","0","        0","","         0","0","","","","","","","","","","","        56"," ","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.8"," ,0,0403, ","","","","","","","","","","","","","","","","","","","","","","","    770.1"," ,0","        0"," ,0","","","","","",""
"USC00047672","1959","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        53"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047672","1960","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        46","0","        28","0","         6","0","        0","","         0","0","","","","","","","","","","","        62"," ","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  60.5"," ,0,0202, ","","","","","","","","","","","","","","","","","","","","","","","    516.8"," ,0","        0"," ,0","","","","","",""
"USC00047672","1961","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        27","0","        13","0","         5","0","        0","","         0","0","","","","","","","","","","","        66"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,1120, ","","","","","","","","","","","","","","","","","","","","","","","    299.6"," ,0","        0"," ,0","","","","","",""
"USC00047672","1962","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        38","0","        27","0","         8","0","        0","","         2","0","","","","","","","","","","","        59"," ","","","","","     0"," ,0,1231,+","    89"," ,0,0122, ","  58.7"," ,0,0120, ","","","","","","","","","","","","","","","","","","","","","","","    497.2"," ,0","      122"," ,0","","","","","",""
"USC00047672","1963","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        52","0","        33","0","         8","0","        0","","         0","0","","","","","","","","","","","        57"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.2"," ,0,0210, ","","","","","","","","","","","","","","","","","","","","","","","    581.2"," ,0","        0"," ,0","","","","","",""
"USC00047672","1964","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        46","0","        29","0","         9","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  44.7"," ,0,0122, ","","","","","","","","","","","","","","","","","","","","","","","    447.6"," ,0","        0"," ,0","","","","","",""
"USC00047672","1965","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        52","0","        34","0","        10","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  54.9"," ,0,1117, ","","","","","","","","","","","","","","","","","","","","","","","    621.1"," ,0","        0"," ,0","","","","","",""
"USC00047672","1966","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        32","0","        20","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 123.2"," ,0,1206, ","","","","","","","","","","","","","","","","","","","","","","","    447.7"," ,0","        0"," ,0","","","","","",""
"USC00047672","1967","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        68","0","        43","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0312, ","","","","","","","","","","","","","","","","","","","","","","","    685.4"," ,0","        0"," ,0","","","","","",""
"USC00047672","1969","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        58","0","        40","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 154.4"," ,0,0125, ","","","","","","","","","","","","","","","","","","","","","","","   1176.5"," ,0","        0"," ,0","","","","","",""
"USC00047672","1970","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        53","0","        34","0","        11","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.3"," ,0,0301, ","","","","","","","","","","","","","","","","","","","","","","","    606.1"," ,0","        0"," ,0","","","","","",""
"USC00047672","1971","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        38","0","        21","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.4"," ,0,1227, ","","","","","","","","","","","","","","","","","","","","","","","    386.6"," ,0","        0"," ,0","","","","","",""
"USC00047672","1972","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        37","0","        21","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  57.9"," ,0,1114, ","","","","","","","","","","","","","","","","","","","","","","","    358.6"," ,0","        0"," ,0","","","","","",""
"USC00047672","1973","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        60","0","        39","0","        14","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.2"," ,0,0119, ","","","","","","","","","","","","","","","","","","","","","","","    869.8"," ,0","        0"," ,0","","","","","",""
"USC00047672","1974","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        47","0","        27","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  80.5"," ,0,0302, ","","","","","","","","","","","","","","","","","","","","","","","    570.5"," ,0","        0"," ,0","","","","","",""
"USC00047672","1975","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        44","0","        29","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  70.4"," ,0,0202, ","","","","","","","","","","","","","","","","","","","","","","","    454.9"," ,0","        0"," ,0","","","","","",""
"USC00047672","1976","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        37","0","        19","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.1"," ,0,0929, ","","","","","","","","","","","","","","","","","","","","","","","    383.5"," ,0","        0"," ,0","","","","","",""
"USC00047672","1977","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        37","0","        19","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.9"," ,0,1228, ","","","","","","","","","","","","","","","","","","","","","","","    346.4"," ,0","        0"," ,0","","","","","",""
"USC00047672","1978","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        57","0","        44","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.3"," ,0,0304, ","","","","","","","","","","","","","","","","","","","","","","","    927.2"," ,0","        0"," ,0","","","","","",""
"USC00047672","1979","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        45","0","        32","0","         7","0","        0","","         0","0","","","","","","","","","","","","","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.9"," ,0,1225, ","","","","","","","","","","","","","","","","","","","","","","","    500.1"," ,0","        0"," ,0","","","","","",""
"USC00047672","1980","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        49","0","        33","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  70.9"," ,0,0218, ","","","","","","","","","","","","","","","","","","","","","","","    652.5"," ,0","        0"," ,0","","","","","",""
"USC00047672","1982","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        62","0","        46","0","        13","0","","","","","","","","","","","","","","","        79"," ","","","","","","","",""," 105.4"," ,0,1223, ","","","","","","","","","","","","","","","","","","","","","","","    936.1"," ,0","","","","","","","",""
"USC00047672","1983","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        90","0","        67","0","        19","0","        0","","         0","0","","","","","","","","","","","        69"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.0"," ,0,0123, ","","","","","","","","","","","","","","","","","","","","","","","   1238.3"," ,0","        0"," ,0","","","","","",""
"USC00047672","1984","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        40","0","        23","0","         2","0","        1","","         0","0","","","","","","","","","","","        66"," ","","","","","    25"," ,0,1129, ","     0"," ,0,1231,+","  32.3"," ,0,1216, ","","","","","","","","","","","","","","","","","","","","","","","    273.6"," ,0","        0"," ,0","","","","","",""
"USC00047672","1985","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        40","0","        25","0","         3","0","        0","","         0","0","","","","","","","","","","","        46"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  56.4"," ,0,1111, ","","","","","","","","","","","","","","","","","","","","","","","    333.2"," ,0","        0"," ,0","","","","","",""
"USC00047672","1986","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        34"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047672","1987","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        56","0","        30","0","         7","0","        0","","         0","0","","","","","","","","","","","        39"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.2"," ,0,0306, ","","","","","","","","","","","","","","","","","","","","","","","    420.4"," ,0","        0"," ,0","","","","","",""
"USC00047672","1988","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        44","0","        23","0","         5","0","        0","","         0","0","","","","","","","","","","","        31"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.5"," ,0,0301, ","","","","","","","","","","","","","","","","","","","","","","","    419.4"," ,0","        0"," ,0","","","","","",""
"USC00047672","1989","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","        25"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047672","1990","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00047672","1991","35.3372","-120.5038","424.3","SALINAS DAM, CA US","","","","","        40","0","        26","0","        11","0","        1","","         0","0","","","","","","","","","","","        28"," ","","","","","    25"," ,0,1111, ","     0"," ,0,1231,+","  69.9"," ,0,1228, ","","","","","","","","","","","","","","","","","","","","","","","    628.5"," ,0","        0"," ,0","","","","","",""
