"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PKM00041756","1958","25.068","61.805","58.0","JIWANI, PK","        10","S","         7","S","         2","S","         0","S","         0","S","","","","","","","    7.8","S,0102, ","  61.0"," ,S,0226, ","","","    154.5"," ,S","","","     21.74","S"
"PKM00041756","2007","25.068","61.805","58.0","JIWANI, PK","","","","","","","","","","","         0","S","       346","S","       156","S","","","","","   40.0","S,0504, ","","","     31.14","S","",""
"PKM00041756","2009","25.068","61.805","58.0","JIWANI, PK","","","","","","","","","","","         0","S","       335","S","       149","S","","","","","   44.0","S,0524,+","","","     31.10","S","",""
"PKM00041756","2010","25.068","61.805","58.0","JIWANI, PK","","","","","","","","","","","         0","S","       346","S","       151","S","","","","","   40.0","S,0513, ","","","     31.08","S","",""
"PKM00041756","2012","25.068","61.805","58.0","JIWANI, PK","         5","S","         3","S","         0","S","","","","","","","","","","","","","  21.1"," ,S,1218, ","","","     47.0"," ,S","","","",""
