"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00143483","1958","37.09444","-95.94222","231.6","HAVANA, KS US","","","","","","","         5"," ","         1"," ","","","",""
"USC00143483","1959","37.09444","-95.94222","231.6","HAVANA, KS US","        97","6","        67","6","        15","6","        14"," ","","","  89.7"," ,6,1002, ","   1239.8"," ,6"
"USC00143483","1960","37.09444","-95.94222","231.6","HAVANA, KS US","       101","6","        62","6","         6","6","        13"," ","","","  57.4"," ,6,0808, ","    760.3"," ,6"
"USC00143483","1961","37.09444","-95.94222","231.6","HAVANA, KS US","       112","6","        68","6","        16","6","        20"," ","",""," 120.7"," ,6,0913, ","   1469.1"," ,6"
"USC00143483","1962","37.09444","-95.94222","231.6","HAVANA, KS US","        91","6","        56","6","         7","6","        14"," ","",""," 112.8"," ,6,0915, ","    745.9"," ,6"
"USC00143483","1963","37.09444","-95.94222","231.6","HAVANA, KS US","        69","6","        40","6","         6","6","        15"," ","","","  43.7"," ,6,0807, ","    578.2"," ,6"
"USC00143483","1964","37.09444","-95.94222","231.6","HAVANA, KS US","       101","6","        52","6","         7","6","        16"," ","","","  49.5"," ,6,0528, ","    762.9"," ,6"
"USC00143483","1965","37.09444","-95.94222","231.6","HAVANA, KS US","        92","6","        59","6","        14","6","        10"," ","","","  92.2"," ,6,0509, ","   1048.4"," ,6"
"USC00143483","1966","37.09444","-95.94222","231.6","HAVANA, KS US","        75","6","        43","6","         3","6","        22"," ","","","  59.2"," ,6,0608, ","    585.2"," ,6"
"USC00143483","1967","37.09444","-95.94222","231.6","HAVANA, KS US","        97","6","        59","6","        10","6","        17"," ","",""," 115.1"," ,6,0611, ","   1002.4"," ,6"
"USC00143483","1968","37.09444","-95.94222","231.6","HAVANA, KS US","       107","6","        62","6","        10","6","        26"," ","","","  51.3"," ,6,0525, ","    893.7"," ,6"
"USC00143483","1969","37.09444","-95.94222","231.6","HAVANA, KS US","        87","6","        54","6","         9","6","        22"," ","",""," 130.0"," ,6,0916, ","    987.5"," ,6"
"USC00143483","1970","37.09444","-95.94222","231.6","HAVANA, KS US","        95","6","        60","6","        22","6","","","",""," 139.7"," ,6,0923, ","   1741.3"," ,6"
"USC00143483","1971","37.09444","-95.94222","231.6","HAVANA, KS US","        93","6","        60","6","        25","6","","","",""," 149.6"," ,6,0918, ","   1628.1"," ,6"
"USC00143483","1972","37.09444","-95.94222","231.6","HAVANA, KS US","       102","6","        57","6","        25","6","         1"," ","",""," 179.8"," ,6,0719, ","   1785.8"," ,6"
"USC00143483","1982","37.09444","-95.94222","231.6","HAVANA, KS US","","","","","","","","","         3"," ","","","",""
