"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"JAW00043325","1955","35.51667","139.4","107.3","KASTNER ARMY AIR FIELD, JA","        0","","     0","T,X,0305, "
"JAW00043325","1956","35.51667","139.4","107.3","KASTNER ARMY AIR FIELD, JA","        8","","    76"," ,X,0228,+"
"JAW00043325","1957","35.51667","139.4","107.3","KASTNER ARMY AIR FIELD, JA","        0","","     0"," ,X,1231,+"
