"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00055023","1878","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        74","a","        46","a","         7","a","","","","","","","","","","","","","  54.4"," ,a,0712, ","","","","","","","","","","","","","","","","","","","","","","","    667.6"," ,a","","","","","",""
"ASN00055023","1879","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","       103","a","        78","a","         8","a","         0","a","        33","a","","","","","","","   -4.2","a,0617,+","  58.4"," ,a,0301, ","","","-1.0","a,0323","-2.2","a,0607","","","","","-0.1","a,0907","","","","","","","","","","","   1047.5"," ,a","","","","","      8.76","a"
"ASN00055023","1880","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        47","a","        32","a","         4","a","","","","","","","","","","","","","  55.9"," ,a,1207, ","","","","","","","","","","","","","","","","","","","","","","","    460.8"," ,a","","","","","",""
"ASN00055023","1881","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    756.7","","     756.7","a","        65","a","        36","a","         7","a","","","","","","","","","","","","","  62.5"," ,a,0206, ","","","","","","","","","","","","","","","","","","","","","","","    593.0"," ,a","","","","","",""
"ASN00055023","1883","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        68","a","        43","a","         4","a","","","","","","","","","","","","","  36.1"," ,a,0409, ","","","","","","","","","","","","","","","","","","","","","","","    482.9"," ,a","","","","","",""
"ASN00055023","1884","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        62","a","        44","a","         1","a","         0","a","         3","a","         0","a","       237","a","       114","a","   -0.6","a,0718, ","  42.4"," ,a,0426, ","   45.3","a,0117, ","-0.6","a,0718","","","","","","","","","","","","","","","     914.7","7","     914.7","a","    472.1"," ,a","     19.60","a","     26.29","a","     12.92","a"
"ASN00055023","1885","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1156.9","","    1156.9","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00055023","1886","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        70","a","        59","a","         7","a","","","","","","","","","","","","","  49.0"," ,a,0126, ","","","","","","","","","","","","","","","","","","","","","","","    794.5"," ,a","","","","","",""
"ASN00055023","1887","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        63","a","        50","a","        12","a","","","","","","","","","","","","","  73.7"," ,a,0127, ","","","","","","","","","","","","","","","","","","","","","","","    884.3"," ,a","","","","","",""
"ASN00055023","1888","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        30","a","        25","a","         4","a","","","","","","","","","","","","","  67.3"," ,a,0213, ","","","","","","","","","","","","","","","","","","","","","","","    362.6"," ,a","","","","","",""
"ASN00055023","1889","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        74","a","        54","a","         8","a","","","","","","","","","","","","","  88.9"," ,a,0527, ","","","","","","","","","","","","","","","","","","","","","","","    793.0"," ,a","","","","","",""
"ASN00055023","1893","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        62","a","        55","a","         7","a","","","","","","","","","","","","","  56.1"," ,a,0213, ","","","","","","","","","","","","","","","","","","","","","","","    779.1"," ,a","","","","","",""
"ASN00055023","1894","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        66","a","        50","a","        12","a","","","","","","","","","","","","","  72.4"," ,a,0322, ","","","","","","","","","","","","","","","","","","","","","","","    945.9"," ,a","","","","","",""
"ASN00055023","1895","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        54","a","        42","a","         7","a","","","","","","","","","","","","","  51.6"," ,a,1104, ","","","","","","","","","","","","","","","","","","","","","","","    562.0"," ,a","","","","","",""
"ASN00055023","1896","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        70","a","        53","a","         5","a","         0","a","        17","a","         0","a","       202","a","        88","a","   -3.9","a,0714,+","  50.8"," ,a,0226, ","   42.2","a,1227,+","-2.8","a,0702","-2.8","a,0702","","","","","-0.6","a,0806","-2.2","a,0803","","","","","    1030.8","8","    1030.8","a","    660.7"," ,a","     18.94","a","     24.95","a","     12.94","a"
"ASN00055023","1897","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1125.8","","    1125.8","a","        48","a","        35","a","         5","a","         0","a","         5","a","","","","","","","   -1.1","a,0806, ","  75.4"," ,a,0726, ","","","-0.6","a,0528","","","","","","","0.0","a,0907","","","","","","","","","","","    548.0"," ,a","","","","","     12.19","a"
"ASN00055023","1898","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        54","a","        36","a","         6","a","         0","a","         3","a","","","","","","","    0.0","a,0729,+","  76.2"," ,a,0213, ","","","0.0","a,0720","","","","","","","","","","","","","","","","","","","    575.6"," ,a","","","","","     12.47","a"
"ASN00055023","1899","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1064.0","","    1064.0","a","        63","a","        48","a","         5","a","         0","a","        23","a","         0","a","       220","a","        89","a","   -5.0","a,0799, ","  48.3"," ,a,0824, ","   43.9","a,1299, ","0.0","a,0519","-2.2","a,0524","-5.0","a,0703","","","-1.1","a,0811","-2.8","a,0809","","","","","     942.1","1","     942.1","a","    495.0"," ,a","     18.47","a","     26.48","a","     10.47","a"
"ASN00055023","1900","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        75","a","        46","a","         4","a","","","","","","","","","","","","","  35.6"," ,a,0331, ","","","","","","","","","","","","","","","","","","","","","","","    498.4"," ,a","","","","","",""
"ASN00055023","1901","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        73","a","        45","a","         2","a","","","","","","","","","","","","","  25.4"," ,a,0826,+","","","","","","","","","","","","","","","","","","","","","","","    426.0"," ,a","","","","","",""
"ASN00055023","1902","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        52","a","        37","a","         1","a","","","","","","","","","","","","","  40.6"," ,a,1201, ","","","","","","","","","","","","","","","","","","","","","","","    377.0"," ,a","","","","","",""
"ASN00055023","1903","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1208.8","","    1208.8","a","        60","a","        44","a","         8","a","         0","a","        21","a","         0","a","       212","a","        90","a","   -4.4","a,0799, ","  50.8"," ,a,0508, ","   45.0","a,0103, ","-0.6","a,0618","-2.8","a,0622","-4.4","a,0706","","","-0.6","a,0824","-2.8","a,0819","","","","","     941.7","7","     941.7","a","    646.3"," ,a","     18.59","a","     26.30","a","     10.88","a"
"ASN00055023","1904","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    760.7","","     760.7","a","        47","a","        42","a","         3","a","         0","a","        26","a","         0","a","       212","a","        99","a","   -5.6","a,0699, ","  63.5"," ,a,0401, ","   46.1","a,1230, ","0.0","a,0519","-4.4","a,0604","-4.4","a,0604","","","0.0","a,0914","-2.2","a,0801","","","","","    1024.7","7","    1024.7","a","    512.5"," ,a","     17.81","a","     26.16","a","      9.47","a"
"ASN00055023","1905","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        54","a","        44","a","         4","a","","","","","","","","","","","","","  51.3"," ,a,0218, ","","","","","","","","","","","","","","","","","","","","","","","    554.1"," ,a","","","","","",""
"ASN00055023","1906","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1157.1","","    1157.1","a","        64","a","        53","a","         4","a","         0","a","        23","a","         0","a","       264","a","        96","a","   -5.0","a,0724, ","  68.3"," ,a,0819, ","   44.4","a,0124, ","0.0","a,0623","-2.8","a,0703","-5.0","a,0724","","","0.0","a,0827","","","","","","","     941.3","3","     941.3","a","    607.1"," ,a","     18.76","a","     26.45","a","     11.06","a"
"ASN00055023","1907","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    936.5","","     936.5","a","        48","a","        40","a","         4","a","","","","","","","","","","","","","  53.1"," ,a,1217, ","","","","","","","","","","","","","","","","","","","","","","","    515.1"," ,a","","","","","",""
"ASN00055023","1908","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        58","a","        51","a","        10","a","         0","a","        33","a","         0","a","       251","a","        86","a","   -3.9","a,0725,+"," 118.9"," ,a,0315, ","   42.8","a,1231, ","-0.6","a,0508","-2.8","a,0604","","","","","-0.6","a,0830","-2.8","a,0825","","","","","","","","","    801.3"," ,a","     18.18","a","     25.89","a","     10.46","a"
"ASN00055023","1909","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        68","a","        51","a","         4","a","","","","","","","","","","","","","  35.1"," ,a,0217, ","","","","","","","","","","","","","","","","","","","","","","","    662.6"," ,a","","","","","",""
"ASN00055023","1910","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        55","a","        42","a","         4","a","","","","","         0","a","       247","a","        68","a","","","  76.7"," ,a,0115, ","   41.7","a,1228, ","","","","","","","","","","","","","","","","","","","","","    551.2"," ,a","","","     26.11","a","",""
"ASN00055023","1911","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        68","a","        53","a","         6","a","","","","","","","","","","","","","  44.5"," ,a,0111, ","","","","","","","","","","","","","","","","","","","","","","","    553.8"," ,a","","","","","",""
"ASN00055023","1912","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        54","a","        39","a","         4","a","","","","","         0","a","       231","a","       104","a","","","  38.1"," ,a,1023, ","   42.2","a,1218,+","","","","","","","","","","","","","","","","","","","","","    436.3"," ,a","","","     27.16","a","",""
"ASN00055023","1913","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        60","a","        49","a","         7","a","         0","a","        33","a","         0","a","       250","a","       128","a","   -3.3","a,0814,+","  54.9"," ,a,0216, ","   45.6","a,1203, ","-0.6","a,0507","","","","","","","0.0","a,0905","-2.2","a,0902","","","","","    1216.1","1","    1216.1","a","    673.2"," ,a","     18.04","a","     26.61","a","      9.47","a"
"ASN00055023","1914","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1254.6","","    1254.6","a","        64","a","        43","a","         4","a","         0","a","        13","a","         0","a","       274","a","       129","a","   -2.8","a,0715,+","  46.2"," ,a,1221, ","   42.8","a,1213,+","-1.7","a,0528","-2.8","a,0714","","","","","-0.6","a,0818","","","","","","","     853.2","2","     853.2","a","    485.1"," ,a","     19.81","a","     27.79","a","     11.84","a"
"ASN00055023","1915","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1417.7","","    1417.7","a","        72","a","        44","a","         2","a","         0","a","        12","a","         0","a","       259","a","       108","a","   -1.7","a,0711, ","  33.0"," ,a,0720, ","   43.3","a,0204,+","0.0","a,0521","","","","","","","-0.6","a,0831","","","","","","","     971.7","7","     971.7","a","    486.1"," ,a","     19.10","a","     26.83","a","     11.36","a"
"ASN00055023","1916","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    887.7","","     887.7","a","       104","a","        66","a","         0","a","","","","","         0","a","       258","a","        97","a","","","  24.9"," ,a,1017, ","   43.3","a,0125, ","","","","","","","","","","","","","","","","","","","","","    683.5"," ,a","","","     26.02","a","",""
"ASN00055023","1917","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        81","a","        52","a","         8","a","","","","","         0","a","       228","a","        65","a","","","  78.7"," ,a,0120, ","   41.7","a,0108, ","","","","","","","","","","","","","","","","","","","","","    718.9"," ,a","","","     24.25","a","",""
"ASN00055023","1918","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    517.6","","     517.6","a","        58","a","        33","a","         2","a","         0","a","        26","a","         0","a","       242","a","        82","a","   -4.4","a,0711, ","  33.0"," ,a,1127, ","   42.2","a,1208, ","-1.1","a,0527","-2.2","a,0628","-4.4","a,0711","","","0.0","a,0814","","","","","","","    1247.4","4","    1247.4","a","    371.3"," ,a","     16.91","a","     25.16","a","      8.67","a"
"ASN00055023","1919","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1288.0","","    1288.0","a","        62","a","        38","a","         3","a","         0","a","        17","a","         0","a","       266","a","       129","a","   -4.4","a,0806, ","  33.0"," ,a,0219, ","   42.2","a,0122, ","-3.3","a,0702","-3.3","a,0702","","","","","-0.6","a,0916","-4.4","a,0806","-4.4","a,0806","","","     894.4","4","     894.4","a","    353.5"," ,a","     19.88","a","     27.54","a","     12.22","a"
"ASN00055023","1920","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","   1210.1","","    1210.1","a","        60","a","        46","a","         9","a","         0","a","         8","a","         0","a","       227","a","        73","a","   -3.9","a,0606, ","  57.2"," ,a,0630, ","   40.0","a,1230, ","-0.6","a,0519","-2.8","a,0605","","","","","","","","","","","","","    1217.9","9","    1217.9","a","    680.2"," ,a","     17.53","a","     24.04","a","     11.03","a"
"ASN00055023","1921","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        70","a","        56","a","         8","a","         0","a","        21","a","         0","a","       234","a","        97","a","   -2.8","a,0806, ","  66.0"," ,a,1227, ","   39.4","a,1218,+","-0.6","a,0527","","","","","","","0.0","a,0923","-2.2","a,0808","","","","","","","","","    794.6"," ,a","     17.95","a","     25.31","a","     10.58","a"
"ASN00055023","1922","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    924.9","","     924.9"," ","        49","a","        38","a","         6","a","","","","","         0","a","       263","a","       112","a","","","  52.1"," ,a,0724, ","   40.0","a,1121, ","","","","","","","","","","","","","","","","","","","","","    461.3"," ,a","","","     26.58","a","",""
"ASN00055023","1923","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        50","a","        34","a","         4","a","         0","a","        17","a","         0","a","       272","a","       110","a","   -2.8","a,0817, ","  33.5"," ,a,0625, ","   42.2","a,0223, ","-0.6","a,0621","","","","","","","0.0","a,1003","-2.8","a,0817","","","","","    1052.4","4","    1052.4","a","    345.9"," ,a","     18.67","a","     26.95","a","     10.38","a"
"ASN00055023","1924","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","    948.0","","     948.0","a","        69","a","        49","a","         5","a","         0","a","        22","a","","","","","","","   -2.8","a,0525, ","  64.8"," ,a,1108, ","","","-2.8","a,0525","-2.8","a,0525","","","","","-0.6","a,0917","-2.2","a,0805","","","","","","","","","    686.0"," ,a","","","","","      9.77","a"
"ASN00055023","1925","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        53","a","        35","a","         0","a","         0","a","        63","a","         0","a","       252","a","       107","a","   -7.2","a,0805,+","  20.3"," ,a,0105, ","   44.4","a,1206, ","0.0","a,0604","-2.8","a,0606","-6.1","a,0708","-7.2","a,0724","0.0","a,1005","-2.2","a,0909","-4.4","a,0806","-7.2","a,0805","    1218.4","4","    1218.4","a","    337.3"," ,a","     17.53","a","     26.54","a","      8.52","a"
"ASN00055023","1926","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        56","a","        40","a","         8","a","","","","","         0","a","       231","a","       112","a","","","  83.8"," ,a,1227, ","   42.8","a,0312, ","","","","","","","","","","","","","","","","","","","","","    616.7"," ,a","","","     26.33","a","",""
"ASN00055023","1927","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        51","a","        30","a","         3","a","         0","a","        44","a","         0","a","       237","a","        83","a","   -5.0","a,0611, ","  73.7"," ,a,1208, ","   40.6","a,0299,+","-0.6","a,0525","-3.3","a,0530","-5.0","a,0611","","","0.0","a,0926","-2.2","a,0825","","","","","","","","","    418.1"," ,a","     17.87","a","     26.11","a","      9.63","a"
"ASN00055023","1928","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        57","a","        40","a","         6","a","","","","","","","","","","","","","  86.1"," ,a,0220, ","","","","","","","","","","","","","","","","","","","","","","","    644.3"," ,a","","","","","",""
"ASN00055023","1929","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        44","a","        36","a","         5","a","","","","","","","","","","","","","  47.0"," ,a,0218, ","","","","","","","","","","","","","","","","","","","","","","","    437.2"," ,a","","","","","",""
"ASN00055023","1930","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        68","a","        41","a","         6","a","","","","","         0","a","       230","a","        90","a","","","  68.3"," ,a,0618, ","   41.7","a,1222, ","","","","","","","","","","","","","","","","","","","","","    519.4"," ,a","","","     26.57","a","",""
"ASN00055023","1931","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        71","a","        51","a","         6","a","         0","a","        18","a","         0","a","       236","a","        78","a","   -2.8","a,0716, ","  61.0"," ,a,0625, ","   42.2","a,0113, ","-1.1","a,0601","-2.2","a,0715","","","","","0.0","a,0918","","","","","","","","","","","    705.4"," ,a","     18.39","a","     26.73","a","     10.05","a"
"ASN00055023","1932","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        56","a","        42","a","         4","a","","","","","","","","","","","","","  55.9"," ,a,0917, ","","","","","","","","","","","","","","","","","","","","","","","    488.3"," ,a","","","","","",""
"ASN00055023","1933","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        68","a","        51","a","         8","a","","","","","","","","","","","","","  55.9"," ,a,1002, ","","","","","","","","","","","","","","","","","","","","","","","    742.5"," ,a","","","","","",""
"ASN00055023","1934","-30.9841","150.254","285.0","GUNNEDAH POOL, AS","","","","","        59","a","        43","a","         7","a","","","","","","","","","","","","","  95.3"," ,a,0129, ","","","","","","","","","","","","","","","","","","","","","","","    682.9"," ,a","","","","","",""
