"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000COPA","1992","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1210.6","","    1210.6","U","         0","U","         5","U","         0","U","       216","U","        96","U","   -2.2","U,1219, ","   39.4","U,0819,+","0.0","U,1205","-2.2","U,1219","","","","","","","","","","","","","     17.92","U","     23.83","U","     12.01","U"
"USR0000COPA","1994","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1280.7","7","    1280.7"," ","","","","","",""
"USR0000COPA","1997","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1230.3","","    1230.3","U","         0","U","         9","U","         0","U","       225","U","       102","U","   -1.7","U,1224,+","   42.2","U,0807,+","-0.6","U,1208","","","","","-0.6","U,0228","","","","","","","","","     18.36","U","     24.63","U","     12.10","U"
"USR0000COPA","1998","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","    986.3","","     986.3","U","         0","U","        15","U","         0","U","       191","U","        81","U","   -4.4","U,1221, ","   43.9","U,0805, ","-1.1","U,1205","-4.4","U,1221","-4.4","U,1221","-1.7","U,0330","","","","","    1639.6","6","    1639.6","U","     16.46","U","     22.70","U","     10.23","U"
"USR0000COPA","1999","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1166.2","","    1166.2","U","         0","U","        14","U","         0","U","       219","U","       101","U","   -2.2","U,0401, ","   40.6","U,0630, ","-0.6","U,1210","","","","","-0.6","U,0410","-2.2","U,0401","","","    1477.0","0","    1477.0","U","     17.94","U","     24.41","U","     11.46","U"
"USR0000COPA","2000","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1261.4","","    1261.4","U","         0","U","        10","U","         0","U","       207","U","       110","U","   -1.7","U,1115,+","   41.1","U,0730,+","0.0","U,1112","","","","","-0.6","U,0306","","","","","    1114.2","2","    1114.2","U","     18.19","U","     24.68","U","     11.71","U"
"USR0000COPA","2001","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1452.5","","    1452.5","U","         0","U","        23","U","         0","U","       229","U","       128","U","   -3.9","U,0208, ","   42.2","U,0703,+","-0.6","U,1205","","","","","-1.1","U,0410","-3.9","U,0208","","","    1500.6","6","    1500.6","U","     18.33","U","     24.73","U","     11.93","U"
"USR0000COPA","2002","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1325.3","","    1325.3","U","         0","U","        12","U","         0","U","       227","U","       110","U","   -3.3","U,0123, ","   43.3","U,0709, ","","","","","","","0.0","U,0318","-2.8","U,0130","","","    1264.6","6","    1264.6","U","     18.48","U","     25.09","U","     11.86","U"
"USR0000COPA","2003","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1507.7","","    1507.7","U","         0","U","         6","U","         0","U","       207","U","       127","U","   -2.2","U,1227, ","   41.7","U,0711, ","0.0","U,1126","-2.2","U,1227","","","","","","","","","    1295.9","9","    1295.9","U","     18.60","U","     24.81","U","     12.39","U"
"USR0000COPA","2004","35.1542","-117.1756","987.6","OPAL MOUNTAIN CALIFORNIA, CA US","   1300.5","","    1300.5","U","         0","U","        10","U","         0","U","       215","U","       111","U","   -2.2","U,0104, ","   40.6","U,0811,+","0.0","U,1121","","","","","0.0","U,0204","-2.2","U,0104","","","    1291.4","4","    1291.4","U","     18.12","U","     24.27","U","     11.97","U"
