"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TSAB","2003","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1726.1","","    1726.1","U","         0","U","        16","U","         0","U","       289","U","       114","U","   -2.8","U,0118, ","   36.7","U,0808, ","0.0","U,1124","","","","","","","-0.6","U,0217","-2.8","U,0118","","","","","","","","","","","     21.16","U","     26.85","U","     15.47","U"
"USR0000TSAB","2004","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1847.8","","    1847.8","U","         0","U","         9","U","         0","U","       290","U","       122","U","   -5.0","U,1226, ","   37.2","U,0916,+","0.0","U,1214","-3.9","U,1225","-5.0","U,1226","","","0.0","U,0215","","","","","","","","","     579.2","2","     579.2","U","     21.77","U","     27.21","U","     16.33","U"
"USR0000TSAB","2005","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     543.4","4","     543.4","U","","","","","",""
"USR0000TSAB","2007","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1839.3","","    1839.3","U","         0","U","         6","U","         0","U","       307","U","       108","U","   -2.8","U,0216, ","   37.2","U,0813,+","0.0","U,1204","","","","","","","0.0","U,0218","-2.8","U,0216","","","","","","","     623.3","3","     623.3","U","     21.61","U","     27.16","U","     16.07","U"
"USR0000TSAB","2010","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     863.5","5","     863.5"," ","","","","","",""
"USR0000TSAB","2011","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1869.3","","    1869.3","U","         0","U","        19","U","         0","U","       293","U","       103","U","   -5.0","U,0202, ","   39.4","U,0828, ","0.0","U,1104","-2.2","U,1207","","","","","0.0","U,0213","-2.2","U,0212","-5.0","U,0202","","","","","","","","","     21.41","U","     26.44","U","     16.38","U"
"USR0000TSAB","2012","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1817.0","","    1817.0","U","         0","U","         6","U","         0","U","       312","U","        54","U","   -2.8","U,0113, ","   38.9","U,0626, ","0.0","U,1211","","","","","","","-1.7","U,0114","-2.8","U,0113","","","","","","","     511.7","7","     511.7","U","     22.07","U","     26.62","U","     17.53","U"
"USR0000TSAB","2013","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1629.2","","    1629.2","U","         0","U","         7","U","         0","U","       270","U","        74","U","   -1.7","U,1224, ","   36.1","U,0630, ","0.0","U,1215","","","","","","","0.0","U,0303","","","","","","","","","     631.0","0","     631.0","U","     20.63","U","     25.20","U","     16.05","U"
"USR0000TSAB","2017","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1855.4","","    1855.4","U","         0","U","         6","U","         0","U","       317","U","        60","U","   -5.0","U,0107, ","   34.4","U,0819,+","-0.6","U,1208","","","","","","","-4.4","U,0108","-4.4","U,0108","-4.4","U,0108","","","","","","","","","     22.26","U","     26.88","U","     17.64","U"
"USR0000TSAB","2018","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     613.8","8","     613.8","U","","","","","",""
"USR0000TSAB","2019","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1832.4","","    1832.4","U","         0","U","         6","U","         0","U","       287","U","        90","U","   -1.1","U,1219,+","   36.7","U,0712, ","0.0","U,1112","","","","","","","0.0","U,0305","","","","","","","","","","","","","     21.55","U","     26.09","U","     17.02","U"
"USR0000TSAB","2020","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1807.2","","    1807.2","U","         0","U","         4","U","         0","U","       312","U","        75","U","   -1.7","U,1201,+","   35.6","U,0818, ","-0.6","U,1130","","","","","","","-1.7","U,0227","","","","","","","","","     535.4","4","     535.4","U","     21.93","U","     26.80","U","     17.06","U"
"USR0000TSAB","2021","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1741.2","","    1741.2","U","         0","U","         8","U","         1","U","       307","U","        59","U","   -9.4","U,0216, ","   33.9","U,0909,+","","","","","","","","","-3.9","U,0220","-3.9","U,0220","-9.4","U,0216","-9.4","U,0216","-9.4","U,0216","     690.8","8","     690.8","U","     21.44","U","     25.90","U","     16.97","U"
"USR0000TSAB","2022","28.8647","-95.5678","6.4","SAN BERNARD TEXAS, TX US","   1883.8","","    1883.8","U","         0","U","        20","U","         0","U","       292","U","        96","U","   -7.6","U,1224,+","   35.6","U,0926, ","-5.5","U,1222","-5.5","U,1222","-5.5","U,1222","-7.6","U,1223","-0.9","U,0313","-3.3","U,0205","","","","","","","     598.1","1","     598.1","U","     21.26","U","     26.51","U","     16.00","U"
