"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1GALW0014","2019","30.886924","-83.258816","66.1","VALDOSTA 2.8 NNE, GA US","   1134.4"," ,N"
"US1GALW0014","2021","30.886924","-83.258816","66.1","VALDOSTA 2.8 NNE, GA US","   1516.7"," ,N"
