"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00147159","2012","38.8346","-97.5927","373.1","SALINA WX, KS US","        66","7","        38","7","         7","7","","","","","         4"," ","","","","","  41.7"," ,7,0615, ","    542.0"," ,7","",""
"USC00147159","2013","38.8346","-97.5927","373.1","SALINA WX, KS US","        90","7","        59","7","        11","7","","","","","         2"," ","","","","","  83.8"," ,7,0530, ","    872.2"," ,7","",""
"USC00147159","2014","38.8346","-97.5927","373.1","SALINA WX, KS US","        92","7","        49","7","         5","7","","","","","","","","","","","  62.2"," ,7,0610, ","    715.4"," ,7","",""
"USC00147159","2015","38.8346","-97.5927","373.1","SALINA WX, KS US","        93","7","        52","7","        10","7","        8","","         3","7","","","    76"," ,7,0104, ","    76"," ,7,0104, ","  83.8"," ,7,0605, ","    887.5"," ,7","      131"," ,7"
"USC00147159","2016","38.8346","-97.5927","373.1","SALINA WX, KS US","        98","7","        59","7","         6","7","        6","","         2","7","","","    76"," ,7,0121, ","    64"," ,7,0121, ","  55.1"," ,7,0527, ","    795.9"," ,7","      105"," ,7"
"USC00147159","2017","38.8346","-97.5927","373.1","SALINA WX, KS US","        99","7","        51","7","         8","7","        7","","         2","7","","","    76"," ,7,0106,+","    64"," ,7,0105, ","  48.3"," ,7,0519, ","    734.6"," ,7","      123"," ,7"
"USC00147159","2018","38.8346","-97.5927","373.1","SALINA WX, KS US","        93","7","        61","7","         7","7","       15","","         6","7","","","   152"," ,7,1126, ","   165"," ,7,1126, ","  66.0"," ,7,0814, ","    847.8"," ,7","      509"," ,7"
"USC00147159","2019","38.8346","-97.5927","373.1","SALINA WX, KS US","       108","7","        64","7","        13","7","       18","","         9","7","","","   127"," ,7,1216, ","    94"," ,7,0303, ","  97.0"," ,7,0808, ","   1120.6"," ,7","      638"," ,7"
"USC00147159","2020","38.8346","-97.5927","373.1","SALINA WX, KS US","        87","7","        47","7","         5","7","        2","","         3","7","","","    51"," ,7,0213, ","    51"," ,7,0213, ","  65.5"," ,7,0525, ","    687.6"," ,7","      114"," ,7"
"USC00147159","2021","38.8346","-97.5927","373.1","SALINA WX, KS US","        76","7","        42","7","         9","7","       10","","         2","7","","","   102"," ,7,0420, ","   114"," ,7,0420, ","  78.2"," ,7,0904,+","    756.8"," ,7","      201"," ,7"
"USC00147159","2022","38.8346","-97.5927","373.1","SALINA WX, KS US","        72","7","        45","7","         8","7","       18","","         8","7","","","   102"," ,7,0311,+","   127"," ,7,0307, ","  76.2"," ,7,0702, ","    718.9"," ,7","      526"," ,7"
"USC00147159","2023","38.8346","-97.5927","373.1","SALINA WX, KS US","        81","7","        51","7","         6","7","        8","","         3","7","","","   102"," ,7,1126, ","   107"," ,7,1126, ","  55.4"," ,7,0515, ","    680.4"," ,7","      246"," ,7"
"USC00147159","2024","38.8346","-97.5927","373.1","SALINA WX, KS US","        88","7","        53","7","         6","7","       16","","         2","7","","","   127"," ,7,0116,+","   140"," ,7,0109, ","  47.2"," ,7,0601, ","    673.3"," ,7","      217"," ,7"
