"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00293315","1958","33.3","-108.13333","1873.0","FOWLER RANCH, NM US","        31"," "
"USC00293315","1959","33.3","-108.13333","1873.0","FOWLER RANCH, NM US","        16"," "
