"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00055730","1911","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","     38.1","","      38.1","6","","","","","","","","","","","        22","6","       195","6","        34","6","       124","6","         1","6","","","","","  -36.1","6,0102, ","","","","","","","   32.8","6,0722, ","-1.7","6,0918","-3.9","6,1004","-5.0","6,1016","-7.2","6,1019","-8.9","6,1020","-2.2","6,0530","-2.2","6,0530","-5.0","6,0516","-6.7","6,0511","-10.6","6,0414","","","","","","","","","      6.60","6","     14.87","6","     -1.67","6"
"USC00055730","1912","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","      5.3","","       5.3","6","        71","6","        45","6","         3","6","","","","","        24","6","       225","6","        23","6","        96","6","         0","6","","","","","  -25.0","6,1206, ","","","","","  47.0"," ,6,0513, ","   29.4","6,0826,+","-3.3","6,0914","-3.3","6,0914","-6.1","6,0921","-6.7","6,1029","-10.6","6,1102","0.0","6,0619","-2.2","6,0618","-5.0","6,0514","-10.0","6,0422","-10.0","6,0422","    4708.0","0","    4708.0","6","    528.1"," ,6","","","      5.17","6","     13.35","6","     -3.01","6"
"USC00055730","1913","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","","","","","        70","6","        44","6","         1","6","","","","","","","","","        33","6","       106","6","         1","6","","","","","","","","","","","  69.9"," ,6,1206, ","   32.2","6,0713, ","","","","","","","","","","","","","","","","","","","","","    4530.7","7","    4530.7","6","    455.2"," ,6","","","","","     13.95","6","",""
"USC00055730","1914","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","     17.4","","      17.4","6","        98","6","        73","6","         5","6","","","","","        15","6","       190","6","        21","6","       113","6","         0","6","","","","","  -31.7","6,0206, ","","","","","  45.5"," ,6,0430, ","   30.0","6,0817, ","-0.6","6,0913","-3.9","6,0914","-6.1","6,1014","-6.7","6,1107","-11.7","6,1108","-1.1","6,0513","-2.8","6,0505","-8.9","6,0419","-8.9","6,0419","-8.9","6,0419","","","","","    746.3"," ,6","","","      6.92","6","     14.90","6","     -1.05","6"
"USC00055730","1915","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","     14.8","","      14.8","6","        89","6","        51","6","         4","6","","","","","        13","6","       183","6","        24","6","       100","6","         0","6","","","","","  -30.0","6,0112, ","","","","","  34.3"," ,6,0818, ","   30.6","6,0711, ","0.0","6,0913","-3.9","6,1004","-6.7","6,1006","-6.7","6,1006","-13.3","6,1113","0.0","6,0613","-2.8","6,0607","-6.7","6,0519","-6.7","6,0519","-8.9","6,0401","    4244.9","9","    4244.9","6","    574.9"," ,6","","","      6.25","6","     13.72","6","     -1.22","6"
"USC00055730","1916","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","     82.7","","      82.7","6","        73","6","        43","6","         3","6","","","","","        24","6","       188","6","        27","6","       119","6","         0","6","","","","","  -27.2","6,1112, ","","","","","  39.6"," ,6,0520, ","   31.7","6,0724,+","-0.6","6,0911","-3.3","6,0914","-6.1","6,1010","-11.7","6,1018","-11.7","6,1018","0.0","6,0522","-3.3","6,0516","-4.4","6,0515","-8.9","6,0514","-8.9","6,0514","    3877.9","9","    3877.9","6","    390.8"," ,6","","","      7.20","6","     15.33","6","     -0.92","6"
"USC00055730","1918","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","","","","","        88","6","        53","6","         1","6","","","","","","","","","","","","","","","","","","","","","","","","","  33.0"," ,6,0329, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    511.6"," ,6","","","","","","","",""
"USC00055730","1919","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","","","","","","","","","","","","","","","","","","","        27","6","       118","6","         3","6","","","","","","","","","","","","","   33.3","6,0711, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     14.70","6","",""
"USC00055730","1921","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","","","","","","","","","","","","","","","","","","","        13","6","       121","6","         2","6","         1"," ","","","","","","","","","","","   32.2","6,0702,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     15.85","6","",""
"USC00055730","1922","39.08333","-104.93333","2239.1","MONUMENT 2 WSW, CO US","    105.0","","     105.0","6","","","","","","","","","","","        11","6","       198","6","        17","6","       133","6","         7","6","         7"," ","","","  -26.7","6,0119,+","","","","","","","   34.4","6,0714, ","-0.6","6,0909","-2.8","6,1006","-10.0","6,1016","-10.0","6,1016","-10.0","6,1016","0.0","6,0531","-3.3","6,0515","-12.2","6,0417","-12.2","6,0417","-12.2","6,0417","","","","","","","","","      7.35","6","     15.78","6","     -1.08","6"
