"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00406QLD0","1999","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6938.3","3","    6938.3","C","","","","","","","","","",""
"CA00406QLD0","2000","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","     46.4","","      46.4","C","","","","","","","","","        96","C","       232","C","       154","C","        38","C","         0","C","  -43.8","C,0115, ","","","","","   28.5","C,0728, ","0.0","C,0830","-3.5","C,0921","-5.7","C,0926","-7.4","C,1004","-11.0","C,1104","-1.9","C,0602","-2.4","C,0530","-4.5","C,0514","-9.2","C,0418","-9.2","C,0418","","","","","","","","","     -2.85","C","      1.82","C","     -7.53","C"
"CA00406QLD0","2004","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","     19.7","","      19.7","C","","","","","","","","","       114","C","       253","C","       177","C","        30","C","         1","C","  -47.2","C,0127, ","","","","","   32.4","C,0725, ","-4.9","C,0907","-4.9","C,0907","-4.9","C,0907","-6.8","C,1001","-11.1","C,1014","-0.1","C,0623","-2.5","C,0617","-8.0","C,0524","-8.0","C,0524","-11.9","C,0523","","","","","","","","","     -5.23","C","      0.50","C","    -10.97","C"
"CA00406QLD0","2005","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    8116.7","7","    8116.7","C","","","","","","","","","",""
"CA00406QLD0","2006","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","     29.8","","      29.8","C","       117","C","        38","C","         0","C","        14","C","        88","C","       214","C","       154","C","        60","C","         0","C","  -38.7","C,0216, ","    80"," ,C,0327, ","  21.6"," ,C,0928, ","   30.6","C,0615, ","-0.3","C,0915","-3.4","C,1003","-6.1","C,1009","-9.4","C,1010","-9.4","C,1010","-1.5","C,0531","-2.5","C,0505","-4.4","C,0424","-11.0","C,0423","-11.0","C,0423","","","","","    307.1"," ,C","     1078"," ,C","     -0.85","C","      4.55","C","     -6.26","C"
"CA00406QLD0","2008","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","     50.9","","      50.9","C","       155","C","        26","C","         1","C","","","       126","C","       232","C","       164","C","        60","C","         1","C","  -47.1","C,0129, ","","","  27.4"," ,C,0812, ","   32.3","C,0809, ","-0.7","C,0830","-4.4","C,0916","-4.4","C,0916","-7.6","C,1026","-9.1","C,1027","-1.5","C,0526","-5.9","C,0513","-5.9","C,0513","-7.7","C,0509","-9.9","C,0508","    8215.8","8","    8215.8","C","    297.1"," ,C","","","     -3.98","C","      1.92","C","     -9.87","C"
"CA00406QLD0","2009","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","      0.9","","       0.9","C","        84","C","        24","C","         1","C","","","       103","C","       237","C","       161","C","        35","C","         0","C","  -44.4","C,0225, ","","","  26.9"," ,C,0622, ","   27.1","C,0716, ","-1.4","C,0927","-2.8","C,1004","-5.0","C,1008","-8.6","C,1010","-8.9","C,1011","-0.3","C,0612","-3.2","C,0601","-5.8","C,0526","-8.3","C,0519","-14.4","C,0518","    8110.1","1","    8110.1","C","    220.2"," ,C","","","     -3.67","C","      1.71","C","     -9.04","C"
"CA00406QLD0","2010","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","     33.4","","      33.4","C","        62","C","        24","C","         1","C","","","        80","C","       223","C","       135","C","        49","C","         0","C","  -41.5","C,1210, ","","","  36.8"," ,C,0827, ","   29.1","C,0723,+","-2.2","C,0916","-2.2","C,0916","-4.5","C,1013","-6.7","C,1017","-14.2","C,1027","-0.1","C,0609","-2.9","C,0513","-8.0","C,0508","-8.0","C,0508","-16.4","C,0328","    6989.4","4","    6989.4","C","    189.0"," ,C","","","     -0.65","C","      4.84","C","     -6.15","C"
"CA00406QLD0","2011","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","     21.1","","      21.1","C","        71","C","        23","C","         0","C","","","       108","C","       218","C","       148","C","        62","C","         0","C","  -44.7","C,0116, ","","","  20.3"," ,C,0810, ","   29.2","C,0714, ","-2.1","C,0913","-3.6","C,0914","-4.8","C,1002","-9.5","C,1101","-9.5","C,1101","-0.1","C,0605","-2.6","C,0525","-6.2","C,0502","-11.6","C,0430","-11.6","C,0430","    7751.4","4","    7751.4","C","    204.7"," ,C","","","     -2.49","C","      3.23","C","     -8.20","C"
"CA00406QLD0","2014","59.5667","-108.4833","318.0","URANIUM CITY AUT, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    8197.3","3","    8197.3","C","","","","","","","","","",""
