"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"BMM00048097","2014","16.907","96.133","33.2","YANGON INTERNATIONAL, BM","         0","S","       340","S","       246","S","   40.0","S,0506,+","     33.76","S"
"BMM00048097","2022","16.907","96.133","33.2","YANGON INTERNATIONAL, BM","         0","S","       334","S","       237","S","   40.2","S,0314, ","     33.58","S"
