"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"UV000065501","1982","14.033","-0.033","277.0","DORI, UV","         0","I","       332","I","       277","I","   44.2","I,0521, ","     36.68","I"
"UV000065501","1984","14.033","-0.033","277.0","DORI, UV","         0","I","       342","I","       300","I","   45.6","I,0513, ","     37.43","I"
"UV000065501","1985","14.033","-0.033","277.0","DORI, UV","         0","I","       338","I","       292","I","   44.5","I,0527,+","     36.90","I"
"UV000065501","2009","14.033","-0.033","277.0","DORI, UV","         0","S","       355","S","       333","S","   45.0","S,0609,+","     37.81","S"
"UV000065501","2010","14.033","-0.033","277.0","DORI, UV","         0","S","       330","S","       312","S","   45.9","S,0526, ","     37.74","S"
"UV000065501","2012","14.033","-0.033","277.0","DORI, UV","         0","S","       329","S","       278","S","   45.4","S,0508, ","     36.49","S"
"UV000065501","2016","14.033","-0.033","277.0","DORI, UV","         0","S","       353","S","       315","S","   47.5","S,0413, ","     37.32","S"
"UV000065501","2017","14.033","-0.033","277.0","DORI, UV","         0","S","       341","S","       303","S","   45.6","S,0514,+","     37.25","S"
