"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034609","1938","47.333","36.333","221.0","KYRYLIVKA, UP","       101","I","        41","I","         2","I","","","","","","","  60.0"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    454.5"," ,I","",""
"UPM00034609","1940","47.333","36.333","221.0","KYRYLIVKA, UP","       116","I","        48","I","         2","I","","","","","","","  33.8"," ,I,0801, ","","","","","","","","","","","","","","","","","","","","","    521.0"," ,I","",""
"UPM00034609","1945","47.333","36.333","221.0","KYRYLIVKA, UP","       114","I","        49","I","         0","I","","","","","","","  23.0"," ,I,0521, ","","","","","","","","","","","","","","","","","","","","","    459.1"," ,I","",""
"UPM00034609","1946","47.333","36.333","221.0","KYRYLIVKA, UP","        96","I","        44","I","         0","I","","","","","","","  22.9"," ,I,0903, ","","","","","","","","","","","","","","","","","","","","","    411.3"," ,I","",""
"UPM00034609","1948","47.333","36.333","221.0","KYRYLIVKA, UP","        92","I","        36","I","         1","I","","","","","","","  51.5"," ,I,0517, ","","","","","","","","","","","","","","","","","","","","","    357.5"," ,I","",""
"UPM00034609","1950","47.333","36.333","221.0","KYRYLIVKA, UP","       113","I","        49","I","         1","I","","","","","","","  32.4"," ,I,0711, ","","","","","","","","","","","","","","","","","","","","","    405.2"," ,I","",""
"UPM00034609","1951","47.333","36.333","221.0","KYRYLIVKA, UP","        92","I","        37","I","         2","I","","","","","","","  45.6"," ,I,0825, ","","","","","","","","","","","","","","","","","","","","","    410.8"," ,I","",""
"UPM00034609","1952","47.333","36.333","221.0","KYRYLIVKA, UP","       125","I","        55","I","         2","I","","","","","","","  50.3"," ,I,0613, ","","","","","","","","","","","","","","","","","","","","","    658.8"," ,I","",""
"UPM00034609","1953","47.333","36.333","221.0","KYRYLIVKA, UP","        95","I","        47","I","         0","I","","","","","","","  18.4"," ,I,1006, ","","","","","","","","","","","","","","","","","","","","","    405.9"," ,I","",""
"UPM00034609","1954","47.333","36.333","221.0","KYRYLIVKA, UP","        81","I","        35","I","         2","I","","","","","","","  35.8"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    382.1"," ,I","",""
"UPM00034609","1957","47.333","36.333","221.0","KYRYLIVKA, UP","       100","I","        48","I","         3","I","","","","","","","  32.7"," ,I,0725, ","","","","","","","","","","","","","","","","","","","","","    513.3"," ,I","",""
"UPM00034609","1958","47.333","36.333","221.0","KYRYLIVKA, UP","       120","I","        65","I","         2","I","","","","","","","  41.4"," ,I,0726, ","","","","","","","","","","","","","","","","","","","","","    569.2"," ,I","",""
"UPM00034609","1960","47.333","36.333","221.0","KYRYLIVKA, UP","       104","I","        52","I","         2","I","","","","","","","  40.6"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","    503.4"," ,I","",""
"UPM00034609","1961","47.333","36.333","221.0","KYRYLIVKA, UP","       114","I","        53","I","         1","I","","","","","","","  25.5"," ,I,0509, ","","","","","","","","","","","","","","","","","","","","","    515.5"," ,I","",""
"UPM00034609","1962","47.333","36.333","221.0","KYRYLIVKA, UP","        89","I","        44","I","         1","I","","","","","","","  60.6"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","    464.3"," ,I","",""
"UPM00034609","1963","47.333","36.333","221.0","KYRYLIVKA, UP","        98","I","        44","I","         2","I","","","","","","","  43.6"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","    445.7"," ,I","",""
"UPM00034609","1964","47.333","36.333","221.0","KYRYLIVKA, UP","       114","I","        58","I","         2","I","","","","","","","  54.1"," ,I,0826, ","","","","","","","","","","","","","","","","","","","","","    564.5"," ,I","",""
"UPM00034609","1967","47.333","36.333","221.0","KYRYLIVKA, UP","       117","I","        66","I","         2","I","","","","","","","  36.0"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","    586.8"," ,I","",""
"UPM00034609","1968","47.333","36.333","221.0","KYRYLIVKA, UP","       120","I","        50","I","         2","I","","","","","","","  35.0"," ,I,0929, ","","","","","","","","","","","","","","","","","","","","","    501.7"," ,I","",""
"UPM00034609","1970","47.333","36.333","221.0","KYRYLIVKA, UP","       132","I","        58","I","         3","I","","","","","","","  37.1"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","    605.7"," ,I","",""
"UPM00034609","1977","47.333","36.333","221.0","KYRYLIVKA, UP","       131","I","        66","I","         3","I","","","","","","","  40.1"," ,I,0910, ","","","","","","","","","","","","","","","","","","","","","    675.7"," ,I","",""
"UPM00034609","1979","47.333","36.333","221.0","KYRYLIVKA, UP","       113","I","        58","I","         3","I","","","","","","","  61.8"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","    698.2"," ,I","",""
"UPM00034609","1980","47.333","36.333","221.0","KYRYLIVKA, UP","       148","I","        79","I","         2","I","","","","","","","  43.1"," ,I,0614, ","","","","","","","","","","","","","","","","","","","","","    710.6"," ,I","",""
"UPM00034609","1982","47.333","36.333","221.0","KYRYLIVKA, UP","       103","I","        46","I","         0","I","","","","","","","  21.6"," ,I,0825, ","","","","","","","","","","","","","","","","","","","","","    358.4"," ,I","",""
"UPM00034609","1984","47.333","36.333","221.0","KYRYLIVKA, UP","       113","I","        36","I","         4","I","","","","","","","  52.0"," ,I,1112, ","","","","","","","","","","","","","","","","","","","","","    477.8"," ,I","",""
"UPM00034609","1985","47.333","36.333","221.0","KYRYLIVKA, UP","       131","I","        64","I","         5","I","","","","","","","  74.0"," ,I,0601, ","","","","","","","","","","","","","","","","","","","","","    787.1"," ,I","",""
"UPM00034609","1986","47.333","36.333","221.0","KYRYLIVKA, UP","       111","I","        61","I","         0","I","","","","","","","  23.4"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    542.4"," ,I","",""
"UPM00034609","1987","47.333","36.333","221.0","KYRYLIVKA, UP","       134","I","        68","I","         2","I","","","","","","","  31.3"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","    619.1"," ,I","",""
"UPM00034609","1988","47.333","36.333","221.0","KYRYLIVKA, UP","       137","I","        66","I","         6","I","","","","","","","  78.3"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    795.6"," ,I","",""
"UPM00034609","1990","47.333","36.333","221.0","KYRYLIVKA, UP","       139","I","        51","I","         3","I","","","","","","","  34.8"," ,I,0423, ","","","","","","","","","","","","","","","","","","","","","    467.1"," ,I","",""
"UPM00034609","2001","47.333","36.333","221.0","KYRYLIVKA, UP","","","","","","","         2","u","       105","u","  -18.7","u,1220, ","","","-0.3","u,1001","-5.2","u,1025","-5.2","u,1025","-9.0","u,1026","-9.0","u,1026","-1.0","u,0404","-3.5","u,0401","-4.6","u,0331","-12.4","u,0330","-12.4","u,0330","","","      4.43","u"
