"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"GQC00914001","1980","13.40388","144.672","12.2","AGAT, GU GQ","       152","0","       151","0","        25","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 185.4"," ,0,0227, ","   2706.6"," ,0","        0"," ,0"
"GQC00914001","1982","13.40388","144.672","12.2","AGAT, GU GQ","       204","0","       178","0","        23","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.1"," ,0,0917, ","   2582.6"," ,0","        0"," ,0"
"GQC00914001","1986","13.40388","144.672","12.2","AGAT, GU GQ","       193","0","       173","0","        30","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","  94.0"," ,0,1227, ","   2676.0"," ,0","        0"," ,0"
"GQC00914001","1987","13.40388","144.672","12.2","AGAT, GU GQ","       181","0","       169","0","        16","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.5"," ,0,0711, ","   2231.9"," ,0","        0"," ,0"
"GQC00914001","1988","13.40388","144.672","12.2","AGAT, GU GQ","       216","0","       191","0","        33","0","","","","","","","",""," 106.7"," ,0,0113, ","   2715.2"," ,0","",""
"GQC00914001","1990","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","1991","13.40388","144.672","12.2","AGAT, GU GQ","       225","0","       169","0","        24","0","","","","","","","","","  63.5"," ,0,1104, ","   2240.8"," ,0","",""
"GQC00914001","1993","13.40388","144.672","12.2","AGAT, GU GQ","       223","0","       133","0","        26","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.0"," ,0,0925,+","   1897.4"," ,0","        0"," ,0"
"GQC00914001","1994","13.40388","144.672","12.2","AGAT, GU GQ","       243","0","       153","0","        17","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.0"," ,0,0809,+","   1676.6"," ,0","        0"," ,0"
"GQC00914001","1997","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","1998","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","","","         0","0","","","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","1999","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2002","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2003","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2004","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2005","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2008","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2009","13.40388","144.672","12.2","AGAT, GU GQ","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"GQC00914001","2017","13.40388","144.672","12.2","AGAT, GU GQ","       277","7","       172","7","        26","7","","","","","","","",""," 102.1"," ,7,0910, ","   2638.4"," ,7","",""
"GQC00914001","2019","13.40388","144.672","12.2","AGAT, GU GQ","       245","7","       158","7","        29","7","","","","","","","",""," 197.6"," ,7,0224, ","   2675.0"," ,7","",""
"GQC00914001","2020","13.40388","144.672","12.2","AGAT, GU GQ","       259","7","       186","7","        32","7","","","","","","","","","  92.2"," ,7,1001, ","   2801.1"," ,7","",""
"GQC00914001","2021","13.40388","144.672","12.2","AGAT, GU GQ","       252","7","       172","7","        32","7","","","","","","","","","  79.0"," ,7,0924, ","   2579.9"," ,7","",""
"GQC00914001","2022","13.40388","144.672","12.2","AGAT, GU GQ","       263","7","       188","7","        27","7","","","","","","","",""," 132.8"," ,7,1011, ","   2862.9"," ,7","",""
"GQC00914001","2023","13.40388","144.672","12.2","AGAT, GU GQ","       280","7","       193","7","        40","7","","","","","","","",""," 304.8"," ,7,0525, ","   3681.1"," ,7","",""
"GQC00914001","2024","13.40388","144.672","12.2","AGAT, GU GQ","       262","7","       176","7","        24","7","","","","","","","",""," 147.1"," ,7,0912, ","   2556.2"," ,7","",""
