"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013750","1962","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    843.1","","     843.1","X","       112","X","        75","X","        11","X","        6","","         4","X","         0","X","        52","X","         9","X","       176","X","        23","X","       145"," ","","","        32"," ","  -10.0","X,1213, ","   127"," ,X,0129, ","   132"," ,X,0128, ","  68.8"," ,X,0809, ","   36.1","X,0821, ","0.0","X,1107","-4.4","X,1210","-4.4","X,1210","-7.8","X,1212","-10.0","X,1213","0.0","X,0319","-2.8","X,0303","-4.4","X,0212","-6.7","X,0207","-8.9","X,0111","    1903.8","8","    1903.8","X","   1084.6"," ,X","      301"," ,X","     14.81","X","     18.82","X","     10.79","X","","","","","        23","X","","","","","      26.7","X"
"USW00013750","1963","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    774.6","","     774.6","X","       106","X","        63","X","         8","X","        0","","         0","X","         0","X","        71","X","        11","X","       166","X","        29","X","       154"," ","","","        25"," ","   -9.4","X,0223,+","     0","T,X,0228,+","    15"," ,X,0226, "," 138.9"," ,X,0915, ","   35.6","X,0720, ","0.0","X,1125","-6.7","X,1215","-6.7","X,1215","-6.7","X,1215","","","0.0","X,0303","-3.3","X,0228","-7.8","X,0227","-7.8","X,0227","-9.4","X,0223","    2241.0","0","    2241.0","X","   1029.6"," ,X","       18"," ,X","     14.38","X","     18.85","X","      9.92","X","","","","","       270","X","","","","","      25.7","X"
"USW00013750","1964","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    792.0","","     792.0","X","       102","X","        65","X","         9","X","        1","","         1","X","         0","X","        42","X","         2","X","       178","X","        25","X","       177"," ","","","        31"," ","   -8.3","X,0114, ","    51"," ,X,0212, ","    51"," ,X,0211, "," 163.3"," ,X,0831, ","   37.8","X,0610, ","0.0","X,1122","-2.8","X,1201","","","","","","","-1.7","X,0402","-3.3","X,0223","-4.4","X,0116","-7.2","X,0115","","","    2030.8","8","    2030.8","X","   1125.2"," ,X","       51"," ,X","     15.60","X","     20.16","X","     11.03","X","","","","","       203","X","","","","","      23.6","X"
"USW00013750","1965","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    898.0","","     898.0","X","        89","X","        52","X","         2","X","        6","","         4","X","         0","X","        36","X","         3","X","       184","X","        37","X","       156"," ","        24"," ","        33"," ","   -9.4","X,0201, ","    76"," ,X,0131,+","   203"," ,X,0214, ","  45.7"," ,X,0615, ","   36.1","X,0527, ","-0.6","X,1202","-3.3","X,1208","","","","","","","-1.7","X,0321","-2.2","X,0227","-4.4","X,0203","-9.4","X,0201","-9.4","X,0201","    1719.6","6","    1719.6","X","    554.1"," ,X","      452"," ,X","     15.83","X","     20.45","X","     11.21","X","","","","","       203","X","","","","","      23.1","X"
"USW00013750","1966","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    791.5","","     791.5","X","       102","X","        59","X","         3","X","       16","","         4","X","         0","X","        52","X","         3","X","       180","X","        23","X","       138"," ","        10"," ","        23"," ","  -10.6","X,0131, ","   279"," ,X,0131, ","   152"," ,X,0126, ","  64.0"," ,X,0730, ","   36.1","X,0713, ","0.0","X,1201","-3.9","X,1204","-5.0","X,1225","","","","","-1.1","X,0317","-4.4","X,0221","-4.4","X,0221","-10.6","X,0131","-10.6","X,0131","    2007.9","9","    2007.9","X","    716.8"," ,X","      317"," ,X","     14.76","X","     19.00","X","     10.51","X","","","","","       225","X","","","","","      21.6","X"
"USW00013750","1967","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    651.8","","     651.8","X","       105","X","        69","X","         9","X","        5","","         3","X","         0","X","        42","X","         1","X","       181","X","         7","X","       136"," ","        23"," ","        28"," ","   -7.8","X,0225, ","   127"," ,X,0210, ","   127"," ,X,0209, ","  64.8"," ,X,0108, ","   33.9","X,0625, ","0.0","X,1108","-2.8","X,1116","-4.4","X,1224","","","","","0.0","X,0320","-4.4","X,0302","-4.4","X,0302","-7.8","X,0225","","","    1866.8","8","    1866.8","X","    874.8"," ,X","      337"," ,X","     14.84","X","     19.18","X","     10.51","X","","","","","        23","X","","","","","      23.1","X"
"USW00013750","1968","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    952.9","","     952.9","X","        96","X","        62","X","         6","X","        1","","         6","X","         0","X","        54","X","         7","X","       189","X","        35","X","       148"," ","        15"," ","        30"," ","   -7.2","X,0108, ","    51"," ,X,0301, ","    51"," ,X,0301, ","  54.9"," ,X,0424, ","   36.7","X,0825,+","-1.1","X,1208","-2.2","X,1209","-5.0","X,1211","","","","","-1.7","X,0315","-2.2","X,0314","-5.6","X,0227","-7.2","X,0108","","","    2024.4","4","    2024.4","X","    731.4"," ,X","      247"," ,X","     15.55","X","     19.91","X","     11.19","X","","","","","        45","X","","","","","      23.1","X"
"USW00013750","1969","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    892.2","","     892.2","X","        99","X","        61","X","        11","X","        1","","         1","X","         0","X","        47","X","         1","X","       182","X","        25","X","       153"," ","        17"," ","        34"," ","   -6.1","X,0106,+","    51"," ,X,0310, ","    51"," ,X,0309, ","  84.1"," ,X,0727, ","   36.7","X,0628, ","0.0","X,1115","-2.8","X,1221","","","","","","","-1.7","X,0316","-2.8","X,0312","-4.4","X,0113","","","","","    1962.7","7","    1962.7","X","    985.8"," ,X","       62"," ,X","     15.21","X","     19.06","X","     11.35","X","","","","","       360","X","","","","","      22.6","X"
"USW00013750","1970","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    986.0","","     986.0","X","        79","X","        49","X","         4","X","        2","","         3","X","         0","X","        47","X","         9","X","       172","X","        36","X","       148"," ","        23"," ","        27"," ","  -11.7","X,0109, ","    51"," ,X,0204, ","    76"," ,X,0203, ","  38.6"," ,X,0203, ","   34.4","X,0831,+","-1.1","X,1123","-4.4","X,1124","-4.4","X,1124","","","","","0.0","X,0317","-3.3","X,0227","-6.7","X,0226","-6.7","X,0226","-9.4","X,0122","    2097.0","0","    2097.0","X","    572.4"," ,X","      144"," ,X","     15.60","X","     19.67","X","     11.52","X","","","","","       270","X","","","","","      28.8","X"
"USW00013750","1971","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    947.5","","     947.5","X","        91","X","        64","X","         9","X","        2","","         1","X","         0","X","        35","X","         4","X","       190","X","        29","X","       138"," ","        29"," ","        32"," ","   -6.7","X,0202, ","    25"," ,X,0204,+","    25"," ,X,0326, ","  98.8"," ,X,0930, ","   35.6","X,0628, ","0.0","X,1219","","","","","","","","","0.0","X,0325","-3.3","X,0217","-5.0","X,0211","-6.7","X,0202","","","    1857.9","9","    1857.9","X","   1008.5"," ,X","       66"," ,X","     16.19","X","     20.18","X","     12.21","X","","","","","       270","X","","","","","      24.7","X"
"USW00013750","1972","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    829.0","","     829.0","X","       139","X","        88","X","        17","X","        0","","         0","X","         0","X","        22","X","         1","X","       181","X","        25","X","       176"," ","        27"," ","        33"," ","  -12.2","X,0116, ","     0"," ,X,1231,+","     5"," ,X,0408, "," 119.9"," ,X,0921, ","   37.2","X,0724, ","0.0","X,1125","-3.9","X,1216","-5.0","X,1217","","","","","-0.6","X,0223","-2.2","X,0209","-8.9","X,0117","-8.9","X,0117","-8.9","X,0117","    1477.1","1","    1477.1","X","   1474.0"," ,X","        8"," ,X","     16.07","X","     20.08","X","     12.06","X","","","","","        10","X","","","","","      24.2","X"
"USW00013750","1973","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","   1012.5","","    1012.5","X","       111","X","        69","X","        14","X","        6","","         3","X","         0","X","        39","X","         8","X","       191","X","        27","X","       161"," ","        19"," ","        35"," ","   -9.4","X,0217, ","   178"," ,X,0110,+","   178"," ,X,0108, "," 164.8"," ,X,0728, ","   35.0","X,0828,+","0.0","X,1203","-2.2","X,1211","-4.4","X,1217","","","","","0.0","X,0301","-3.3","X,0219","-5.6","X,0218","-9.4","X,0217","-9.4","X,0217","    1752.2","2","    1752.2","X","   1245.5"," ,X","      287"," ,X","     16.27","X","     20.43","X","     12.10","X","","","","","       260","X","","","","","      23.1","X"
"USW00013750","1974","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    768.6","","     768.6","X","       119","X","        77","X","        11","X","        1","","         1","X","         0","X","        28","X","         1","X","       190","X","        23","X","       179"," ","        22"," ","        30"," ","   -3.9","X,0226, ","    51"," ,X,0326, ","   163"," ,X,0325, ","  67.8"," ,X,0806, ","   35.6","X,0715, ","0.0","X,1117","-3.3","X,1127","","","","","","","0.0","X,0407","-2.2","X,0325","","","","","","","    1573.7","7","    1573.7","X","   1066.2"," ,X","      163"," ,X","     15.58","X","     20.02","X","     11.13","X","","","","","       180","X","","","","","      23.1","X"
"USW00013750","1975","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","   1079.8","","    1079.8","X","       119","X","        76","X","         7","X","        0","","         0","X","         0","X","        29","X","         1","X","       208","X","        32","X","       161"," ","        24"," ","        40"," ","   -5.6","X,1219, ","     0","T,X,0121, ","     5"," ,X,0310, ","  67.3"," ,X,0712, ","   36.7","X,0826,+","-3.9","X,1218","-3.9","X,1218","-5.6","X,1219","","","","","0.0","X,0310","-3.9","X,0309","","","","","","","    1842.3","3","    1842.3","X","   1121.9"," ,X","        5"," ,X","     16.79","X","     21.13","X","     12.45","X","","","","","       270","X","","","","","      22.6","X"
"USW00013750","1976","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    870.2","","     870.2","X","        97","X","        59","X","         7","X","        0","","         0","X","         0","X","        63","X","         5","X","       190","X","        28","X","        96"," ","        11"," ","        26"," ","   -8.9","X,0118, ","     0","T,X,1209,+","     0","T,X,1229,+","  39.1"," ,X,0810, ","   35.6","X,0724, ","0.0","X,1109","-2.2","X,1125","-5.6","X,1203","-6.7","X,1222","","","-2.2","X,0318","-2.2","X,0318","-4.4","X,0203","-7.2","X,0119","-8.9","X,0118","    1580.0","0","    1580.0","X","    752.1"," ,X","        0","T,X","     15.48","X","     20.34","X","     10.62","X","","","","","       310","X","","","","","      33.4","X"
"USW00013750","1977","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","   1024.2","","    1024.2","X","        99","X","        65","X","         9","X","        2","","         1","X","         0","X","        60","X","        16","X","       186","X","        40","X","       142"," ","        19"," ","        40"," ","  -13.9","X,0117, ","    25"," ,X,0118,+","    33"," ,X,0116, ","  52.3"," ,X,1106, ","   37.8","X,0807, ","-2.2","X,1126","-2.2","X,1126","-5.0","X,1210","-6.7","X,1212","","","-3.3","X,0222","-3.3","X,0222","-6.7","X,0218","-6.7","X,0218","-8.9","X,0209","    2146.4","4","    2146.4","X","    889.6"," ,X","       69"," ,X","     15.72","X","     20.03","X","     11.41","X","","","","","       280","X","","","","","      31.4","X"
"USW00013750","1978","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    863.9","","     863.9","X","       113","X","        68","X","         9","X","        7","","         3","X","         0","X","        63","X","         8","X","       171","X","        28","X","       158"," ","         9"," ","        35"," ","   -9.4","X,0110, ","    76"," ,X,0204,+","   152"," ,X,0202, ","  63.5"," ,X,0725, ","   36.7","X,0723,+","-0.6","X,1210","","","","","","","","","-0.6","X,0318","-2.2","X,0307","-5.0","X,0305","-6.7","X,0207","-9.4","X,0110","    2243.7","7","    2243.7","X","    979.8"," ,X","      291"," ,X","     14.74","X","     18.80","X","     10.68","X","","","","","       210","X","","","","","      28.3","X"
"USW00013750","1979","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    879.8","","     879.8","X","       119","X","        81","X","        22","X","        4","","         2","X","         0","X","        43","X","         7","X","       187","X","        22","X","       179"," ","        27"," ","        51"," ","   -8.9","X,0218, ","   127"," ,X,0219,+","   160"," ,X,0218, "," 201.2"," ,X,0905, ","   36.7","X,0810, ","0.0","X,1130","-3.3","X,1218","","","","","","","-0.6","X,0316","-2.2","X,0220","-8.3","X,0219","-8.3","X,0219","-8.9","X,0218","    1883.6","6","    1883.6","X","   1722.1"," ,X","      308"," ,X","     15.62","X","     19.66","X","     11.59","X","","","","","","","","","","","",""
"USW00013750","1980","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","   1037.4","","    1037.4","X","        97","X","        64","X","         3","X","       14","","         7","X","         0","X","        39","X","         6","X","       183","X","        50","X","","","","","","","   -8.9","X,1226,+","   381"," ,X,0303, ","   279"," ,X,0302, "," 111.3"," ,X,0815, ","   38.9","X,0801, ","-0.6","X,1121","-3.3","X,1217","-5.6","X,1220","-7.8","X,1221","-8.9","X,1225","-3.9","X,0304","-3.9","X,0304","-5.6","X,0303","-6.7","X,0301","","","    1761.6","6","    1761.6","X","    851.0"," ,X","     1153"," ,X","     15.69","X","     20.06","X","     11.32","X","","","","","       240","X","","","","","      27.8","X"
"USW00013750","1981","36.93746","-76.28926","5.2","NORFOLK NAS, VA US","","","    925.2","","     925.2","X","       113","X","        70","X","        12","X","        0","","         0","X","         0","X","        57","X","         8","X","       188","X","        34","X","","","","","","","  -11.1","X,0105, ","     0"," ,X,1231,+","     0","T,X,1225,+","  79.5"," ,X,0822, ","   37.2","X,0805,+","-0.6","X,1122","-2.2","X,1214","-6.7","X,1220","-6.7","X,1220","","","-1.1","X,0320","-3.9","X,0213","-5.6","X,0206","-7.2","X,0201","-8.9","X,0112","    2050.0","0","    2050.0","X","   1055.9"," ,X","        0","T,X","     15.29","X","     19.74","X","     10.84","X","","","","","       260","X","","","","","      25.2","X"
