"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"IDM00096033","2016","3.8","98.7","3.0","MEDAN BELAWAN, ID","         0","S","       340","S","       119","S","   35.4","S,0915, ","     31.58","S"
"IDM00096033","2022","3.8","98.7","3.0","MEDAN BELAWAN, ID","         0","S","       358","S","        76","S","   35.8","S,0702, ","     31.16","S"
