"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033593","1937","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       124","I","        52","I","         3","I","","","","","","","","","","","","","  42.6"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","","","    562.8"," ,I","","","","","",""
"UPM00033593","1940","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       116","I","        46","I","         4","I","","","","","","","","","","","","","  56.6"," ,I,0917, ","","","","","","","","","","","","","","","","","","","","","","","    548.4"," ,I","","","","","",""
"UPM00033593","1945","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       121","I","        45","I","         0","I","","","","","","","","","","","","","  21.9"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","","","    442.1"," ,I","","","","","",""
"UPM00033593","1946","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       119","I","        41","I","         0","I","","","","","","","","","","","","","  21.2"," ,I,1008, ","","","","","","","","","","","","","","","","","","","","","","","    388.9"," ,I","","","","","",""
"UPM00033593","1949","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       117","I","        56","I","         5","I","","","","","","","","","","","","","  43.6"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","","","    610.8"," ,I","","","","","",""
"UPM00033593","1950","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       117","I","        55","I","         1","I","","","","","","","","","","","","","  25.4"," ,I,0803, ","","","","","","","","","","","","","","","","","","","","","","","    464.4"," ,I","","","","","",""
"UPM00033593","1951","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       107","I","        45","I","         0","I","","","","","","","","","","","","","  23.0"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","","","    392.5"," ,I","","","","","",""
"UPM00033593","1952","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       144","I","        67","I","         4","I","","","","","","","","","","","","","  47.2"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    741.3"," ,I","","","","","",""
"UPM00033593","1954","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","        93","I","        44","I","         1","I","","","","","","","","","","","","","  27.5"," ,I,0923, ","","","","","","","","","","","","","","","","","","","","","","","    388.3"," ,I","","","","","",""
"UPM00033593","1955","49.2","31.9","98.0","IMENY T.G.SHEVCHENKO, UP","       102","I","        56","I","         2","I","","","","","","","","","","","","","  40.4"," ,I,1020, ","","","","","","","","","","","","","","","","","","","","","","","    514.5"," ,I","","","","","",""
