"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00086371","1996","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    119.3","","     119.3","a","         0","a","         0","a","         0","a","        76","a","         1","a","    1.3","a,0616, ","   35.6","a,0114, ","    1602.7","7","    1602.7","a","     14.20","a","     17.48","a","     10.92","a"
"ASN00086371","1997","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    274.4","","     274.4","a","         0","a","         0","a","         0","a","       100","a","        11","a","    1.5","a,0804, ","   38.7","a,0219, ","    1480.1","1","    1480.1","a","     15.00","a","     18.56","a","     11.44","a"
"ASN00086371","1998","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    214.1","","     214.1","a","         0","a","         0","a","         0","a","        87","a","        10","a","    2.5","a,0715, ","   40.0","a,1211, ","    1529.3","3","    1529.3","a","     14.69","a","     18.31","a","     11.08","a"
"ASN00086371","1999","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    274.7","","     274.7","a","         0","a","         0","a","         0","a","       112","a","         9","a","    2.9","a,0612, ","   34.9","a,0205, ","    1299.4","4","    1299.4","a","     15.53","a","     19.10","a","     11.96","a"
"ASN00086371","2000","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    310.0","","     310.0","a","         0","a","         0","a","         0","a","       110","a","         8","a","    3.6","a,0614, ","   37.3","a,1221, ","    1345.3","3","    1345.3","a","     15.51","a","     19.00","a","     12.03","a"
"ASN00086371","2001","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    351.6","","     351.6","a","         0","a","         0","a","         0","a","        98","a","        13","a","    4.0","a,0821, ","   35.6","a,0207, ","    1400.5","5","    1400.5","a","     15.35","a","     18.70","a","     12.00","a"
"ASN00086371","2002","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    155.9","","     155.9","a","         0","a","         0","a","         0","a","       102","a","         7","a","    2.9","a,0825, ","   34.7","a,0214, ","    1387.8","8","    1387.8","a","     15.12","a","     18.68","a","     11.56","a"
"ASN00086371","2003","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    253.3","","     253.3","a","         0","a","         0","a","         0","a","       105","a","        13","a","    2.8","a,0820, ","   38.8","a,0125, ","    1520.5","5","    1520.5","a","     14.98","a","     18.51","a","     11.45","a"
"ASN00086371","2004","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    186.0","","     186.0","a","         0","a","         0","a","         0","a","        85","a","         6","a","    2.4","a,0722, ","   38.0","a,0214, ","    1522.4","4","    1522.4","a","     14.62","a","     17.89","a","     11.35","a"
"ASN00086371","2005","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    202.9","","     202.9","a","         0","a","         0","a","         0","a","       102","a","         8","a","    2.7","a,0629, ","   40.2","a,1231, ","    1312.5","5","    1312.5","a","     15.35","a","     18.91","a","     11.79","a"
"ASN00086371","2006","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    264.2","","     264.2","a","         0","a","         0","a","         0","a","       102","a","        13","a","    2.7","a,0826, ","   39.0","a,0121, ","    1557.6","6","    1557.6","a","     14.72","a","     18.45","a","     10.99","a"
"ASN00086371","2007","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    311.6","","     311.6","a","         0","a","         0","a","         0","a","       125","a","        15","a","    2.7","a,0721, ","   38.8","a,1231, ","    1285.3","3","    1285.3","a","     15.86","a","     19.59","a","     12.14","a"
"ASN00086371","2008","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    336.1","","     336.1","a","         0","a","         0","a","         0","a","       111","a","        11","a","    1.8","a,0724, ","   38.9","a,0110, ","    1419.7","7","    1419.7","a","     15.18","a","     18.73","a","     11.62","a"
"ASN00086371","2009","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    265.6","","     265.6","a","         0","a","         0","a","         0","a","       110","a","        19","a","    3.7","a,0708, ","   42.0","a,0128, ","    1321.6","6","    1321.6","a","     15.65","a","     19.34","a","     11.97","a"
"ASN00086371","2010","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    375.3","","     375.3","a","         0","a","         0","a","         0","a","       124","a","        12","a","    4.1","a,0706, ","   37.8","a,0111, ","    1400.9","9","    1400.9","a","     15.43","a","     18.76","a","     12.10","a"
"ASN00086371","2011","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    232.1","","     232.1","a","         0","a","         0","a","         0","a","       106","a","         0","a","    3.6","a,0723, ","   32.1","a,1231, ","    1317.8","8","    1317.8","a","     15.41","a","     18.74","a","     12.09","a"
"ASN00086371","2012","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    300.9","","     300.9","a","         0","a","         0","a","         0","a","       116","a","        10","a","    3.8","a,0627, ","   37.2","a,1129, ","    1385.7","7","    1385.7","a","     15.37","a","     18.80","a","     11.93","a"
"ASN00086371","2013","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    341.7","","     341.7","a","         0","a","         0","a","         0","a","       114","a","        15","a","    3.2","a,0710,+","   38.4","a,0104, ","    1318.9","9","    1318.9","a","     15.61","a","     19.27","a","     11.95","a"
"ASN00086371","2014","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    297.5","","     297.5","a","         0","a","         0","a","         0","a","       120","a","        12","a","    2.7","a,0803, ","   41.4","a,0116, ","    1240.1","1","    1240.1","a","     15.83","a","     19.53","a","     12.13","a"
"ASN00086371","2015","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    227.3","","     227.3","a","         0","a","         0","a","         0","a","       112","a","        14","a","    1.5","a,0720, ","   39.7","a,1231, ","    1380.1","1","    1380.1","a","     15.29","a","     18.98","a","     11.60","a"
"ASN00086371","2016","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    357.5","","     357.5","a","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00086371","2017","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","","","","","         0","a","         0","a","         0","a","       131","a","        11","a","    2.0","a,0701, ","   35.8","a,1213, ","    1389.5","5","    1389.5","a","     15.62","a","     19.35","a","     11.88","a"
"ASN00086371","2018","-38.1481","145.1156","6.0","FRANKSTON AWS, AS","    398.4","","     398.4","a","","","","","","","","","","","","","","","","","","","","","","","",""
