"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"GME00132706","1971","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       107","E","        52","E","         2","E","","","","","  30.6"," ,E,1118, ","    474.1"," ,E"
"GME00132706","1972","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       116","E","        62","E","         2","E","","","","","  35.5"," ,E,0814, ","    618.6"," ,E"
"GME00132706","1973","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       128","E","        55","E","         2","E","","","","","  29.1"," ,E,1016, ","    487.4"," ,E"
"GME00132706","1974","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       160","E","        89","E","         1","E","","","","","  26.3"," ,E,1022, ","    674.4"," ,E"
"GME00132706","1975","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       117","E","        66","E","         0","E","","","","","  21.9"," ,E,0817, ","    531.1"," ,E"
"GME00132706","1976","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       105","E","        49","E","         0","E","","","","","  22.7"," ,E,1130, ","    351.0"," ,E"
"GME00132706","1977","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       143","E","        75","E","         3","E","","","","","  38.8"," ,E,1103, ","    674.9"," ,E"
"GME00132706","1978","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       147","E","        59","E","         0","E","","","","","  22.0"," ,E,1230, ","    524.4"," ,E"
"GME00132706","1979","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       159","E","        77","E","         2","E","       62","","   210"," ,E,0119,+","  37.0"," ,E,1210, ","    633.0"," ,E"
"GME00132706","1980","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       168","E","        75","E","         0","E","       24","","   100"," ,E,1108, ","  21.8"," ,E,0529, ","    579.3"," ,E"
"GME00132706","1981","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       189","E","        97","E","         6","E","       75","","   220"," ,E,0116, ","  62.3"," ,E,0810, ","    879.7"," ,E"
"GME00132706","1982","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       143","E","        68","E","         2","E","       20","","   130"," ,E,0114,+","  32.6"," ,E,0510, ","    586.2"," ,E"
"GME00132706","1983","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       166","E","        75","E","         1","E","       40","","    90"," ,E,0214,+","  28.3"," ,E,0408, ","    589.1"," ,E"
"GME00132706","1984","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       170","E","        93","E","         4","E","       11","","   110"," ,E,0127,+","  39.9"," ,E,0206, ","    791.6"," ,E"
"GME00132706","1985","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       178","E","        57","E","         0","E","       56","","   200"," ,E,0112, ","  19.6"," ,E,0521, ","    526.1"," ,E"
"GME00132706","1986","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       154","E","        72","E","         1","E","       52","","   140"," ,E,0210, ","  37.5"," ,E,1022, ","    600.1"," ,E"
"GME00132706","1987","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       167","E","        82","E","         0","E","       40","","   120"," ,E,0117,+","  24.9"," ,E,1217, ","    698.2"," ,E"
"GME00132706","1988","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       167","E","        77","E","         0","E","       18","","    80"," ,E,1123, ","  20.7"," ,E,1130, ","    603.3"," ,E"
"GME00132706","1989","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       137","E","        72","E","         1","E","        0","","     0"," ,E,1231,+","  48.0"," ,E,0724, ","    639.5"," ,E"
"GME00132706","1990","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       150","E","        70","E","         0","E","       19","","    90"," ,E,1212, ","  23.4"," ,E,0226, ","    613.5"," ,E"
"GME00132706","1991","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       134","E","        67","E","         0","E","       18","","   170"," ,E,0216, ","  25.2"," ,E,0430, ","    495.7"," ,E"
"GME00132706","1992","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       158","E","        81","E","         2","E","        3","","    40"," ,E,0219, ","  34.5"," ,E,0605, ","    701.2"," ,E"
"GME00132706","1993","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       164","E","        73","E","         3","E","        8","","   100"," ,E,1228, ","  46.1"," ,E,0111, ","    704.2"," ,E"
"GME00132706","1994","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       166","E","        99","E","         1","E","        4","","    50"," ,E,0223, ","  35.2"," ,E,0914, ","    793.5"," ,E"
"GME00132706","1995","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       170","E","        88","E","         3","E","       25","","   120"," ,E,0113,+","  46.2"," ,E,0702, ","    770.8"," ,E"
"GME00132706","1996","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       145","E","        66","E","         0","E","       17","","    80"," ,E,1119, ","  22.7"," ,E,1001, ","    535.0"," ,E"
"GME00132706","1997","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       151","E","        71","E","         0","E","       28","","   130"," ,E,1204, ","  17.2"," ,E,1009, ","    530.4"," ,E"
"GME00132706","1998","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       192","E","        93","E","         0","E","       15","","   110"," ,E,1211,+","  23.5"," ,E,0914, ","    757.4"," ,E"
"GME00132706","1999","50.7703","9.2553","269.0","ALSFELD REIBERTENROD, GM","       164","E","        80","E","         0","E","       17","","    70"," ,E,1123,+","  24.8"," ,E,0706, ","    608.6"," ,E"
