"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MELN0021","2014","43.88806","-69.70889","25.0","WESTPORT ISLAND 2.2 SSW, ME US","       158","N","        90","N","        12","N","       93","","        17","N","   559"," ,N,0220, ","   203"," ,N,1127,+","  83.3"," ,N,0705, ","   1367.2"," ,N","     1691"," ,N"
"US1MELN0021","2015","43.88806","-69.70889","25.0","WESTPORT ISLAND 2.2 SSW, ME US","       162","N","        74","N","        12","N","","","        23","N","","","   356"," ,N,0203, ","  94.2"," ,N,1001, ","   1101.1"," ,N","     2773"," ,N"
"US1MELN0021","2016","43.88806","-69.70889","25.0","WESTPORT ISLAND 2.2 SSW, ME US","       146","N","        80","N","        10","N","","","","","","","","","  46.5"," ,N,0606, ","   1081.9"," ,N","",""
"US1MELN0021","2017","43.88806","-69.70889","25.0","WESTPORT ISLAND 2.2 SSW, ME US","       151","N","        77","N","        13","N","","","","","","","","","  54.9"," ,N,1026, ","   1141.8"," ,N","",""
"US1MELN0021","2018","43.88806","-69.70889","25.0","WESTPORT ISLAND 2.2 SSW, ME US","       155","N","        88","N","        17","N","","","","","","","","","  70.6"," ,N,0911, ","   1360.6"," ,N","",""
"US1MELN0021","2019","43.88806","-69.70889","25.0","WESTPORT ISLAND 2.2 SSW, ME US","       167","N","       106","N","        15","N","","","","","","","","","  52.8"," ,N,0712, ","   1413.6"," ,N","",""
