"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034708","1960","46.683","35.85","19.0","BOTIEVE, UP","        88","I","        39","I","         4","I","","","","","","","","","","","","","  60.8"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","","","    479.0"," ,I","","","","","",""
"UPM00034708","1961","46.683","35.85","19.0","BOTIEVE, UP","        84","I","        43","I","         0","I","","","","","","","","","","","","","  21.2"," ,I,0531, ","","","","","","","","","","","","","","","","","","","","","","","    381.1"," ,I","","","","","",""
"UPM00034708","1962","46.683","35.85","19.0","BOTIEVE, UP","        77","I","        37","I","         1","I","","","","","","","","","","","","","  25.9"," ,I,0607, ","","","","","","","","","","","","","","","","","","","","","","","    369.1"," ,I","","","","","",""
"UPM00034708","1964","46.683","35.85","19.0","BOTIEVE, UP","        86","I","        48","I","         0","I","","","","","","","","","","","","","  17.0"," ,I,0711, ","","","","","","","","","","","","","","","","","","","","","","","    345.2"," ,I","","","","","",""
"UPM00034708","1965","46.683","35.85","19.0","BOTIEVE, UP","        89","I","        44","I","         1","I","","","","","","","","","","","","","  52.6"," ,I,0720, ","","","","","","","","","","","","","","","","","","","","","","","    447.9"," ,I","","","","","",""
"UPM00034708","1966","46.683","35.85","19.0","BOTIEVE, UP","       130","I","        53","I","         2","I","","","","","","","","","","","","","  36.0"," ,I,0413, ","","","","","","","","","","","","","","","","","","","","","","","    540.2"," ,I","","","","","",""
"UPM00034708","1967","46.683","35.85","19.0","BOTIEVE, UP","       112","I","        52","I","         0","I","","","","","","","","","","","","","  22.2"," ,I,0620, ","","","","","","","","","","","","","","","","","","","","","","","    450.5"," ,I","","","","","",""
"UPM00034708","1968","46.683","35.85","19.0","BOTIEVE, UP","       100","I","        47","I","         1","I","","","","","","","","","","","","","  25.7"," ,I,1004, ","","","","","","","","","","","","","","","","","","","","","","","    372.6"," ,I","","","","","",""
"UPM00034708","1969","46.683","35.85","19.0","BOTIEVE, UP","       110","I","        43","I","         3","I","","","","","","","","","","","","","  32.0"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    474.7"," ,I","","","","","",""
"UPM00034708","1970","46.683","35.85","19.0","BOTIEVE, UP","       119","I","        50","I","         5","I","","","","","","","","","","","","","  39.9"," ,I,0607, ","","","","","","","","","","","","","","","","","","","","","","","    552.2"," ,I","","","","","",""
"UPM00034708","1971","46.683","35.85","19.0","BOTIEVE, UP","        98","I","        40","I","         1","I","","","","","","","","","","","","","  28.9"," ,I,0906, ","","","","","","","","","","","","","","","","","","","","","","","    343.6"," ,I","","","","","",""
"UPM00034708","1972","46.683","35.85","19.0","BOTIEVE, UP","        82","I","        41","I","         1","I","","","","","","","","","","","","","  88.3"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    403.8"," ,I","","","","","",""
"UPM00034708","1973","46.683","35.85","19.0","BOTIEVE, UP","       121","I","        64","I","         3","I","","","","","","","","","","","","","  28.6"," ,I,0808, ","","","","","","","","","","","","","","","","","","","","","","","    552.2"," ,I","","","","","",""
"UPM00034708","1974","46.683","35.85","19.0","BOTIEVE, UP","        93","I","        40","I","         1","I","","","","","","","","","","","","","  28.4"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","    348.3"," ,I","","","","","",""
"UPM00034708","1975","46.683","35.85","19.0","BOTIEVE, UP","        77","I","        30","I","         2","I","","","","","","","","","","","","","  32.0"," ,I,0724, ","","","","","","","","","","","","","","","","","","","","","","","    319.7"," ,I","","","","","",""
"UPM00034708","1977","46.683","35.85","19.0","BOTIEVE, UP","       102","I","        46","I","         1","I","","","","","","","","","","","","","  28.4"," ,I,1225, ","","","","","","","","","","","","","","","","","","","","","","","    441.9"," ,I","","","","","",""
"UPM00034708","1979","46.683","35.85","19.0","BOTIEVE, UP","        95","I","        46","I","         3","I","","","","","","","","","","","","","  31.3"," ,I,0101, ","","","","","","","","","","","","","","","","","","","","","","","    444.9"," ,I","","","","","",""
"UPM00034708","1980","46.683","35.85","19.0","BOTIEVE, UP","       111","I","        56","I","         4","I","","","","","","","","","","","","","  63.0"," ,I,0729, ","","","","","","","","","","","","","","","","","","","","","","","    533.5"," ,I","","","","","",""
"UPM00034708","1981","46.683","35.85","19.0","BOTIEVE, UP","       111","I","        63","I","         3","I","","","","","","","","","","","","","  33.7"," ,I,0826, ","","","","","","","","","","","","","","","","","","","","","","","    614.1"," ,I","","","","","",""
"UPM00034708","1982","46.683","35.85","19.0","BOTIEVE, UP","        84","I","        40","I","         0","I","","","","","","","","","","","","","  21.2"," ,I,0331, ","","","","","","","","","","","","","","","","","","","","","","","    297.3"," ,I","","","","","",""
"UPM00034708","1984","46.683","35.85","19.0","BOTIEVE, UP","        70","I","        28","I","         1","I","","","","","","","","","","","","","  28.5"," ,I,1013, ","","","","","","","","","","","","","","","","","","","","","","","    281.2"," ,I","","","","","",""
"UPM00034708","1985","46.683","35.85","19.0","BOTIEVE, UP","        94","I","        50","I","         2","I","","","","","","","","","","","","","  50.9"," ,I,0705, ","","","","","","","","","","","","","","","","","","","","","","","    481.2"," ,I","","","","","",""
"UPM00034708","1986","46.683","35.85","19.0","BOTIEVE, UP","        91","I","        50","I","         1","I","","","","","","","","","","","","","  26.8"," ,I,0731, ","","","","","","","","","","","","","","","","","","","","","","","    403.5"," ,I","","","","","",""
"UPM00034708","1987","46.683","35.85","19.0","BOTIEVE, UP","       107","I","        50","I","         1","I","","","","","","","","","","","","","  44.2"," ,I,0619, ","","","","","","","","","","","","","","","","","","","","","","","    425.1"," ,I","","","","","",""
"UPM00034708","1988","46.683","35.85","19.0","BOTIEVE, UP","       107","I","        48","I","         2","I","","","","","","","","","","","","","  43.2"," ,I,0625, ","","","","","","","","","","","","","","","","","","","","","","","    513.4"," ,I","","","","","",""
"UPM00034708","1990","46.683","35.85","19.0","BOTIEVE, UP","        82","I","        31","I","         1","I","","","","","","","","","","","","","  66.5"," ,I,0707, ","","","","","","","","","","","","","","","","","","","","","","","    308.3"," ,I","","","","","",""
"UPM00034708","2001","46.683","35.85","19.0","BOTIEVE, UP","","","","","","","         2","u","        93","u","        35","u","       117","u","        23","u","  -18.6","u,1220,+","","","   37.3","u,0728, ","-3.1","u,1025","-3.1","u,1025","-5.1","u,1026","-7.1","u,1118","-10.4","u,1206","-2.3","u,0404","-2.3","u,0404","-6.8","u,0330","-6.8","u,0330","-11.8","u,0221","","","     10.58","u","     14.95","u","      6.22","u"
