"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157510","1950","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","        17"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00157510","1951","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    647.3","","     647.3","0","       162","0","       103","0","        18","0","        6","","         3","0","         2","0","       100","0","        10","0","       186","0","        29","0","         2"," ","         1"," ","  -25.0","0,0202, ","   102"," ,0,0203,+","    51"," ,0,0107, ","  53.3"," ,0,1114, ","   34.4","0,0830,+","-1.1","0,1009","-7.2","0,1103","-7.2","0,1103","-7.2","0,1103","-9.4","0,1120","-1.1","0,0418","-2.8","0,0417","-5.6","0,0325","-7.2","0,0322","-13.3","0,0208","    2427.2","2","","","    2427.2","0","","","","","","","","","","","   1551.7"," ,0","      192"," ,0","     13.57","0","     20.04","0","      7.11","0"
"USC00157510","1952","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    739.3","","     739.3","0","       125","0","        77","0","         9","0","        0","","         0","0","         0","0","        84","0","         5","0","       188","0","        54","0","         4"," ","","","  -12.8","0,0130, ","     0"," ,0,1231,+","     0","T,0,0911, "," 110.0"," ,0,0322, ","   39.4","0,0728, ","-0.6","0,1004","-2.2","0,1017","-7.2","0,1022","-7.2","0,1022","-8.9","0,1128","0.0","0,0324","-2.2","0,0317","-5.0","0,0218","-7.2","0,0131","-12.8","0,0130","    2121.3","3","","","    2121.3","0","","","","","","","","","","","   1054.5"," ,0","        0","T,0","     14.28","0","     20.86","0","      7.69","0"
"USC00157510","1953","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    655.4","","     655.4","0","       122","0","        83","0","         4","0","","","","","         2","0","       101","0","         3","0","       202","0","        46","0","        10"," ","        10"," ","  -21.1","0,1218, ","","","","","  36.1"," ,0,0610, ","   37.8","0,0902, ","-1.1","0,1008","-4.4","0,1030","-4.4","0,1030","-10.6","0,1107","-10.6","0,1107","0.0","0,0421","-3.9","0,0316","-4.4","0,0309","-7.8","0,0223","-8.9","0,0218","    2260.1","1","","","    2260.1","0","","","","","","","","","","","    974.6"," ,0","","","     14.07","0","     21.32","0","      6.83","0"
"USC00157510","1954","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    776.9","","     776.9","0","       122","0","        76","0","        12","0","        8","","         2","0","         1","0","       107","0","         6","0","       189","0","        56","0","         5"," ","        13"," ","  -21.7","0,0113, ","   102"," ,0,1103,+","   127"," ,0,1102, ","  43.7"," ,0,0120, ","   38.3","0,0905,+","0.0","0,1020","-2.2","0,1030","-6.7","0,1031","-6.7","0,1031","-11.7","0,1103","-1.1","0,0510","-3.9","0,0402","-6.7","0,0322","-6.7","0,0322","-8.9","0,0305","    2297.9","9","","","    2297.9","0","","","","","","","","","","","   1048.9"," ,0","      211"," ,0","     14.04","0","     20.90","0","      7.17","0"
"USC00157510","1955","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    668.6","","     668.6","0","       142","0","        82","0","        11","0","        6","","         2","0","         3","0","       100","0","         7","0","       200","0","        38","0","         1"," ","         3"," ","  -23.3","0,0213, ","   102"," ,0,0214,+","   102"," ,0,0211, ","  56.6"," ,0,0206, ","   35.0","0,0921,+","-3.9","0,1025","-3.9","0,1025","-6.7","0,1104","-6.7","0,1104","-12.2","0,1128","0.0","0,0409","-3.9","0,0408","-5.6","0,0330","-10.0","0,0327","-10.0","0,0327","    2307.1","1","","","    2307.1","0","","","","","","","","","","","   1203.0"," ,0","      140"," ,0","     13.64","0","     20.35","0","      6.93","0"
"USC00157510","1956","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    578.5","","     578.5","0","       143","0","        92","0","        17","0","        1","","         0","0","         0","0","        93","0","         6","0","       189","0","        23","0","         3"," ","        12"," ","  -13.3","0,0114, ","    25"," ,0,0116, ","     0","T,0,1225,+","  72.6"," ,0,1213, ","   34.4","0,0727, ","-3.3","0,1109","-3.3","0,1109","-7.8","0,1113","-7.8","0,1113","-10.6","0,1125","-5.0","0,0421","-5.0","0,0421","-5.0","0,0421","-7.8","0,0325","-8.9","0,0124","    2544.4","4","","","    2544.4","0","","","","","","","","","","","   1467.1"," ,0","        0","T,0","     13.51","0","     20.02","0","      7.00","0"
"USC00157510","1957","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    594.6","","     594.6","0","       166","0","        95","0","        16","0","","","","","         1","0","       103","0","         7","0","       176","0","        31","0","        13"," ","        14"," ","  -18.9","0,0117, ","","","","","  67.1"," ,0,0122, ","   35.0","0,0901,+","-2.2","0,1020","-2.2","0,1020","-5.0","0,1028","-9.4","0,1110","-9.4","0,1110","-2.8","0,0506","-2.8","0,0506","-5.6","0,0321","-7.2","0,0310","-15.0","0,0220","    2220.6","6","","","    2220.6","0","","","","","","","","","","","   1448.2"," ,0","","","     13.52","0","     20.05","0","      6.99","0"
"USC00157510","1958","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    522.9","","     522.9","0","       149","0","        84","0","         7","0","","","","","         3","0","       118","0","        20","0","       181","0","         6","0","        56"," ","        22"," ","  -21.1","0,0217, ","","","","","  44.2"," ,0,0801, ","   32.8","0,0905,+","0.0","0,1011","-3.3","0,1030","-5.0","0,1107","-7.8","0,1127","-9.4","0,1129","-1.1","0,0413","-3.9","0,0408","-5.6","0,0322","-6.7","0,0304","-10.6","0,0221","    2664.4","4","","","    2664.4","0","","","","","","","","","","","   1074.6"," ,0","","","     12.01","0","     18.40","0","      5.62","0"
"USC00157510","1959","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","    668.8","","     668.8","0","       156","0","        96","0","         9","0","","","","","         1","0","       101","0","         9","0","       187","0","        24","0","         5"," ","        33"," ","  -20.6","0,0105, ","","","","","  80.0"," ,0,0804, ","   33.9","0,0825,+","-0.6","0,1019","-2.2","0,1028","-5.6","0,1108","-7.2","0,1117","-11.7","0,1118","-0.6","0,0424","-3.9","0,0328","-7.2","0,0323","-7.2","0,0323","-9.4","0,0318","    2494.0","0","","","    2494.0","0","","","","","","","","","","","   1183.3"," ,0","","","     13.47","0","     20.04","0","      6.89","0"
