"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076243","1956","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","","","","","        19","m","        10","m","         2","m","","","","","","","","","","","","","  39.9"," ,m,0523, ","","","","","","","","","","","","","","","","","","","","","","","","","    157.5"," ,m","","","","","",""
"MXM00076243","1957","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   1320.2","","    1320.2","m","        56","m","        36","m","        11","m","         0","m","        34","m","         0","m","       270","m","       106","m","   -9.4","m,0101, "," 136.1"," ,m,0526, ","   40.6","m,0820, ","0.0","m,1123","-4.4","m,1130","-4.4","m,1130","-8.3","m,1201","0.0","m,0326","-7.2","m,0118","-7.2","m,0118","-7.2","m,0118","-9.4","m,0101","     854.9","9","     854.9","m","    982.3"," ,m","     19.20","m","     26.97","m","     11.42","m"
"MXM00076243","1958","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   1659.5","","    1659.5","m","        82","m","        55","m","        12","m","         0","m","        34","m","         0","m","       261","m","       136","m","   -8.3","m,1231, "," 155.4"," ,m,0617, ","   40.0","m,0825,+","-2.2","m,1119","-2.2","m,1119","-5.0","m,1211","-7.2","m,1215","0.0","m,0315","-3.3","m,0215","-4.4","m,0121","","","","","    1236.6","6","    1236.6","m","   1081.7"," ,m","     19.62","m","     27.16","m","     12.09","m"
"MXM00076243","1959","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   1585.4","","    1585.4","m","        52","m","        24","m","         6","m","         0","m","        39","m","         0","m","       258","m","       139","m","   -7.2","m,0109, "," 133.9"," ,m,0719, ","   41.1","m,0901, ","0.0","m,1108","-2.2","m,1114","-4.4","m,1127","","","0.0","m,0206","-3.9","m,0205","-4.4","m,0123","-7.2","m,0109","","","    1142.2","2","    1142.2","m","    643.7"," ,m","     19.62","m","     27.37","m","     11.87","m"
"MXM00076243","1960","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   1864.6","","    1864.6","m","        61","m","        35","m","         6","m","         0","m","        28","m","         0","m","       272","m","       159","m","   -9.4","m,0225, "," 112.3"," ,m,1015, ","   44.4","m,0616, ","0.0","m,1129","-2.2","m,1130","","","","","0.0","m,0320","-9.4","m,0225","-9.4","m,0225","-9.4","m,0225","-9.4","m,0225","     968.2","2","     968.2","m","    614.7"," ,m","     20.76","m","     28.24","m","     13.28","m"
"MXM00076243","1977","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","","","","","        49","m","        23","m","         2","m","","","","","","","","","","","","","  37.3"," ,m,0414, ","","","","","","","","","","","","","","","","","","","","","","","","","    312.4"," ,m","","","","","",""
"MXM00076243","1994","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   2248.9","","    2248.9","m","        39","m","        28","m","         7","m","         0","m","         5","m","         0","m","       286","m","       170","m","   -5.0","m,0108, ","  46.2"," ,m,1226, ","   45.6","m,0627, ","-1.1","m,1211","","","","","","","-2.8","m,0202","-2.8","m,0202","-5.0","m,0108","","","","","","","","","    414.5"," ,m","     23.36","m","     30.32","m","     16.40","m"
"MXM00076243","1995","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   2164.6","","    2164.6","m","        31","m","        20","m","         5","m","         0","m","         0","m","         0","m","       294","m","       172","m","    0.6","m,1223, ","  83.6"," ,m,0912, ","   46.7","m,0728, ","","","","","","","","","","","","","","","","","","","     441.2","2","     441.2","m","    397.2"," ,m","     23.08","m","     30.45","m","     15.71","m"
"MXM00076243","1996","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   2228.9","","    2228.9","m","        33","m","        21","m","         2","m","         0","m","        16","m","         0","m","       305","m","       176","m","   -7.2","m,1219, ","  63.8"," ,m,0829, ","   43.3","m,0803,+","-0.6","m,1217","-4.4","m,1218","-4.4","m,1218","-7.2","m,1219","-1.7","m,0309","-2.8","m,0205","","","","","","","     541.8","8","     541.8","m","    365.7"," ,m","     23.13","m","     30.88","m","     15.39","m"
"MXM00076243","1997","28.7","-100.5167","249.6","PIEDRAS NEGRAS OBS, MX","   2030.5","","    2030.5","m","        65","m","        40","m","         5","m","         0","m","        14","m","         0","m","       285","m","       154","m","   -4.4","m,1213, ","  58.4"," ,m,0518, ","   42.8","m,0821,+","-4.4","m,1213","-4.4","m,1213","-4.4","m,1213","","","-2.2","m,0129","-2.2","m,0129","","","","","","","     623.8","8","     623.8","m","    519.1"," ,m","     22.08","m","     29.13","m","     15.04","m"
