"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00193640","1895","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","       101","6","        70","6","        11","6","","","         1"," ","  98.3"," ,6,1013, ","   1159.8"," ,6"
"USC00193640","1896","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        97","6","        71","6","         8","6","","","         5"," ","  52.8"," ,6,0905, ","    938.5"," ,6"
"USC00193640","1897","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","","","","","","","","","        11"," ","","","",""
"USC00193640","1898","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","","","","","","","         1"," ","","","","","",""
"USC00193640","1909","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        84","6","        74","6","         9","6","","","","","  47.0"," ,6,0606, ","    970.9"," ,6"
"USC00193640","1910","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        85","6","        75","6","         4","6","","","","","  41.9"," ,6,0108, ","    746.0"," ,6"
"USC00193640","1911","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","       103","6","        85","6","         8","6","","","","","  71.1"," ,6,0729, ","    969.9"," ,6"
"USC00193640","1912","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        95","6","        82","6","        13","6","","","","","  85.1"," ,6,0711, ","   1019.1"," ,6"
"USC00193640","1913","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        94","6","        84","6","        12","6","","","","","  47.0"," ,6,0327, ","   1043.3"," ,6"
"USC00193640","1914","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        91","6","        75","6","         8","6","","","","","  44.5"," ,6,1120, ","    864.3"," ,6"
"USC00193640","1916","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","        99","6","        82","6","         6","6","","","","","  54.6"," ,6,0618, ","    943.1"," ,6"
"USC00193640","1931","42.366667","-71.333333","67.1","HOBBS BROOK, MA US","       121","6","        74","6","         8","6","","","","","  82.6"," ,6,0609, ","   1040.2"," ,6"
