"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00134274","2007","59.9419","10.72","94.0","OSLO BLINDERN PLU, NO","","","","","       131","E","        70","E","         3","E","","","","","","","","","","","","","  38.6"," ,E,0622, ","","","","","","","","","","","","","","","","","","","","","","","    756.5"," ,E","","","","","",""
"NOE00134274","2008","59.9419","10.72","94.0","OSLO BLINDERN PLU, NO","","","","","       155","E","        91","E","         6","E","","","","","","","","","","","","","  55.5"," ,E,0706, ","","","","","","","","","","","","","","","","","","","","","","","    956.7"," ,E","","","","","",""
"NOE00134274","2014","59.9419","10.72","94.0","OSLO BLINDERN PLU, NO","","","","","       149","E","        89","E","         3","E","","","","","","","","","","","","","  72.8"," ,E,0626, ","","","","","","","","","","","","","","","","","","","","","","","    895.5"," ,E","","","","","",""
"NOE00134274","2017","59.9419","10.72","94.0","OSLO BLINDERN PLU, NO","     17.2","","      17.2","E","","","","","","","         0","E","       133","E","        33","E","        72","E","         0","E","  -12.2","E,0106, ","","","   27.4","E,0701, ","-0.6","E,1019","-2.3","E,1111","-5.2","E,1120","-7.1","E,1122","-10.3","E,1213","0.0","E,0531","-2.6","E,0419","-4.7","E,0308","-8.3","E,0224","-12.2","E,0106","","","      7.60","E","     11.41","E","      3.80","E"
"NOE00134274","2019","59.9419","10.72","94.0","OSLO BLINDERN PLU, NO","","","","","       166","E","       100","E","         7","E","","","","","","","","","","","","","  40.6"," ,E,0927, ","","","","","","","","","","","","","","","","","","","","","","","   1018.6"," ,E","","","","","",""
"NOE00134274","2020","59.9419","10.72","94.0","OSLO BLINDERN PLU, NO","","","","","       152","E","        93","E","         7","E","","","","","","","","","","","","","  48.3"," ,E,0705, ","","","","","","","","","","","","","","","","","","","","","","","   1104.6"," ,E","","","","","",""
