"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00121998","1925","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       108","6","        72","6","        12","6","","","","","","","","","","","  66.3"," ,6,0921, ","    990.6"," ,6","",""
"USC00121998","1926","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       109","6","        74","6","         8","6","","","","","","","","","","","  49.3"," ,6,1001, ","    941.3"," ,6","",""
"USC00121998","1928","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       105","6","        66","6","        13","6","","","","","","","","","","","  66.5"," ,6,1016, ","   1071.6"," ,6","",""
"USC00121998","1929","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       119","6","        86","6","         7","6","","","","","","","","","","","  50.3"," ,6,0909,+","   1043.6"," ,6","",""
"USC00121998","1930","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","        91","6","        55","6","         8","6","","","","","         2"," ","","","","","  75.4"," ,6,0626, ","    784.7"," ,6","",""
"USC00121998","1931","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       105","6","        70","6","         9","6","","","","","         8"," ","","","","","  69.6"," ,6,0902, ","    993.9"," ,6","",""
"USC00121998","1932","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       101","6","        77","6","        15","6","","","","","         1"," ","","","","","  66.3"," ,6,1231, ","   1272.4"," ,6","",""
"USC00121998","1933","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       109","6","        75","6","        13","6","","","","","         5"," ","","","","","  54.1"," ,6,0726, ","   1104.7"," ,6","",""
"USC00121998","1934","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       102","6","        55","6","        11","6","","","         2","6","         7"," ","","","   127"," ,6,0225, ","  58.2"," ,6,0922, ","    874.9"," ,6","      252"," ,6"
"USC00121998","1935","37.83333","-87.66667","113.1","CYPRESS DAM 48, IN US","       134","6","        84","6","        10","6","","","","","         8"," ","","","","","  88.9"," ,6,0311, ","   1090.3"," ,6","",""
