"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00023926","1968","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.0","","       0.0","0","        66","0","        59","0","         4","0","      165","","","","        33","0","       253","0","        16","0","        66","0","         0","0","","","  -32.8","0,1222, ","  1270"," ,0,0104,+","","","  46.7"," ,0,1227, ","   30.6","0,0624, ","0.0","0,0823","-3.3","0,0831","-5.0","0,0923","-7.2","0,1018","-10.0","0,1106","-1.7","0,0701","-2.2","0,0611","-6.1","0,0610","-6.7","0,0507","-12.2","0,0424","","","","","    733.0"," ,0","","","      4.15","0","     13.41","0","     -5.11","0"
"USC00023926","1970","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","","","","","        95","0","        66","0","         6","0","","","        35","0","","","","","        19","0","        93","0","         0","0","","","","","","","   381"," ,0,0418, ","  87.4"," ,0,0906, ","   30.0","0,0627,+","","","","","","","","","","","","","","","","","","","","","","","","","    791.3"," ,0","     4476"," ,0","","","     13.80","0","",""
"USC00023926","1971","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      3.9","","       3.9","0","       108","0","        81","0","        11","0","      153","","        33","0","        27","0","       248","0","        29","0","        86","0","         0","0","","","  -40.0","0,0107, ","   813"," ,0,1214, ","   559"," ,0,1018, "," 114.3"," ,0,1018, ","   30.6","0,0714,+","-1.1","0,0916","-3.9","0,0919","-5.0","0,0920","-13.3","0,1019","-13.3","0,1019","-0.6","0,0614","-2.2","0,0612","-5.0","0,0606","-7.2","0,0604","-8.9","0,0519","    4881.3","3","    4881.3","0","   1042.2"," ,0","     4706"," ,0","      4.50","0","     13.81","0","     -4.81","0"
"USC00023926","1972","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.3","","       0.3","0","        83","0","        62","0","         6","0","      117","","        20","0","        24","0","       227","0","        13","0","        78","0","         0","0","","","  -27.2","0,1231, ","   813"," ,0,1230, ","   406"," ,0,1112, ","  77.5"," ,0,1005, ","   27.8","0,0802,+","-1.7","0,0920","-2.2","0,0921","-5.6","0,1022","-12.2","0,1031","-12.2","0,1031","0.0","0,0628","-3.9","0,0627","-5.0","0,0528","-6.7","0,0524","-8.9","0,0522","    4835.8","8","    4835.8","0","    825.3"," ,0","     2120"," ,0","      5.05","0","     14.43","0","     -4.33","0"
"USC00023926","1973","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      1.7","","       1.7","0","       113","0","        77","0","         5","0","      177","","        55","0","        44","0","       254","0","        28","0","        94","0","         0","0","        10"," ","  -27.8","0,0202,+","  2032"," ,0,0330, ","   381"," ,0,0314, ","  48.3"," ,0,0314, ","   30.0","0,0702, ","0.0","0,0903","-2.8","0,0924","-5.0","0,0928","-10.0","0,1011","-10.0","0,1011","-1.1","0,0723","-2.2","0,0618","-6.1","0,0507","-7.2","0,0503","-9.4","0,0427","    5340.9","9","    5340.9","0","    874.6"," ,0","     6839"," ,0","      3.86","0","     13.23","0","     -5.51","0"
"USC00023926","1974","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      4.1","","       4.1","0","        99","0","        67","0","         5","0","      133","","        25","0","        39","0","       235","0","        25","0","        93","0","         0","0","","","  -28.9","0,0103, ","  1168"," ,0,0110, ","   279"," ,0,0108, ","  50.8"," ,0,0803, ","   31.1","0,0629,+","0.0","0,0916","-3.9","0,0928","-7.8","0,1030","-7.8","0,1030","-11.1","0,1031","-2.2","0,0610","-2.2","0,0610","-4.4","0,0609","-7.8","0,0521","-11.1","0,0520","    4872.9","9","    4872.9","0","    778.0"," ,0","     2735"," ,0","      4.73","0","     13.98","0","     -4.53","0"
"USC00023926","1975","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      1.1","","       1.1","0","       101","0","        70","0","         8","0","      152","","        43","0","        40","0","       262","0","        25","0","        77","0","         0","0","","","  -27.8","0,0218, ","  1524"," ,0,0222, ","   635"," ,0,1129, ","  61.5"," ,0,1129, ","   27.2","0,0701, ","-2.2","0,0922","-2.2","0,0922","-5.0","0,0923","-10.6","0,1014","-10.6","0,1014","-0.6","0,0629","-3.3","0,0626","-5.0","0,0524","-6.7","0,0523","-9.4","0,0508","    5337.3","3","    5337.3","0","    921.9"," ,0","     6409"," ,0","      3.82","0","     13.27","0","     -5.63","0"
"USC00023926","1976","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.0","","       0.0","0","        96","0","        70","0","         8","0","      115","","        26","0","        25","0","       250","0","        16","0","        81","0","         0","0","","","  -33.9","0,0102, ","  1016"," ,0,0305,+","   533"," ,0,0304, ","  53.8"," ,0,0210, ","   28.3","0,0628, ","-0.6","0,0805","-3.9","0,1005","-4.4","0,1008","-7.2","0,1019","-11.1","0,1029","-0.6","0,0626","-2.8","0,0625","-6.7","0,0612","-6.7","0,0612","-9.4","0,0420","    5005.2","2","    5005.2","0","    854.6"," ,0","     3360"," ,0","      4.44","0","     13.68","0","     -4.80","0"
"USC00023926","1977","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.6","","       0.6","0","       106","0","        69","0","         5","0","      110","","        26","0","        29","0","       233","0","        17","0","        90","0","         0","0","","","  -26.1","0,0226, ","   864"," ,0,0109, ","   432"," ,0,0101, ","  57.9"," ,0,1007, ","   27.8","0,0802, ","-1.7","0,0918","-2.8","0,1001","-4.4","0,1012","-10.0","0,1107","-10.0","0,1107","-0.6","0,0621","-2.2","0,0616","-5.0","0,0522","-9.4","0,0519","-9.4","0,0519","    5109.2","2","    5109.2","0","    768.6"," ,0","     2853"," ,0","      5.27","0","     14.17","0","     -3.64","0"
"USC00023926","1978","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.3","","       0.3","0","       128","0","        87","0","        14","0","      160","","        50","0","        20","0","       243","0","        22","0","       105","0","         0","0","","","  -30.6","0,1209,+","  1473"," ,0,0313, ","   457"," ,0,0302, "," 147.6"," ,0,0302, ","   27.8","0,0730,+","-1.7","0,0828","-2.2","0,0920","-6.7","0,1010","-6.7","0,1010","-16.1","0,1116","0.0","0,0702","-2.2","0,0607","-4.4","0,0527","-6.7","0,0508","-10.0","0,0418","    4497.4","4","    4497.4","0","   1496.9"," ,0","     5346"," ,0","      5.27","0","     14.10","0","     -3.57","0"
"USC00023926","1979","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.0","","       0.0","0","       113","0","        79","0","         7","0","      143","","        44","0","        38","0","       237","0","        26","0","        92","0","         0","0","","","  -37.8","0,0130, ","  1727"," ,0,0129, ","   432"," ,0,0126, ","  70.6"," ,0,0118, ","   28.9","0,0710,+","-1.1","0,0822","-3.9","0,1006","-4.4","0,1015","-7.8","0,1022","-13.3","0,1031","0.0","0,0704","-3.9","0,0620","-5.0","0,0619","-9.4","0,0511","-9.4","0,0511","    5155.1","1","    5155.1","0","   1131.4"," ,0","     5775"," ,0","      4.03","0","     13.53","0","     -5.47","0"
"USC00023926","1980","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      1.1","","       1.1","0","        91","0","        76","0","        14","0","      153","","        41","0","        20","0","       251","0","        11","0","       102","0","         0","0","","","  -28.9","0,0210, ","  1803"," ,0,0222, ","   394"," ,0,0120, ","  75.2"," ,0,0215, ","   29.4","0,0706, ","-0.6","0,0901","-2.2","0,1010","-15.0","0,1017","-15.0","0,1017","-15.0","0,1017","-0.6","0,0620","-2.8","0,0605","-5.0","0,0604","-7.2","0,0513","-10.6","0,0417","    4988.4","4","    4988.4","0","   1205.8"," ,0","     4755"," ,0","      5.07","0","     14.20","0","     -4.06","0"
"USC00023926","1981","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      5.3","","       5.3","0","        88","0","        67","0","         6","0","       91","","        26","0","         6","0","       224","0","         8","0","        85","0","         0","0","","","  -18.9","0,1224,+","   813"," ,0,0307, ","   406"," ,0,0306, ","  34.8"," ,0,0306, ","   30.0","0,0623, ","-1.7","0,0926","-2.8","0,1005","-8.9","0,1017","-8.9","0,1017","-8.9","0,1017","0.0","0,0617","-2.2","0,0616","-5.0","0,0522","-7.8","0,0405","-10.6","0,0404","    4442.2","2","    4442.2","0","    850.0"," ,0","     3302"," ,0","      6.16","0","     14.76","0","     -2.43","0"
"USC00023926","1982","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.3","","       0.3","0","","","","","","","","","","","        19","0","       243","0","        21","0","        91","0","         0","0","","","  -25.0","0,1231, ","","","","","","","   28.3","0,0715,+","0.0","0,1001","-7.2","0,1002","-7.2","0,1002","-7.2","0,1002","-9.4","0,1010","0.0","0,0702","-2.2","0,0624","-4.4","0,0602","-7.8","0,0513","-9.4","0,0408","    4626.9","9","    4626.9","0","","","","","      4.94","0","     13.35","0","     -3.47","0"
"USC00023926","1983","33.98333","-109.75","2493.3","HAWLEY LAKE, AZ US","      0.0","","       0.0","0","       123","0","        97","0","         9","0","      158","","        46","0","        18","0","       238","0","        23","0","       100","0","         0","0","","","  -26.1","0,0121, ","  1448"," ,0,0325, ","   406"," ,0,1125, ","  53.3"," ,0,1001, ","   29.4","0,0704, ","-1.7","0,1003","-3.3","0,1012","-7.8","0,1108","-7.8","0,1108","-9.4","0,1119","-1.1","0,0702","-4.4","0,0604","-4.4","0,0604","-6.7","0,0516","-10.6","0,0416","    4943.4","4","    4943.4","0","   1318.7"," ,0","     4940"," ,0","      4.89","0","     13.24","0","     -3.46","0"
