"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LG000026313","1948","57.75","22.6","5.0","KOLKA, LG","","","","","       109","I","        49","I","         2","I","","","","","","","","","","","","","  46.6"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","","","    508.6"," ,I","","","","","",""
"LG000026313","1949","57.75","22.6","5.0","KOLKA, LG","","","","","       130","I","        60","I","         1","I","","","","","","","","","","","","","  29.9"," ,I,0707, ","","","","","","","","","","","","","","","","","","","","","","","    504.1"," ,I","","","","","",""
"LG000026313","1951","57.75","22.6","5.0","KOLKA, LG","","","","","       122","I","        43","I","         0","I","","","","","","","","","","","","","  17.2"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","","","    342.6"," ,I","","","","","",""
"LG000026313","1954","57.75","22.6","5.0","KOLKA, LG","","","","","       139","I","        75","I","         0","I","","","","","","","","","","","","","  20.2"," ,I,0811, ","","","","","","","","","","","","","","","","","","","","","","","    515.2"," ,I","","","","","",""
"LG000026313","1955","57.75","22.6","5.0","KOLKA, LG","","","","","       143","I","        69","I","         1","I","","","","","","","","","","","","","  25.4"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","","","    495.3"," ,I","","","","","",""
"LG000026313","1956","57.75","22.6","5.0","KOLKA, LG","","","","","       138","I","        62","I","         1","I","","","","","","","","","","","","","  30.5"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","","","    547.6"," ,I","","","","","",""
"LG000026313","1957","57.75","22.6","5.0","KOLKA, LG","","","","","       166","I","        78","I","         0","I","","","","","","","","","","","","","  18.5"," ,I,0918, ","","","","","","","","","","","","","","","","","","","","","","","    594.7"," ,I","","","","","",""
"LG000026313","1960","57.75","22.6","5.0","KOLKA, LG","","","","","       130","I","        59","I","         4","I","","","","","","","","","","","","","  34.3"," ,I,0928, ","","","","","","","","","","","","","","","","","","","","","","","    569.8"," ,I","","","","","",""
"LG000026313","1961","57.75","22.6","5.0","KOLKA, LG","","","","","       136","I","        65","I","         4","I","","","","","","","","","","","","","  45.9"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","","","    595.2"," ,I","","","","","",""
"LG000026313","1962","57.75","22.6","5.0","KOLKA, LG","","","","","       143","I","        66","I","         1","I","","","","","","","","","","","","","  51.2"," ,I,0808, ","","","","","","","","","","","","","","","","","","","","","","","    584.7"," ,I","","","","","",""
"LG000026313","1963","57.75","22.6","5.0","KOLKA, LG","","","","","       141","I","        66","I","         2","I","","","","","","","","","","","","","  27.4"," ,I,0817, ","","","","","","","","","","","","","","","","","","","","","","","    480.5"," ,I","","","","","",""
"LG000026313","1964","57.75","22.6","5.0","KOLKA, LG","","","","","       102","I","        44","I","         0","I","","","","","","","","","","","","","  17.3"," ,I,0912, ","","","","","","","","","","","","","","","","","","","","","","","    323.6"," ,I","","","","","",""
"LG000026313","1965","57.75","22.6","5.0","KOLKA, LG","","","","","       138","I","        64","I","         0","I","","","","","","","","","","","","","  19.7"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","","","    500.0"," ,I","","","","","",""
