"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00142980","1966","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    729.8","","     729.8","0","        50","0","        29","0","         1","0","","","","","        14","0","       156","0","        33","0","       181","0","        57","0","","","","","  -25.0","0,0122, ","","","","","  44.7"," ,0,0813, ","   41.7","0,0706, ","-1.1","0,1001","-3.3","0,1015","-8.3","0,1102","-8.3","0,1102","-10.6","0,1201","-3.3","0,0513","-3.3","0,0513","-5.0","0,0421","-10.0","0,0324","-10.0","0,0324","    3051.7","7","","","    3051.7","0","","","","","","","","","","","    306.9"," ,0","","","     11.37","0","     19.15","0","      3.58","0","",""
"USC00142980","1967","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    512.7","","     512.7","0","        64","0","        37","0","         6","0","","","         5","0","         4","0","       153","0","        16","0","       180","0","        41","0","","","","","  -18.9","0,1231,+","","","    76"," ,0,1213,+","  84.6"," ,0,0809, ","   38.3","0,0525, ","-1.7","0,1016","-2.8","0,1025","-8.3","0,1103","-8.3","0,1103","-11.1","0,1105","0.0","0,0515","-3.3","0,0502","-4.4","0,0501","-8.3","0,0315","-12.8","0,0309","    2963.2","2","","","    2963.2","0","","","","","","","","","","","    583.3"," ,0","      305"," ,0","     11.64","0","     19.54","0","      3.74","0","",""
"USC00142980","1968","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    629.9","","     629.9","0","        58","0","        35","0","         4","0","","","         1","0","         7","0","       146","0","        23","0","       176","0","        58","0","","","","","  -21.7","0,1231,+","","","    51"," ,0,1219, ","  53.3"," ,0,0610, ","   42.2","0,0629, ","-0.6","0,1018","-2.8","0,1024","-6.1","0,1107","-8.9","0,1111","-8.9","0,1111","-1.7","0,0424","-2.2","0,0410","-5.0","0,0408","-6.7","0,0405","-11.7","0,0323","    3106.0","0","","","    3106.0","0","","","","","","","","","","","    390.0"," ,0","      103"," ,0","     11.37","0","     19.26","0","      3.50","0","",""
"USC00142980","1969","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    609.4","","     609.4","0","        78","0","        47","0","        10","0","       29","","        11","0","         6","0","       149","0","        25","0","       158","0","        44","0","","","","","  -20.6","0,0101, ","   254"," ,0,0308, ","   127"," ,0,0302, ","  63.8"," ,0,1005, ","   39.4","0,0813,+","-0.6","0,1012","-2.2","0,1014","-4.4","0,1104","-8.9","0,1114","-8.9","0,1114","0.0","0,0429","-2.2","0,0428","-5.6","0,0330","-7.2","0,0329","-9.4","0,0317","    3275.3","3","","","    3275.3","0","","","","","","","","","","","    698.4"," ,0","      595"," ,0","     11.10","0","     18.01","0","      4.19","0","",""
"USC00142980","1970","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    697.3","","     697.3","0","        58","0","        32","0","         3","0","       23","","         6","0","         4","0","       168","0","        21","0","       165","0","        75","0","","","","","  -21.7","0,0108, ","   305"," ,0,0316, ","   305"," ,0,0316, ","  53.3"," ,0,0724, ","   40.0","0,0719, ","0.0","0,0926","-3.3","0,1028","-4.4","0,1029","-6.7","0,1105","-11.7","0,1123","0.0","0,0502","-2.8","0,0414","-5.0","0,0404","-10.0","0,0402","-10.0","0,0402","    3220.2","2","","","    3220.2","0","","","","","","","","","","","    380.7"," ,0","      805"," ,0","     11.15","0","     19.43","0","      2.87","0","",""
"USC00142980","1971","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    628.6","","     628.6","0","        73","0","        43","0","         3","0","       42","","         8","0","         5","0","       149","0","        27","0","       181","0","        56","0","","","","","  -25.6","0,0107,+","   127"," ,0,0223,+","    76"," ,0,0222, ","  52.3"," ,0,1116, ","   41.1","0,0714,+","-0.6","0,1009","-2.2","0,1029","-4.4","0,1103","-7.2","0,1106","-12.2","0,1205","-1.7","0,0512","-5.6","0,0407","-5.6","0,0407","-9.4","0,0406","-9.4","0,0406","    3221.9","9","","","    3221.9","0","","","","","","","","","","","    455.1"," ,0","      465"," ,0","     11.52","0","     19.29","0","      3.75","0","",""
"USC00142980","1972","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    514.9","","     514.9","0","        74","0","        46","0","         7","0","","","         5","0","        15","0","       146","0","        31","0","       175","0","        40","0","","","","","  -24.4","0,1210, ","","","    51"," ,0,0329, ","  46.5"," ,0,0728, ","   36.7","0,0715, ","-0.6","0,1019","-3.9","0,1031","-4.4","0,1101","-9.4","0,1114","-9.4","0,1114","0.0","0,0416","-2.2","0,0404","-7.8","0,0401","-7.8","0,0401","-9.4","0,0329","    2953.1","1","","","    2953.1","0","","","","","","","","","","","    681.7"," ,0","      238"," ,0","     10.89","0","     18.46","0","      3.32","0","",""
"USC00142980","1973","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3407.2","2","","","    3407.2","0","","","","","","","","","","","","","","","","","","","","","",""
"USC00142980","1974","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    566.3","","     566.3","0","        49","0","        28","0","         1","0","","","         3","0","        10","0","       141","0","        21","0","       187","0","        50","0","","","","","  -26.7","0,0105, ","","","   114"," ,0,0102, ","  26.9"," ,0,0525, ","   41.1","0,0630,+","-2.8","0,1015","-2.8","0,1015","-4.4","0,1112","-7.8","0,1124","-10.6","0,1129","-3.3","0,0417","-3.3","0,0417","-5.0","0,0416","-8.9","0,0324","-8.9","0,0324","","","","","","","","","","","","","","","","","    301.6"," ,0","      198"," ,0","     11.58","0","     19.64","0","      3.52","0","",""
"USC00142980","1975","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    616.5","","     616.5","0","        60","0","        34","0","         5","0","","","","","         3","0","       155","0","        28","0","       184","0","        56","0","","","","","  -20.0","0,0112, ","","","","","  48.3"," ,0,1119, ","   37.8","0,0825, ","-1.1","0,1001","-2.8","0,1024","-7.8","0,1025","-7.8","0,1025","-10.0","0,1121","-1.1","0,0419","-2.2","0,0410","-6.7","0,0404","-6.7","0,0404","-11.7","0,0403","    3170.7","7","","","    3170.7","0","","","","","","","","","","","    399.6"," ,0","","","     11.31","0","     19.26","0","      3.36","0","",""
"USC00142980","1976","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    594.7","","     594.7","0","        47","0","        24","0","         2","0","        1","","         3","0","         5","0","       161","0","        17","0","       179","0","        63","0","","","","","  -20.6","0,0108,+","    25"," ,0,0221, ","    51"," ,0,1127, ","  36.6"," ,0,0915, ","   38.9","0,0611, ","-1.1","0,1008","-2.2","0,1016","-5.0","0,1019","-7.2","0,1113","-15.0","0,1127","-1.1","0,0404","-3.3","0,0401","-4.4","0,0331","-7.8","0,0316","-11.7","0,0313","    2910.5","5","","","    2910.5","0","","","","","","","","","","","    288.8"," ,0","      148"," ,0","     11.60","0","     19.99","0","      3.22","0","",""
"USC00142980","1977","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    707.4","","     707.4","0","        62","0","        37","0","         9","0","","","         2","0","         5","0","       142","0","        19","0","       197","0","        56","0","","","","","  -22.2","0,0110, ","","","    51"," ,0,0106, ","  45.2"," ,0,0519, ","   37.8","0,0725,+","-1.7","0,1011","-3.9","0,1012","-7.8","0,1110","-7.8","0,1110","-12.8","0,1121","-4.4","0,0405","-4.4","0,0405","-4.4","0,0405","-8.3","0,0331","-9.4","0,0306","    3045.5","5","","","    3045.5","0","","","","","","","","","","","    536.2"," ,0","      123"," ,0","     12.48","0","     20.38","0","      4.59","0","",""
"USC00142980","1978","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    692.1","","     692.1","0","        67","0","        36","0","         2","0","","","        12","0","        16","0","       151","0","        47","0","       187","0","        73","0","","","","","  -22.8","0,0217,+","","","    76"," ,0,0213, ","  94.0"," ,0,0501, ","   40.6","0,0718,+","0.0","0,1006","-2.8","0,1026","-4.4","0,1114","-6.7","0,1119","-9.4","0,1121","-2.2","0,0425","-2.2","0,0425","-5.0","0,0411","-14.4","0,0305","-14.4","0,0305","    3273.7","7","","","    3273.7","0","","","","","","","","","","","    402.0"," ,0","      497"," ,0","     10.70","0","     18.38","0","      3.01","0","",""
"USC00142980","1979","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    630.7","","     630.7","0","        71","0","        38","0","         4","0","","","         8","0","        16","0","       154","0","        37","0","       178","0","        59","0","","","","","  -25.6","0,0115,+","","","   152"," ,0,0101, ","  90.9"," ,0,0827, ","   38.9","0,0628,+","-0.6","0,1023","-3.9","0,1101","-4.4","0,1103","-8.3","0,1123","-9.4","0,1129","-1.1","0,0511","-2.2","0,0413","-5.0","0,0406","-7.8","0,0305","-10.0","0,0304","    3455.6","6","","","    3455.6","0","","","","","","","","","","","    532.8"," ,0","      521"," ,0","     10.88","0","     18.68","0","      3.07","0","",""
"USC00142980","1980","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    809.4","","     809.4","0","        65","0","        27","0","         2","0","","","         3","0","         6","0","       160","0","        32","0","       186","0","        78","0","","","","","  -22.2","0,0209, ","","","   203"," ,0,0324, ","  50.3"," ,0,0815, ","   41.1","0,0712,+","-1.1","0,1011","-2.2","0,1018","-5.0","0,1024","-7.2","0,1029","-9.4","0,1118","-1.7","0,0418","-5.6","0,0414","-5.6","0,0414","-8.9","0,0325","-8.9","0,0325","    3240.5","5","","","    3240.5","0","","","","","","","","","","","    412.2"," ,0","      404"," ,0","     11.81","0","     19.56","0","      4.05","0","",""
"USC00142980","1981","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    650.9","","     650.9","0","        63","0","        36","0","         3","0","","","         1","0","         2","0","       132","0","        10","0","       190","0","        54","0","","","","","  -25.6","0,0211, ","","","   114"," ,0,0308, ","  34.0"," ,0,0718, ","   40.6","0,0609, ","0.0","0,1019","-2.8","0,1026","-5.6","0,1109","-8.3","0,1120","-13.3","0,1217","-1.7","0,0510","-2.2","0,0402","-4.4","0,0319","-6.7","0,0310","-10.0","0,0215","    2692.0","0","","","    2692.0","0","","","","","","","","","","","    442.3"," ,0","      148"," ,0","     12.65","0","     20.60","0","      4.70","0","",""
"USC00142980","1982","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","","","","","","","","","         7","0","","","","","        27","0","       171","0","        47","0","","","","","","","","","   102"," ,0,1228,+","","","   38.3","0,0815, ","","","","","","","","","","","","","","","","","","","","","","","      28.9","0,0,2","","","      36.7","0,0,2","      -6.1","0,0,2","      -3.9","0,0,2","      12.0","0,0,2","      16.7","0,0,2","","","      440"," ,0","","","     18.64","0","","","",""
"USC00142980","1983","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","","","","","","","","","","","","","","","        41","0","       164","0","        76","0","","","","","","","","","","","","","   38.9","0,0814,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     17.95","0","","","",""
"USC00142980","1985","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    600.7","","     600.7","0","","","","","","","","","","","        12","0","       146","0","        37","0","       178","0","        60","0","","","","","  -22.2","0,0112, ","","","","","","","   42.2","0,0609, ","-1.1","0,0929","-3.9","0,0930","-4.4","0,1107","-7.2","0,1119","-12.8","0,1120","-0.6","0,0408","-6.7","0,0401","-6.7","0,0401","-6.7","0,0401","-11.7","0,0331","    3054.6","6","","","    3054.6","0","","","","","","","","","","","","","","","     10.92","0","     18.36","0","      3.48","0","",""
"USC00142980","1986","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    668.8","","     668.8","0","","","","","","","","","","","         3","0","       136","0","        14","0","       201","0","        61","0","","","","","  -20.0","0,0212,+","","","","","","","   39.4","0,0730, ","-0.6","0,1012","-2.8","0,1013","-5.6","0,1109","-12.8","0,1111","-12.8","0,1111","0.0","0,0416","-3.9","0,0415","-5.0","0,0321","-8.9","0,0222","-8.9","0,0222","    2832.4","4","      29.4","0,0,2","    2832.4","0","      36.7","0,0,2","       0.0","0,0,2","       0.0","0,0,2","      14.2","0,0,2","      18.0","0,0,2","","","","","     13.11","0","     21.02","0","      5.20","0","",""
"USC00142980","1987","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    603.6","","     603.6","0","        71","0","        40","0","         6","0","","","        14","0","         2","0","       146","0","        21","0","       185","0","        54","0","","","","","  -21.7","0,1228,+","","","   203"," ,0,0328, ","  37.1"," ,0,0704, ","   39.4","0,0821, ","0.0","0,1012","-6.7","0,1109","-6.7","0,1109","-6.7","0,1109","-8.9","0,1110","-1.1","0,0422","-2.8","0,0406","-5.0","0,0403","-17.2","0,0330","-17.2","0,0330","    2781.8","8","      27.8","0,0,2","    2781.8","0","      33.3","0,0,2","       0.6","0,0,2","       0.6","0,0,2","      13.5","0,0,2","      17.1","0,0,2","    518.9"," ,0","      916"," ,0","     12.34","0","     19.88","0","      4.80","0","",""
"USC00142980","1988","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    714.0","","     714.0","0","        54","0","        27","0","         2","0","","","         6","0","         6","0","       153","0","        17","0","       188","0","        69","0","","","","","  -26.7","0,0107, ","","","   102"," ,0,0106, ","  27.4"," ,0,0902, ","   40.6","0,0623, ","-2.8","0,1028","-2.8","0,1028","-4.4","0,1110","-8.3","0,1116","-8.9","0,1128","0.0","0,0504","-2.8","0,0411","-9.4","0,0319","-9.4","0,0319","-9.4","0,0319","    3100.2","2","      30.6","0,0,2","    3100.2","0","      35.6","0,0,2","      -2.8","0,0,2","      -2.2","0,0,2","      13.5","0,0,2","      17.0","0,0,2","    292.9"," ,0","      425"," ,0","     11.87","0","     20.18","0","      3.55","0","",""
"USC00142980","1989","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    543.8","","     543.8","0","","","","","","","","","","","        14","0","       150","0","        26","0","       186","0","        41","0","","","","","  -27.2","0,1223,+","","","","","","","   38.3","0,0805, ","-1.1","0,1017","-3.9","0,1018","-6.1","0,1019","-9.4","0,1102","-9.4","0,1102","0.0","0,0502","-9.4","0,0411","-9.4","0,0411","-9.4","0,0411","-9.4","0,0411","    3047.2","2","      30.0","0,0,2","    3047.2","0","      36.7","0,0,2","      -7.8","0,0,2","      -6.1","0,0,2","      12.8","0,0,2","      16.7","0,0,2","","","","","     11.05","0","     19.25","0","      2.85","0","",""
"USC00142980","1990","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","","","","","","","","","","","","","","","        19","0","       184","0","        68","0","","","","","","","","","","","","","   40.6","0,0630, ","","","","","","","","","","","","","","","","","","","","","","","      31.1","0,0,2","","","      36.7","0,0,2","      -5.6","0,0,2","      -5.0","0,0,2","      13.7","0,0,2","      17.4","0,0,2","","","","","","","     19.79","0","","","",""
"USC00142980","1991","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    648.5","","     648.5","0","        70","0","        37","0","         4","0","","","         7","0","         3","0","       149","0","        21","0","       187","0","        60","0","","","","","  -22.2","0,0101, ","","","   191"," ,0,1031, ","  59.4"," ,0,0522, ","   38.3","0,0801,+","-3.9","0,1005","-3.9","0,1005","-8.9","0,1029","-8.9","0,1029","-8.9","0,1029","-0.6","0,0505","-3.9","0,0330","-5.0","0,0315","-10.6","0,0314","-10.6","0,0314","    2860.1","1","      31.1","0,0,2","    2860.1","0","      37.2","0,0,2","      -4.4","0,0,2","      -4.4","0,0,2","      13.9","0,0,2","      17.5","0,0,2","    526.4"," ,0","      708"," ,0","     12.15","0","     19.98","0","      4.31","0","",""
"USC00142980","1992","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","        76","0","        47","0","         3","0","       35","","         7","0","","","","","","","","","","","","","","","","","   305"," ,0,1125, ","   305"," ,0,1125, ","  43.9"," ,0,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","      27.2","0,0,2","","","      33.3","0,0,2","      -1.7","0,0,2","       0.0","0,0,2","      13.1","0,0,2","      16.6","0,0,2","    523.0"," ,0","      686"," ,0","","","","","","","",""
"USC00142980","1993","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","        86","0","        52","0","         5","0","       55","","        11","0","","","","","","","","","","","","","","","","","   229"," ,0,0217,+","   127"," ,0,0216,+","  50.0"," ,0,0919, ","","","","","","","","","","","","","","","","","","","","","","","","","      28.3","0,0,2","","","      33.3","0,0,2","      -3.3","0,0,2","      -1.1","0,0,2","      12.1","0,0,2","      15.1","0,0,2","    629.5"," ,0","      863"," ,0","","","","","","","",""
"USC00142980","1994","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","","","","","        71","0","        49","0","         3","0","       23","","         5","0","","","","","","","","","","","","","","","","","   102"," ,0,0405, ","    89"," ,0,0412,+","  43.2"," ,0,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    481.2"," ,0","      354"," ,0","","","","","","","",""
"USC00142980","1995","37.993","-100.8121","880.9","GARDEN CITY EXPERIMENTAL STATION, KS US","    633.3","","     633.3","0","        79","0","        39","0","         8","0","       23","","         9","0","         3","0","       157","0","        26","0","       181","0","        62","0","","","","","  -18.9","0,1209, ","   229"," ,0,0213, ","   178"," ,0,0213, ","  48.8"," ,0,0523, ","   40.6","0,0712, ","-0.6","0,0921","-2.2","0,0922","-6.7","0,1024","-6.7","0,1024","-13.3","0,1103","0.0","0,0518","-2.2","0,0419","-5.6","0,0412","-7.8","0,0411","-12.2","0,0309","","","      30.6","0,0,2","","","      36.7","0,0,2","      -1.7","0,0,2","      -0.6","0,0,2","      13.3","0,0,2","      17.3","0,0,2","    565.8"," ,0","      636"," ,0","     11.56","0","     19.91","0","      3.21","0","",""
