"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00205403","1940","46.53529","-88.10949","490.1","MICHIGAMME, MI US","       111","6","        92","6","         5","6","","","","","","","  41.1"," ,6,0624, ","    867.4"," ,6","",""
"USC00205403","1943","46.53529","-88.10949","490.1","MICHIGAMME, MI US","       115","6","        97","6","         8","6","","","","","","","  40.1"," ,6,0612, ","    883.4"," ,6","",""
"USC00205403","1944","46.53529","-88.10949","490.1","MICHIGAMME, MI US","       105","6","        93","6","         8","6","        41","6","","","   216"," ,6,1130, ","  53.8"," ,6,0605, ","   1024.3"," ,6","     2670"," ,6"
"USC00205403","1945","46.53529","-88.10949","490.1","MICHIGAMME, MI US","        93","6","        87","6","         7","6","","","","","","","  48.3"," ,6,0610, ","   1025.9"," ,6","",""
"USC00205403","1946","46.53529","-88.10949","490.1","MICHIGAMME, MI US","        87","6","        78","6","         1","6","","","","","","","  27.9"," ,6,1024, ","    752.5"," ,6","",""
"USC00205403","1948","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","","","","","        33","0","","","   229"," ,0,1120, ","","","","","     1852"," ,0"
"USC00205403","1949","46.53529","-88.10949","490.1","MICHIGAMME, MI US","","","","","","","","","         3"," ","","","","","","","",""
"USC00205403","2023","46.53529","-88.10949","490.1","MICHIGAMME, MI US","       159","7","        67","7","         2","7","","","","","","","  37.1"," ,7,0629, ","    786.9"," ,7","",""
"USC00205403","2024","46.53529","-88.10949","490.1","MICHIGAMME, MI US","       184","7","        75","7","         2","7","","","","","","","  42.7"," ,7,0619, ","    731.4"," ,7","",""
