"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014741","1926","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","    146.0","","     146.0","0","        93","0","        80","0","         7","0","       71","","        19","0","        23","0","       190","0","        52","0","       134","0","         7","0","","","","","  -28.3","0,0129, ","   229"," ,0,0127, ","   152"," ,0,0203,+","  52.1"," ,0,0614, ","   35.6","0,0721, ","0.0","0,1008","-2.2","0,1009","-4.4","0,1028","-11.7","0,1111","-11.7","0,1111","-1.7","0,0604","-2.8","0,0513","-5.0","0,0505","-11.7","0,0420","-11.7","0,0420","","","","","    877.2"," ,0","     1272"," ,0","      6.58","0","     13.82","0","     -0.67","0"
"USW00014741","1927","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3930.7","7","    3930.7","0","","","","","","","","","",""
"USW00014741","1928","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","    188.3","","     188.3","0","       102","0","        89","0","        14","0","       33","","        18","0","        18","0","       188","0","        30","0","       137","0","         7","0","","","","","  -25.0","0,0130, ","   178"," ,0,0220, ","   102"," ,0,0220,+","  50.8"," ,0,0604, ","   33.9","0,0803, ","-2.2","0,0924","-2.2","0,0924","-5.6","0,1026","-10.6","0,1125","-10.6","0,1125","-0.6","0,0611","-3.3","0,0524","-6.1","0,0514","-10.0","0,0418","-10.0","0,0418","","","","","   1145.9"," ,0","      888"," ,0","      7.68","0","     15.08","0","      0.29","0"
"USW00014741","1929","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","","","","","       106","0","        92","0","        12","0","       70","","        20","0","","","","","","","","","","","","","","","","","   305"," ,0,0221, ","   152"," ,0,0221, ","  76.2"," ,0,1022,+","","","","","","","","","","","","","","","","","","","","","","","","","","","   1180.4"," ,0","     1244"," ,0","","","","","",""
"USW00014741","1930","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","","","","","       119","0","        77","0","         4","0","       47","","        15","0","","","","","        40","0","       144","0","        22","0","","","","","","","   152"," ,0,0301,+","   152"," ,0,0301, ","  58.2"," ,0,0706, ","   37.8","0,0804, ","","","","","","","","","","","","","","","","","","","","","","","","","    780.2"," ,0","      936"," ,0","","","     16.09","0","",""
"USW00014741","1931","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","    257.5","","     257.5","0","       122","0","        88","0","         4","0","       34","","        10","0","         8","0","       173","0","        18","0","       155","0","        18","0","","","","","  -22.8","0,0102, ","   203"," ,0,0310, ","   152"," ,0,0309, ","  44.5"," ,0,0717, ","   36.7","0,0703, ","-1.1","0,0930","-2.2","0,1011","-5.0","0,1020","-7.8","0,1203","-10.0","0,1204","-0.6","0,0603","-4.4","0,0505","-4.4","0,0505","-6.7","0,0502","-10.0","0,0315","    3974.1","1","    3974.1","0","    933.6"," ,0","      701"," ,0","      9.12","0","     16.57","0","      1.67","0"
"USW00014741","1932","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","","","","","       126","0","       104","0","         6","0","       25","","        11","0","","","","","        24","0","       143","0","        12","0","","","","","","","   152"," ,0,0308, ","   102"," ,0,1214,+","  36.3"," ,0,0728, ","   36.7","0,0902, ","","","","","","","","","","","","","","","","","","","","","    3333.4","4","    3333.4","0","    964.9"," ,0","      622"," ,0","","","     16.27","0","",""
"USW00014741","1933","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","    281.6","","     281.6","0","       124","0","        92","0","         6","0","       33","","        17","0","        13","0","       166","0","        21","0","       161","0","        26","0","","","","","  -26.7","0,0213, ","   178"," ,0,1115,+","   127"," ,0,1115,+","  55.1"," ,0,0703, ","   38.3","0,0725, ","-1.7","0,1003","-3.9","0,1014","-4.4","0,1015","-9.4","0,1026","-9.4","0,1026","-0.6","0,0618","-5.6","0,0427","-5.6","0,0427","-8.3","0,0329","-12.8","0,0326","","","","","    998.6"," ,0","     1349"," ,0","      9.30","0","     17.24","0","      1.37","0"
"USW00014741","1934","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","","","","","       112","0","        84","0","         6","0","       36","","        16","0","        27","0","       179","0","","","","","","","","","","","  -34.4","0,0228, ","   178"," ,0,0227, ","   152"," ,0,0226, ","  41.4"," ,0,0619, ","","","-1.1","0,0830","-2.8","0,1002","-7.8","0,1013","-7.8","0,1013","-10.0","0,1014","-1.1","0,0527","-2.2","0,0526","-9.4","0,0428","-9.4","0,0428","-9.4","0,0428","    3656.3","3","    3656.3","0","    903.1"," ,0","      974"," ,0","","","","","     -0.10","0"
"USW00014741","1935","41.15","-79.1","427.0","BROOKVILLE FAA AIRPORT, PA US","","","","","       150","0","        97","0","        11","0","       66","","        19","0","        16","0","       191","0","","","","","","","","","","","  -27.2","0,0207, ","   381"," ,0,0224,+","   254"," ,0,0223, ","  50.8"," ,0,0816, ","","","-0.6","0,0911","-2.8","0,0930","-5.0","0,1005","-7.8","0,1007","-15.0","0,1124","-2.2","0,0526","-2.2","0,0526","-4.4","0,0522","-8.3","0,0416","-11.1","0,0318","","","","","   1255.3"," ,0","     1387"," ,0","","","","","      0.32","0"
