"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00058077","1919","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","        92","a","        51","a","         7","a","","","","","","","","","","","","","  71.6"," ,a,0303, ","","","","","","","","","","","    724.6"," ,a","","","","","",""
"ASN00058077","1920","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","       105","a","        76","a","        10","a","","","","","","","","","","","","","  64.8"," ,a,1017, ","","","","","","","","","","","    948.9"," ,a","","","","","",""
"ASN00058077","1921","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","       108","a","        82","a","        14","a","","","","","","","","","","","",""," 157.0"," ,a,0515, ","","","","","","","","","","","   1514.8"," ,a","","","","","",""
"ASN00058077","1922","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","        73","a","        52","a","         9","a","","","","","","","","","","","",""," 109.0"," ,a,0914, ","","","","","","","","","","","    851.7"," ,a","","","","","",""
"ASN00058077","1923","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","        74","a","        54","a","         8","a","","","","","","","","","","","","","  40.1"," ,a,0409, ","","","","","","","","","","","    720.3"," ,a","","","","","",""
"ASN00058077","1924","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","        89","a","        62","a","         5","a","","","","","","","","","","","","","  43.7"," ,a,1031, ","","","","","","","","","","","    781.4"," ,a","","","","","",""
"ASN00058077","1925","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","        89","a","        67","a","        12","a","","","","","","","","","","","",""," 111.3"," ,a,1110, ","","","","","","","","","","","   1094.6"," ,a","","","","","",""
"ASN00058077","1928","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","","","","","       106","a","        79","a","        13","a","","","","","","","","","","","","","  74.7"," ,a,0215, ","","","","","","","","","","","   1229.5"," ,a","","","","","",""
"ASN00058077","2005","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","   1045.7","","    1045.7","a","        86","a","        52","a","        10","a","         0","a","         1","a","         0","a","       326","a","        45","a","   -0.2","a,0808, ","  98.6"," ,a,0630, ","   40.7","a,1224, ","","","-0.2","a,0808","     380.9","9","     380.9","a","    889.8"," ,a","     20.45","a","     26.71","a","     14.18","a"
"ASN00058077","2007","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","    904.2","","     904.2","a","       101","a","        59","a","        14","a","         0","a","         0","a","         0","a","       298","a","        18","a","    0.9","a,0716, ","  99.8"," ,a,0821, ","   37.4","a,0127, ","","","","","     412.7","7","     412.7","a","   1075.2"," ,a","     19.84","a","     25.76","a","     13.92","a"
"ASN00058077","2008","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","    805.6","","     805.6","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00058077","2010","-29.6224","152.9605","25.0","GRAFTON RESEARCH STATION, AS","   1129.0","","    1129.0","a","       119","a","        73","a","        10","a","         0","a","         0","a","         0","a","       289","a","        20","a","    1.4","a,0630, "," 113.8"," ,a,0401, ","   37.7","a,0126, ","","","","","     434.3","3","     434.3","a","   1081.0"," ,a","     19.74","a","     25.08","a","     14.40","a"
