"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KE000063820","1983","-4.033","39.617","55.0","MOMBASA, KE","       101","Q","        78","Q","        15","Q","","","","","",""," 130.0"," ,Q,0511, ","   1300.4"," ,Q","",""
"KE000063820","1984","-4.033","39.617","55.0","MOMBASA, KE","       106","Q","        82","Q","        17","Q","","","","","","","  68.1"," ,Q,0429, ","   1360.3"," ,Q","",""
"KE000063820","1985","-4.033","39.617","55.0","MOMBASA, KE","        85","Q","        60","Q","        14","Q","","","","","",""," 149.3"," ,Q,0416, ","   1174.7"," ,Q","",""
"KE000063820","1986","-4.033","39.617","55.0","MOMBASA, KE","       117","Q","        73","Q","         9","Q","","","","","","","  74.7"," ,Q,0521, ","   1088.0"," ,Q","",""
"KE000063820","1987","-4.033","39.617","55.0","MOMBASA, KE","       108","Q","        57","Q","         9","Q","","","","","","","  76.3"," ,Q,0519, ","    872.0"," ,Q","",""
"KE000063820","1988","-4.033","39.617","55.0","MOMBASA, KE","       131","Q","        76","Q","        11","Q","","","","","","","  59.2"," ,Q,0413, ","    999.0"," ,Q","",""
"KE000063820","1989","-4.033","39.617","55.0","MOMBASA, KE","       112","Q","        75","Q","        12","Q","","","","","","","  81.5"," ,Q,0416, ","   1153.6"," ,Q","",""
"KE000063820","1993","-4.033","39.617","55.0","MOMBASA, KE","        97","Q","        68","Q","         7","Q","","","","","","","  63.4"," ,Q,1007, ","    756.7"," ,Q","",""
"KE000063820","1994","-4.033","39.617","55.0","MOMBASA, KE","       148","Q","        94","Q","        12","Q","","","","","","","  89.3"," ,Q,0430, ","   1494.7"," ,Q","",""
"KE000063820","1995","-4.033","39.617","55.0","MOMBASA, KE","       124","Q","        70","Q","        14","Q","         0","I","         0","I","   16.5","I,0702, ","  95.6"," ,Q,0819, ","   1232.7"," ,Q","     20.72","I"
"KE000063820","1996","-4.033","39.617","55.0","MOMBASA, KE","       119","Q","        56","Q","         9","Q","","","","","","","  95.3"," ,Q,0519, ","    910.7"," ,Q","",""
"KE000063820","1997","-4.033","39.617","55.0","MOMBASA, KE","       154","Q","       100","Q","        24","Q","","","","","",""," 233.0"," ,Q,1019, ","   2260.3"," ,Q","",""
