"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00056954","1954","22.567","99.933","1054.0","LANCANG, CH","   1126.9","","    1126.9","s","","","","","","","         0","s","         0","s","         0","s","       358","s","        24","s","    0.3","s,0131,+","","","   37.0","s,0514, ","","","","","","","","","","","     20.53","s","     27.44","s","     13.62","s"
"CHM00056954","1955","22.567","99.933","1054.0","LANCANG, CH","   1079.1","","    1079.1","s","       228","s","       130","s","        24","s","         0","s","         0","s","         0","s","       344","s","        12","s","    0.4","s,0211, ","  53.1"," ,s,0615, ","   35.4","s,0511, ","","","","","     321.3","3","     321.3","s","   1943.5"," ,s","     20.20","s","     26.66","s","     13.73","s"
"CHM00056954","1956","22.567","99.933","1054.0","LANCANG, CH","   1079.7","","    1079.7","s","       190","s","        98","s","        13","s","         0","s","         0","s","         0","s","       351","s","        18","s","    0.5","s,0104, ","  82.7"," ,s,0523, ","   34.5","s,0414, ","","","","","     410.6","6","     410.6","s","   1502.3"," ,s","     20.37","s","     27.00","s","     13.73","s"
"CHM00056954","1957","22.567","99.933","1054.0","LANCANG, CH","   1050.8","","    1050.8","s","       153","s","        82","s","        16","s","         0","s","         0","s","         0","s","       365","s","        29","s","    0.6","s,0218, ","  68.6"," ,s,1010, ","   35.7","s,0525, ","","","","","     330.4","4","     330.4","s","   1291.1"," ,s","     20.29","s","     27.65","s","     12.94","s"
"CHM00056954","1958","22.567","99.933","1054.0","LANCANG, CH","   1151.5","","    1151.5","s","       155","s","        90","s","        17","s","         0","s","         0","s","         0","s","       344","s","        36","s","    2.0","s,1225,+"," 136.1"," ,s,0731, ","   37.2","s,0602, ","","","","","     321.8","8","     321.8","s","   1688.6"," ,s","     20.39","s","     27.33","s","     13.45","s"
"CHM00056954","1959","22.567","99.933","1054.0","LANCANG, CH","   1032.6","","    1032.6","s","       196","s","       115","s","        19","s","         0","s","         0","s","         0","s","       347","s","        19","s","    1.6","s,0110, ","  76.1"," ,s,0526, ","   33.7","s,0415,+","","","","","     412.8","8","     412.8","s","   1783.5"," ,s","     20.32","s","     26.91","s","     13.72","s"
"CHM00056954","1960","22.567","99.933","1054.0","LANCANG, CH","   1181.4","","    1181.4","s","       168","s","       100","s","        20","s","         0","s","         0","s","         0","s","       359","s","        43","s","    3.7","s,0120, ","  77.8"," ,s,0721, ","   37.1","s,0509, ","","","","","     232.2","2","     232.2","s","   1547.4"," ,s","     20.95","s","     28.02","s","     13.88","s"
"CHM00056954","1961","22.567","99.933","1054.0","LANCANG, CH","   1076.2","","    1076.2","s","       188","s","       110","s","        16","s","         0","s","         0","s","         0","s","       356","s","        36","s","    2.1","s,0218, ","  68.0"," ,s,0716, ","   36.2","s,0520, ","","","","","     194.0","0","     194.0","s","   1700.0"," ,s","     20.62","s","     27.71","s","     13.54","s"
"CHM00056954","1962","22.567","99.933","1054.0","LANCANG, CH","   1123.0","","    1123.0","s","       176","s","        93","s","        14","s","         0","s","         0","s","         0","s","       362","s","        34","s","    1.4","s,1229,+","  86.3"," ,s,0801, ","   35.0","s,0521, ","","","","","     273.0","0","     273.0","s","   1430.5"," ,s","     20.67","s","     27.49","s","     13.86","s"
"CHM00056954","1963","22.567","99.933","1054.0","LANCANG, CH","   1127.4","","    1127.4","s","       179","s","       108","s","        20","s","         0","s","         1","s","         0","s","       342","s","        36","s","   -0.3","s,0105, ","  64.6"," ,s,1020, ","   35.1","s,0526, ","","","-0.3","s,0105","     312.7","7","     312.7","s","   1668.8"," ,s","     20.47","s","     27.30","s","     13.64","s"
