"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094895","1962","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","        26"," ","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094895","1963","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","        27"," ","","","        11"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094895","1965","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    528.5","","     528.5","0","       113","0","        78","0","         7","0","       34","","         9","0","         5","0","       116","0","        36","0","       156","0","         8","0","","","","","        24"," ","  -22.2","0,0202, ","   254"," ,0,0119,+","   203"," ,0,0225,+"," 106.7"," ,0,0915, ","   35.0","0,0725, ","-1.1","0,1004","-3.3","0,1029","-5.0","0,1117","-6.7","0,1128","-9.4","0,1226","-4.4","0,0403","-4.4","0,0403","-4.4","0,0403","-8.9","0,0327","-8.9","0,0327","","","","","    967.5"," ,0","      755"," ,0","     11.32","0","     16.39","0","      6.25","0","","","","","","","",""
"USW00094895","1966","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    572.3","","     572.3","0","       110","0","        71","0","         7","0","       32","","        12","0","         4","0","       105","0","        47","0","       141","0","        35","0","","","","","        15"," ","  -25.0","0,0130, ","   229"," ,0,1103, ","   216"," ,0,1103, ","  47.5"," ,0,0920, ","   37.2","0,0713, ","-0.6","0,1030","-5.6","0,1103","-5.6","0,1103","-12.8","0,1202","-12.8","0,1202","-1.7","0,0510","-2.2","0,0414","-7.2","0,0328","-7.2","0,0328","-8.9","0,0325","    3155.5","5","    3155.5","0","    833.2"," ,0","      767"," ,0","     10.93","0","     15.86","0","      5.99","0","","","","","","","",""
"USW00094895","1967","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","","","","","       119","0","        81","0","         7","0","       29","","","","","","","","","","","","","","","","","","        10"," ","","","   102"," ,0,1130,+","","","  45.7"," ,0,0827, ","","","","","","","","","","","","","","","","","","","","","","","    3024.7","7","    3024.7","0","    905.7"," ,0","","","","","","","","","","","","","","","",""
"USW00094895","1968","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    583.9","","     583.9","0","       113","0","        81","0","        11","0","","","","","         6","0","       108","0","        38","0","       161","0","        31","0","","","","","        11"," ","  -25.0","0,0101, ","","","","","  61.0"," ,0,0810, ","   35.0","0,0716, ","0.0","0,1005","-3.3","0,1030","-4.4","0,1113","-7.2","0,1206","-8.9","0,1208","-0.6","0,0416","-3.3","0,0406","-9.4","0,0314","-9.4","0,0314","-9.4","0,0314","","","","","   1066.0"," ,0","","","     11.24","0","     16.73","0","      5.76","0","","","","","","","",""
"USW00094895","1969","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    528.1","","     528.1","0","       102","0","        75","0","        10","0","","","","","         4","0","       132","0","        34","0","       153","0","        14","0","","","","","        15"," ","  -20.0","0,0104,+","","","","","  88.6"," ,0,0810, ","   33.9","0,0719,+","0.0","0,1017","-5.0","0,1023","-5.0","0,1023","-11.1","0,1115","-11.1","0,1115","0.0","0,0424","-2.8","0,0401","-10.0","0,0331","-10.0","0,0331","-10.0","0,0331","    3234.1","1","    3234.1","0","   1138.7"," ,0","","","     10.55","0","     15.70","0","      5.40","0","","","","","","","",""
"USW00094895","1970","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    610.3","","     610.3","0","       113","0","        72","0","         6","0","","","","","         9","0","       117","0","        41","0","       165","0","        15","0","","","","","        10"," ","  -24.4","0,0108, ","","","","","  40.6"," ,0,0820, ","   37.2","0,0703, ","0.0","0,0929","-3.3","0,1016","-5.0","0,1116","-16.1","0,1123","-16.1","0,1123","0.0","0,0503","-2.8","0,0407","-5.6","0,0405","-11.1","0,0316","-11.1","0,0316","    3386.2","2","    3386.2","0","    796.4"," ,0","","","     11.18","0","     16.57","0","      5.80","0","","","","","","","",""
"USW00094895","1971","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    540.3","","     540.3","0","       115","0","        78","0","         8","0","","","","","         6","0","       119","0","        30","0","       166","0","        10","0","","","","","        19"," ","  -21.1","0,0202, ","","","","","  35.1"," ,0,0525, ","   36.1","0,0629, ","-1.7","0,1104","-8.3","0,1107","-8.3","0,1107","-8.3","0,1107","-11.7","0,1108","-0.6","0,0503","-3.3","0,0407","-4.4","0,0330","-7.2","0,0324","-8.9","0,0309","    3246.3","3","    3246.3","0","    988.0"," ,0","","","     11.34","0","     16.66","0","      6.02","0","","","","","","","",""
"USW00094895","1972","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    473.8","","     473.8","0","       132","0","        86","0","        12","0","","","","","         7","0","       127","0","        34","0","       144","0","         9","0","","","","","        25"," ","  -27.8","0,0117,+","","","","","  53.6"," ,0,1102, ","   33.9","0,0721, ","0.0","0,1018","-2.8","0,1019","-4.4","0,1116","-7.8","0,1206","-12.8","0,1207","-0.6","0,0426","-2.8","0,0410","-5.6","0,0409","-8.3","0,0408","-9.4","0,0310","    2976.3","3","    2976.3","0","   1078.5"," ,0","","","     10.46","0","     15.53","0","      5.38","0","","","","","","","",""
"USW00094895","1973","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    580.8","","     580.8","0","       121","0","        80","0","         9","0","","","","","         2","0","       101","0","        28","0","       161","0","        16","0","","","","","        14"," ","  -19.4","0,0217, ","","","","","  50.8"," ,0,0914, ","   36.7","0,0611, ","-0.6","0,1017","-2.2","0,1104","-6.7","0,1106","-6.7","0,1106","-13.9","0,1211","-0.6","0,0517","-3.3","0,0413","-4.4","0,0322","-7.8","0,0222","-10.0","0,0218","    2975.7","7","    2975.7","0","   1063.3"," ,0","","","     12.00","0","     16.94","0","      7.06","0","","","","","","","",""
"USW00094895","1974","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    394.7","","     394.7","0","       125","0","        77","0","         5","0","","","        10","0","         6","0","       107","0","        29","0","       143","0","         8","0","","","","","         8"," ","  -21.7","0,0113,+","","","   152"," ,0,0109, ","  32.0"," ,0,0512, ","   34.4","0,0715, ","0.0","0,1002","-2.8","0,1021","-5.6","0,1126","-6.7","0,1204","-8.9","0,1226","-3.3","0,0507","-3.3","0,0507","-7.2","0,0409","-7.2","0,0409","-16.7","0,0325","    3044.1","1","    3044.1","0","    892.2"," ,0","      830"," ,0","     10.80","0","     15.92","0","      5.68","0","","","","","","","",""
"USW00094895","1975","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        18"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3073.8","8","    3073.8","0","","","","","","","","","","","","","","","","","",""
"USW00094895","1976","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","","","","","       104","0","        69","0","         3","0","","","","","","","","","","","","","","","","","","","        15"," ","","","","","","","  63.5"," ,0,0304, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    736.3"," ,0","","","","","","","","","","","","","","","",""
"USW00094895","1977","40.23451","-85.39356","285.2","MUNCIE DELAWARE CO AIRPORT, IN US","","","    726.3","","     726.3","0","       124","0","        78","0","         8","0","","","","","        20","0","       103","0","        55","0","       172","0","        28","0","","","","","        13"," ","  -30.0","0,0117, ","","","","","  56.9"," ,0,1001, ","   37.8","0,0707, ","0.0","0,1013","-3.3","0,1112","-5.6","0,1113","-9.4","0,1126","-9.4","0,1126","0.0","0,0429","-2.8","0,0325","-5.0","0,0324","-6.7","0,0228","-9.4","0,0221","","","","","    921.7"," ,0","","","     11.47","0","     16.58","0","      6.36","0","","","","","","","",""
