"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00140117","1974","38.46111","-99.01389","581.6","ALBERT, KS US","        66","6","        36","6","         4","6","","","","","  43.7"," ,6,0809, ","    450.0"," ,6"
"USC00140117","1975","38.46111","-99.01389","581.6","ALBERT, KS US","        67","6","        43","6","         5","6","","","","","  66.5"," ,6,0526, ","    578.5"," ,6"
"USC00140117","1979","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         2"," ","","","","","",""
"USC00140117","1980","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         2"," ","         4"," ","","","",""
"USC00140117","1981","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","        15"," ","        29"," ","","","",""
"USC00140117","1982","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         9"," ","        25"," ","","","",""
"USC00140117","1983","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","        10"," ","        15"," ","","","",""
"USC00140117","1984","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         4"," ","","","","","",""
"USC00140117","1986","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         8"," ","        10"," ","","","",""
"USC00140117","1987","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         2"," ","","","","","",""
"USC00140117","1989","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         6"," ","        18"," ","","","",""
"USC00140117","1990","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         9"," ","        22"," ","","","",""
"USC00140117","1991","38.46111","-99.01389","581.6","ALBERT, KS US","        53","6","        46","6","         3","6","        14"," ","        18"," ","  68.6"," ,6,0513, ","    488.8"," ,6"
"USC00140117","1992","38.46111","-99.01389","581.6","ALBERT, KS US","        82","6","        59","6","        11","6","        21"," ","        28"," ","  55.9"," ,6,0726, ","    875.3"," ,6"
"USC00140117","1993","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","        22"," ","        37"," ","","","",""
"USC00140117","1994","38.46111","-99.01389","581.6","ALBERT, KS US","","","","","","","         5"," ","        16"," ","","","",""
