"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014610","1945","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    150.3","","     150.3","6","       140","6","        93","6","         6","6","","","        32","6","        32","6","       183","6","        85","6","        99","6","         7","6","","","","","","","  -31.1","6,0111,+","","","   254"," ,6,1130, ","  46.5"," ,6,0715, ","   34.4","6,0907, ","-2.2","6,0917","-2.2","6,0917","-7.2","6,1029","-7.2","6,1029","-9.4","6,1126","0.0","6,0603","-2.2","6,0602","-4.4","6,0423","-7.2","6,0416","-12.8","6,0314","","","","","    973.7"," ,6","     2652"," ,6","      5.40","6","     11.43","6","     -0.62","6","","","","","","","",""
"USW00014610","1946","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    129.6","","     129.6","6","       132","6","        83","6","         5","6","","","        27","6","        40","6","       187","6","        77","6","       110","6","         8","6","","","","","","","  -27.8","6,0116,+","","","   254"," ,6,0220, ","  36.6"," ,6,0930, ","   35.0","6,0629, ","-1.1","6,0913","-2.2","6,1015","-4.4","6,1020","-7.8","6,1021","-10.0","6,1119","-2.2","6,0514","-2.2","6,0514","-5.0","6,0503","-6.7","6,0414","-13.9","6,0401","    4929.0","0","    4929.0","6","    879.0"," ,6","     2220"," ,6","      5.44","6","     11.83","6","     -0.95","6","","","","","","","",""
"USW00014610","1947","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    241.2","","     241.2","6","       143","6","        83","6","         8","6","","","        25","6","        26","6","       195","6","        72","6","       104","6","        11","6","","","","","","","  -26.1","6,0124, ","","","   391"," ,6,0303, ","  45.0"," ,6,0303, ","   35.0","6,0814,+","-1.1","6,0920","-3.9","6,0927","-4.4","6,0929","-7.2","6,1102","-13.3","6,1127","-5.6","6,0515","-5.6","6,0515","-5.6","6,0515","-10.6","6,0429","-10.6","6,0429","    4876.0","0","    4876.0","6","    994.1"," ,6","     2177"," ,6","      5.52","6","     11.53","6","     -0.50","6","","","","","","","",""
"USW00014610","1949","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    204.8","","     204.8","X","       143","X","        80","X","         5","X","      112","","        19","X","        27","X","       184","X","        73","X","        99","X","        15","X","       140"," ","","","        19"," ","  -30.0","X,0206, ","   635"," ,X,0223,+","   142"," ,X,0215, ","  35.1"," ,X,0901, ","   34.4","X,0728,+","-1.1","X,0911","-3.3","X,1002","-6.7","X,1025","-6.7","X,1025","-11.7","X,1112","-0.6","X,0526","-4.4","X,0425","-4.4","X,0425","-12.8","X,0321","-12.8","X,0321","","","","","    940.1"," ,X","     1452"," ,X","      6.13","X","     12.15","X","      0.11","X","","","","","","","",""
"USW00014610","1950","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","     96.8","","      96.8","X","       161","X","        92","X","        14","X","      101","","        30","X","        34","X","       177","X","        73","X","        98","X","         1","X","       151"," ","","","        17"," ","  -30.6","X,0208, ","   737"," ,X,0307,+","   135"," ,X,1229, ","  58.7"," ,X,1126, ","   32.2","X,0526, ","-2.8","X,0920","-2.8","X,0920","-4.4","X,0922","-7.2","X,1028","-8.9","X,1114","-1.7","X,0522","-6.1","X,0508","-6.1","X,0508","-7.2","X,0407","-10.0","X,0322","    4881.6","6","    4881.6","X","   1221.0"," ,X","     2144"," ,X","      5.24","X","     11.14","X","     -0.66","X","","","","","","","",""
"USW00014610","1951","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    112.4","","     112.4","X","       155","X","        97","X","         9","X","      121","","        27","X","        32","X","       170","X","        70","X","       101","X","         0","X","       154"," ","","","        28"," ","  -32.8","X,1217, ","   559"," ,X,1230, ","   234"," ,X,1215, ","  59.9"," ,X,1103, ","   31.7","X,0620, ","-2.2","X,1010","-2.2","X,1010","-4.4","X,1014","-8.3","X,1102","-11.1","X,1121","-1.1","X,0518","-2.2","X,0514","-4.4","X,0422","-12.2","X,0327","-12.2","X,0327","    4576.5","5","    4576.5","X","   1166.0"," ,X","     2371"," ,X","      5.67","X","     11.29","X","      0.04","X","","","","","","","",""
"USW00014610","1952","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    240.8","","     240.8","X","       127","X","        68","X","         6","X","      129","","        22","X","        22","X","       188","X","        59","X","       108","X","        13","X","       142"," ","","","        15"," ","  -31.1","X,0130, ","  1168"," ,X,0224,+","   394"," ,X,0218, ","  41.1"," ,X,0602, ","   36.7","X,0828,+","-1.7","X,0908","-2.8","X,1009","-5.0","X,1011","-7.2","X,1105","-9.4","X,1119","-2.8","X,0506","-2.8","X,0506","-4.4","X,0417","-8.3","X,0331","-11.1","X,0316","    4744.5","5","    4744.5","X","    870.8"," ,X","     2170"," ,X","      6.38","X","     12.24","X","      0.53","X","","","","","","","",""
"USW00014610","1953","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","    161.6","","     161.6","X","       128","X","        82","X","         8","X","","","","","        16","X","       169","X","        48","X","       106","X","         8","X","        57"," ","","","         1"," ","  -23.9","X,0101, ","","","","","  55.6"," ,X,1125, ","   36.1","X,0718, ","0.0","X,0923","-2.2","X,0924","-5.0","X,1022","-7.8","X,1105","-11.1","X,1106","0.0","X,0604","-3.3","X,0501","-5.6","X,0416","-7.2","X,0321","-10.6","X,0319","    4469.4","4","    4469.4","X","   1038.7"," ,X","","","      6.78","X","     12.86","X","      0.71","X","","","","","","","",""
"USW00014610","1954","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","     65.5","","      65.5","X","       176","X","       107","X","         8","X","      130","","        36","X","        28","X","       171","X","        66","X","        82","X","         1","X","","","","","","","  -29.4","X,0123, ","   737"," ,X,0218, ","   356"," ,X,0217, "," 108.7"," ,X,0911, ","   32.2","X,0621, ","-1.1","X,1007","-2.2","X,1028","-4.4","X,1029","-8.3","X,1110","-9.4","X,1115","0.0","X,0513","-5.0","X,0428","-5.0","X,0428","-7.8","X,0410","-16.7","X,0405","    4616.7","7","    4616.7","X","   1264.9"," ,X","     2976"," ,X","      5.37","X","     10.87","X","     -0.13","X","","","","","","","",""
"USW00014610","1962","45.64778","-68.69245","122.2","MILLINOCKET MUNICIPAL AIRPORT, ME US","","","","","","","","","","","","","","","","","","","","","","","","","","","        58"," ","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
