"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00293237","1965","33.0","-105.1","1617.0","FLYING H, NM US","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00293237","1967","33.0","-105.1","1617.0","FLYING H, NM US","        30","0","        29","0","         2","0","","","         0","0","","","","","     0"," ,0,1231,+","  43.2"," ,0,0629, ","    299.9"," ,0","        0"," ,0"
"USC00293237","1968","33.0","-105.1","1617.0","FLYING H, NM US","        28","0","        25","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,0104, ","  43.2"," ,0,0731, ","    358.5"," ,0","        0","T,0"
"USC00293237","1969","33.0","-105.1","1617.0","FLYING H, NM US","        37","0","        33","0","         1","0","","","         1","0","","","","","   203"," ,0,0315, ","  30.0"," ,0,1021, ","    322.3"," ,0","      203"," ,0"
"USC00293237","1970","33.0","-105.1","1617.0","FLYING H, NM US","        20","0","        19","0","         3","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  97.8"," ,0,0920, ","    322.9"," ,0","        0"," ,0"
"USC00293237","1971","33.0","-105.1","1617.0","FLYING H, NM US","        29","0","        28","0","         2","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  37.8"," ,0,0924, ","    328.6"," ,0","        0"," ,0"
"USC00293237","1972","33.0","-105.1","1617.0","FLYING H, NM US","        43","0","        41","0","         5","0","","","","","","","","","","","  57.2"," ,0,0808, ","    586.0"," ,0","",""
"USC00293237","1973","33.0","-105.1","1617.0","FLYING H, NM US","        24","0","        21","0","         1","0","","","","","","","","","","","  40.6"," ,0,0829, ","    266.1"," ,0","",""
"USC00293237","1974","33.0","-105.1","1617.0","FLYING H, NM US","        33","0","        29","0","         8","0","","","","","","","","","",""," 133.4"," ,0,0922, ","    634.3"," ,0","",""
"USC00293237","1975","33.0","-105.1","1617.0","FLYING H, NM US","        21","0","        21","0","         3","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.5"," ,0,0912, ","    272.0"," ,0","        0"," ,0"
"USC00293237","1976","33.0","-105.1","1617.0","FLYING H, NM US","        27","0","        27","0","         3","0","        0","","         0","0","","","     0","T,0,0125, ","     0","T,0,1028,+","  31.8"," ,0,0804, ","    329.3"," ,0","        0","T,0"
"USC00293237","1977","33.0","-105.1","1617.0","FLYING H, NM US","        22","0","        20","0","         1","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.4"," ,0,0817, ","    276.0"," ,0","        0"," ,0"
