"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00268202","1987","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    289.1","","     289.1","0","        51","0","        30","0","         2","0","       39","","","","         1","0","       123","0","        22","0","       170","0","        21","0","","","  -17.8","0,0110, ","   203"," ,0,0223, ","","","  39.4"," ,0,1028, ","   35.6","0,0714, ","0.0","0,1106","-2.2","0,1113","-6.7","0,1114","-6.7","0,1114","-8.9","0,1126","-1.1","0,0501","-6.7","0,0420","-6.7","0,0420","-6.7","0,0420","-8.9","0,0319","","","","","    266.7"," ,0","","","     10.68","0","     18.20","0","      3.17","0"
"USC00268202","1988","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    438.9","","     438.9","0","        32","0","        17","0","         1","0","       29","","         7","0","         0","0","       142","0","         9","0","       169","0","        54","0","","","  -17.2","0,1225, ","   254"," ,0,1223, ","   254"," ,0,1223, ","  26.7"," ,0,1123, ","   37.8","0,0721, ","-3.3","0,1108","-3.3","0,1108","-5.0","0,1117","-8.3","0,1214","-10.0","0,1222","-1.1","0,0607","-2.8","0,0529","-6.7","0,0330","-6.7","0,0330","-8.9","0,0217","    3110.4","4","    3110.4","0","    154.4"," ,0","      703"," ,0","     11.29","0","     19.11","0","      3.47","0"
"USC00268202","1989","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    302.0","","     302.0","0","        29","0","        18","0","         0","0","       21","","         3","0","         5","0","       125","0","        12","0","       158","0","        30","0","","","  -25.6","0,0206,+","   178"," ,0,0206,+","   160"," ,0,0203, ","  19.3"," ,0,0918, ","   36.7","0,0719, ","-5.0","0,1025","-5.0","0,1025","-5.0","0,1025","-7.2","0,1028","-10.6","0,1210","-0.6","0,0529","-3.3","0,0425","-4.4","0,0424","-6.7","0,0304","-8.9","0,0303","    2950.1","1","    2950.1","0","    162.2"," ,0","      306"," ,0","     10.75","0","     18.34","0","      3.15","0"
"USC00268202","1990","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    365.0","","     365.0","0","        31","0","        18","0","         1","0","       25","","         9","0","         5","0","       131","0","        19","0","       165","0","        36","0","","","  -26.1","0,1222,+","   356"," ,0,0218,+","   343"," ,0,0216, ","  33.0"," ,0,0714, ","   36.7","0,0805, ","-2.2","0,1007","-2.2","0,1007","-5.6","0,1101","-7.2","0,1102","-8.9","0,1106","-1.7","0,0531","-2.8","0,0328","-7.2","0,0313","-7.2","0,0313","-11.1","0,0312","    2974.9","9","    2974.9","0","    142.2"," ,0","      724"," ,0","     10.67","0","     18.42","0","      2.92","0"
"USC00268202","1991","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    332.8","","     332.8","0","        36","0","        30","0","         1","0","       16","","         9","0","         0","0","       161","0","         7","0","       153","0","        28","0","","","  -10.6","0,1219,+","   203"," ,0,0326, ","   203"," ,0,0326, ","  27.9"," ,0,0814, ","   36.7","0,0705,+","-1.7","0,1023","-5.6","0,1027","-5.6","0,1027","-10.0","0,1129","-10.0","0,1129","-2.8","0,0518","-2.8","0,0518","-5.0","0,0416","-6.7","0,0410","-8.9","0,0316","    3338.8","8","    3338.8","0","    247.0"," ,0","      752"," ,0","     10.54","0","     18.00","0","      3.08","0"
"USC00268202","1992","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    329.4","","     329.4","0","        27","0","        21","0","         0","0","       14","","         8","0","         0","0","       123","0","         3","0","       172","0","        24","0","         5"," ","  -14.4","0,1219,+","   559"," ,0,1229, ","   406"," ,0,1228, ","  21.1"," ,0,0815, ","   35.6","0,0810,+","-0.6","0,1102","-2.8","0,1103","-5.0","0,1108","-7.8","0,1109","-8.9","0,1122","-0.6","0,0422","-2.2","0,0318","-4.4","0,0222","-6.7","0,0203","-8.9","0,0112","    2678.7","7","    2678.7","0","    190.3"," ,0","      846"," ,0","     11.60","0","     19.09","0","      4.11","0"
"USC00268202","1993","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    230.4","","     230.4","0","        34","0","        22","0","         0","0","       33","","        13","0","         0","0","       137","0","        13","0","       146","0","        22","0","         3"," ","  -17.2","0,0103, ","   559"," ,0,0112, ","   305"," ,0,0109, ","  19.3"," ,0,0106, ","   35.0","0,0802,+","0.0","0,1018","-2.8","0,1101","-5.0","0,1112","-9.4","0,1114","-9.4","0,1114","-0.6","0,0422","-2.2","0,0418","-5.6","0,0301","-7.2","0,0226","-8.9","0,0224","    3251.2","2","    3251.2","0","    187.3"," ,0","     1024"," ,0","      9.78","0","     17.28","0","      2.28","0"
"USC00268202","1994","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    459.9","","     459.9","0","        29","0","        22","0","         1","0","       27","","         9","0","         0","0","       139","0","         8","0","       159","0","        53","0","","","  -16.1","0,1118, ","   178"," ,0,1125,+","   178"," ,0,1117, ","  76.2"," ,0,1124, ","   36.1","0,0816,+","-3.9","0,1015","-3.9","0,1015","-6.7","0,1102","-6.7","0,1102","-8.9","0,1113","0.0","0,0517","-2.2","0,0425","-6.1","0,0322","-7.2","0,0222","-8.9","0,0219","    3030.6","6","    3030.6","0","    241.2"," ,0","      740"," ,0","     11.04","0","     18.52","0","      3.55","0"
"USC00268202","1995","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    279.5","","     279.5","0","        32","0","        30","0","         4","0","        9","","         7","0","         0","0","       114","0","         4","0","       146","0","        27","0","","","  -10.6","0,1224,+","   102"," ,0,0513,+","   102"," ,0,0513, ","  50.8"," ,0,0310, ","   35.0","0,0804,+","-0.6","0,1004","-2.8","0,1021","-6.1","0,1126","-8.3","0,1216","-10.6","0,1223","-0.6","0,0607","-3.9","0,0421","-5.6","0,0414","-7.2","0,0325","-9.4","0,0213","    3310.7","7","    3310.7","0","    406.1"," ,0","      495"," ,0","     11.16","0","     18.48","0","      3.84","0"
"USC00268202","1996","38.74556","-119.51","1699.9","TOPAZ LAKE 4 N, NV US","    383.1","","     383.1","0","        39","0","        33","0","         1","0","       25","","         9","0","         0","0","       123","0","         3","0","       156","0","        42","0","         2"," ","  -11.7","0,0121, ","   508"," ,0,1223,+","   203"," ,0,1221, ","  30.0"," ,0,0219, ","   36.7","0,0707, ","-2.2","0,1016","-2.2","0,1016","-7.2","0,1020","-7.2","0,1020","","","-0.6","0,0523","-2.2","0,0421","-4.4","0,0419","-6.7","0,0328","-8.9","0,0306","    2656.5","5","    2656.5","0","    347.0"," ,0","     1076"," ,0","     11.40","0","     18.83","0","      3.98","0"
