"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076402","1958","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1912.9","","    1912.9","I","        18","I","        13","I","         2","I","         0","I","         0","I","         0","I","       361","I","       131","I","    4.0","I,1230,+","  40.5"," ,I,0711, ","   45.0","I,0527, ","","","","","","","     130.3","3","     130.3","I","    211.0"," ,I","     23.20","I","     30.87","I","     15.53","I"
"MXM00076402","1961","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1564.6","","    1564.6","I","        37","I","        36","I","         1","I","         0","I","         0","I","         0","I","       352","I","       133","I","    4.0","I,0225, ","  54.0"," ,I,0907, ","   41.0","I,1001,+","","","","","","","","","","","    527.8"," ,I","     22.12","I","     30.27","I","     13.96","I"
"MXM00076402","1962","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     290.5","5","     290.5","I","","","","","","","",""
"MXM00076402","1964","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1451.8","","    1451.8","I","         9","I","         7","I","         2","I","         0","I","         0","I","         0","I","       345","I","       123","I","    1.0","I,0310, ","  40.0"," ,I,0729, ","   40.0","I,0630, ","","","","","","","","","","","    121.1"," ,I","     21.27","I","     29.33","I","     13.22","I"
"MXM00076402","1965","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1533.0","","    1533.0","I","        25","I","        19","I","         3","I","         0","I","         0","I","         0","I","       339","I","       132","I","    1.0","I,0214,+","  47.0"," ,I,1222, ","   40.0","I,0731,+","","","","","","","     296.9","9","     296.9","I","    281.4"," ,I","     21.65","I","     29.75","I","     13.56","I"
"MXM00076402","1966","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1639.5","","    1639.5","I","        14","I","         8","I","         1","I","         0","I","         0","I","         0","I","       344","I","       138","I","    2.5","I,0126, ","  30.0"," ,I,0813, ","   42.5","I,0713, ","","","","","","","     200.4","4","     200.4","I","     70.5"," ,I","     22.21","I","     30.41","I","     14.00","I"
"MXM00076402","1968","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1539.4","","    1539.4","I","        13","I","        10","I","         1","I","         0","I","         0","I","         0","I","       356","I","       127","I","    3.5","I,1223, ","  30.0"," ,I,0126, ","   41.0","I,0925,+","","","","","","","","","","","    108.7"," ,I","     22.14","I","     30.64","I","     13.63","I"
"MXM00076402","1969","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1610.5","","    1610.5","I","        11","I","         7","I","         2","I","         0","I","         0","I","         0","I","       342","I","       132","I","    3.0","I,1201, ","  41.0"," ,I,0912, ","   41.0","I,0905,+","","","","","","","     236.2","2","     236.2","I","    119.5"," ,I","     22.14","I","     30.41","I","     13.86","I"
"MXM00076402","1970","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1618.7","","    1618.7","I","        16","I","         9","I","         1","I","         0","I","         0","I","         0","I","       344","I","       158","I","    4.0","I,0105, ","  41.0"," ,I,0801, ","   41.0","I,0731,+","","","","","","","     206.4","4","     206.4","I","    109.5"," ,I","     22.30","I","     30.94","I","     13.65","I"
"MXM00076402","1971","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1426.2","","    1426.2","I","         9","I","         6","I","         2","I","         0","I","         0","I","         0","I","       358","I","       129","I","    2.0","I,0108,+","  43.0"," ,I,0811, ","   40.0","I,0828,+","","","","","","","     190.3","3","     190.3","I","    131.0"," ,I","     21.68","I","     30.39","I","     12.97","I"
"MXM00076402","1972","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","   1687.1","","    1687.1","I","        17","I","        13","I","         4","I","         0","I","         0","I","         0","I","       364","I","       158","I","    4.0","I,0111, ","  58.6"," ,I,1227, ","   43.0","I,0725, ","","","","","","","     107.8","8","     107.8","I","    231.3"," ,I","     22.69","I","     31.82","I","     13.56","I"
"MXM00076402","1973","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     198.6","6","     198.6","I","","","","","","","",""
"MXM00076402","1974","24.95","-111.7","48.0","CIUDAD CONSTITUCION, MX","","","","","        10","I","         8","I","         1","I","","","","","         0","I","       340","I","       145","I","","","  31.0"," ,I,1107, ","   38.0","I,1008,+","","","","","","","","","","","    111.0"," ,I","","","     30.09","I","",""
