"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00044880","1959","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00044880","1960","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        53","0","        44","0","         6","0","        1","","         1","0","","","    76"," ,0,0114, ","    76"," ,0,0114, ","  52.8"," ,0,0208, ","    591.1"," ,0","       76"," ,0"
"USC00044880","1962","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        40","0","        32","0","         6","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,0427, ","  76.2"," ,0,1012, ","    548.1"," ,0","        0","T,0"
"USC00044880","1967","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        43","0","        33","0","         7","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 103.6"," ,0,0121, ","    692.6"," ,0","        0"," ,0"
"USC00044880","1969","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","","","","","","","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","    763.4"," ,0","        0"," ,0"
"USC00044880","1970","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        42","0","        34","0","        11","0","        1","","         1","0","","","    25"," ,0,1218, ","    25"," ,0,1218, ","  85.6"," ,0,1128, ","    754.0"," ,0","       25"," ,0"
"USC00044880","1971","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        41","0","        32","0","         5","0","","","         2","0","","","","","   152"," ,0,1227, ","  50.3"," ,0,1227, ","    404.0"," ,0","      177"," ,0"
"USC00044880","1972","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        52","0","        38","0","         3","0","","","","","         1"," ","","","","","  36.3"," ,0,1114, ","    437.5"," ,0","",""
"USC00044880","1974","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","","","","","","","","","         3","0","","","","","   305"," ,0,0105, ","","","","","      559"," ,0"
"USC00044880","1975","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","","","","","","","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","    570.6"," ,0","        0"," ,0"
"USC00044880","1976","39.15","-122.43333","406.0","LEESVILLE KEEGAN RAN, CA US","        38","0","        16","0","         0","0","        0","","         1","0","","","     0"," ,0,1231,+","    38"," ,0,0302, ","  24.1"," ,0,0408, ","    137.4"," ,0","       38"," ,0"
